# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0044057	BP	p	regulation of system process	6/1691	1016/59161	3.1666433058603845e-07	4	6	0.001027892417082281	0.0010019833496327786	0.0007508111278194972	1.173393170185252e-06	Transcript_237081.0, Transcript_37737.0, Transcript_46647.0, Transcript_78136.0, Transcript_88000.0, Transcript_93766.0
...GO:0048588	BP	p	developmental cell growth	4/1691	879/59161	3.4575473723365876e-07	3	4	0.0011223198770604563	0.0010940306700272765	0.0008194387272437713	1.2797261996128352e-06	Transcript_236603.0, Transcript_260563.0, Transcript_50830.0, Transcript_82912.0
.....GO:0044782	BP	p	cilium organization	2/1691	725/59161	4.14978475656061e-07	6	2	0.001347020131979574	0.0013130671278759332	0.0009826690303535524	1.5324461114670923e-06	Transcript_145840.0, Transcript_89234.0
..GO:0006949	BP	p	syncytium formation	0/1691	523/59161	4.579046138676204e-07	3	0	0.0014863583766142959	0.0014488932112002488	0.0010838602210246574	1.6833050697783643e-06	
...GO:0042752	BP	p	regulation of circadian rhythm	0/1691	523/59161	4.579046138676204e-07	3	0	0.0014863583766142959	0.0014488932112002488	0.0010838602210246574	1.6833050697783643e-06	
...GO:0000768	BP	p	syncytium formation by plasma membrane fusion	0/1691	523/59161	4.579046138676204e-07	4	0	0.0014863583766142959	0.0014488932112002488	0.0010838602210246574	1.6833050697783643e-06	
..GO:0140253	BP	p	cell-cell fusion	0/1691	523/59161	4.579046138676204e-07	2	0	0.0014863583766142959	0.0014488932112002488	0.0010838602210246574	1.6833050697783643e-06	
...GO:0006914	BP	p	autophagy	0/1691	526/59161	4.707949560880561e-07	4	0	0.00152820042746183	0.0014896805908588356	0.0011124884812360766	1.7248311822368287e-06	
....GO:0030322	BP	p	stabilization of membrane potential	0/1691	526/59161	4.707949560880561e-07	4	0	0.00152820042746183	0.0014896805908588356	0.0011124884812360766	1.7248311822368287e-06	
..GO:0061919	BP	p	process utilizing autophagic mechanism	0/1691	526/59161	4.707949560880561e-07	2	0	0.00152820042746183	0.0014896805908588356	0.0011124884812360766	1.7248311822368287e-06	
.....GO:0009913	BP	p	epidermal cell differentiation	2/1691	703/59161	5.542819812159825e-07	5	2	0.0017991993110270791	0.0017538486736161925	0.0013081054756697186	2.028409595295467e-06	Transcript_39256.0, Transcript_74456.0
.....GO:0007346	BP	p	regulation of mitotic cell cycle	1/1691	612/59161	5.824563713894786e-07	5	1	0.0018906533815302477	0.001842997551823144	0.0013734321237363907	2.1267192143197388e-06	Transcript_78974.0
...GO:0001704	BP	p	formation of primary germ layer	26/1691	2093/59161	6.618807718638139e-07	3	26	0.00214846498546994	0.002094310753668677	0.0015593910985111457	2.4032046817337136e-06	Transcript_100114.0, Transcript_126666.0, Transcript_157811.0, Transcript_240497.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_27016.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
....GO:0001707	BP	p	mesoderm formation	26/1691	2093/59161	6.618807718638139e-07	4	26	0.00214846498546994	0.002094310753668677	0.0015593910985111457	2.4032046817337136e-06	Transcript_100114.0, Transcript_126666.0, Transcript_157811.0, Transcript_240497.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_27016.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
....GO:0001706	BP	p	endoderm formation	26/1691	2093/59161	6.618807718638139e-07	4	26	0.00214846498546994	0.002094310753668677	0.0015593910985111457	2.4032046817337136e-06	Transcript_100114.0, Transcript_126666.0, Transcript_157811.0, Transcript_240497.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_27016.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
....GO:0007369	BP	p	gastrulation	26/1691	2093/59161	6.618807718638139e-07	4	26	0.00214846498546994	0.002094310753668677	0.0015593910985111457	2.4032046817337136e-06	Transcript_100114.0, Transcript_126666.0, Transcript_157811.0, Transcript_240497.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_27016.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
....GO:0007398	BP	p	ectoderm development	26/1691	2097/59161	6.635214298768635e-07	4	26	0.002153790561380299	0.002099502093054692	0.001560602403070383	2.40378410868337e-06	Transcript_100114.0, Transcript_126666.0, Transcript_157811.0, Transcript_240497.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_27016.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
....GO:0048332	BP	p	mesoderm morphogenesis	26/1691	2097/59161	6.635214298768635e-07	4	26	0.002153790561380299	0.002099502093054692	0.001560602403070383	2.40378410868337e-06	Transcript_100114.0, Transcript_126666.0, Transcript_157811.0, Transcript_240497.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_27016.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
.....GO:0031103	BP	p	axon regeneration	5/1691	922/59161	6.740753283730435e-07	8	5	0.0021880485158988993	0.002132896541198934	0.0015840770216766522	2.4392960043465987e-06	Transcript_228405.0, Transcript_27662.0, Transcript_57765.0, Transcript_72189.0, Transcript_90153.0
....GO:0048678	BP	p	response to axon injury	5/1691	923/59161	6.790676449514515e-07	4	5	0.0022042535755124114	0.002148693135903501	0.0015951298979909596	2.4546253624859814e-06	Transcript_228405.0, Transcript_27662.0, Transcript_57765.0, Transcript_72189.0, Transcript_90153.0
....GO:0031102	BP	p	neuron projection regeneration	5/1691	924/59161	6.846385618521048e-07	7	5	0.002222336771771932	0.00216632052692134	0.001607531343228742	2.472009757254652e-06	Transcript_228405.0, Transcript_27662.0, Transcript_57765.0, Transcript_72189.0, Transcript_90153.0
....GO:0007520	BP	p	myoblast fusion	0/1691	517/59161	7.36080967624637e-07	5	0	0.0023893188209095717	0.00232909362471148	0.0017246377071445244	2.6430517930415615e-06	
.....GO:0042490	BP	p	mechanoreceptor differentiation	2/1691	673/59161	1.133918075459838e-06	5	2	0.003680698072942634	0.0035879223572662633	0.0026545022146514806	4.0625806544620685e-06	Transcript_39256.0, Transcript_74456.0
....GO:0006643	BP	p	membrane lipid metabolic process	2/1691	681/59161	1.1843616067405138e-06	5	2	0.003844437775479708	0.003747534835079531	0.0027714061597728023	4.2386304029544735e-06	Transcript_163708.0, Transcript_240052.0
......GO:0016570	BP	p	histone modification	18/1691	1651/59161	1.3122418171484945e-06	7	18	0.0042595369384640135	0.004152171004044949	0.00306802136849318	4.685959228233238e-06	Transcript_107492.0, Transcript_151619.0, Transcript_157266.0, Transcript_169649.0, Transcript_193709.0, Transcript_235770.0, Transcript_252428.0, Transcript_258629.0, Transcript_263106.0, Transcript_269342.0, Transcript_33620.0, Transcript_51817.0, Transcript_54953.0, Transcript_74063.0, Transcript_89922.0, Transcript_95700.0, Transcript_96233.0, Transcript_97717.0
.....GO:0046530	BP	p	photoreceptor cell differentiation	0/1691	478/59161	1.436461426941086e-06	5	0	0.004662753791850765	0.00454522436903782	0.003357010354761318	5.123905265770072e-06	
...GO:0071695	BP	p	anatomical structure maturation	0/1691	483/59161	1.4592437454520644e-06	3	0	0.004736705197737401	0.00461731175498301	0.0034087933893760225	5.199456858109112e-06	
.....GO:0016485	BP	p	protein processing	0/1691	485/59161	1.4828525949411781e-06	6	0	0.004813339523179064	0.00469201443478373	0.003462460809187651	5.2777845648893245e-06	
.......GO:0030301	BP	p	cholesterol transport	0/1691	487/59161	1.515225843559589e-06	7	0	0.0049184230881944265	0.004794449262315898	0.003536537118868081	5.381206879862611e-06	
......GO:0015918	BP	p	sterol transport	0/1691	487/59161	1.515225843559589e-06	6	0	0.0049184230881944265	0.004794449262315898	0.003536537118868081	5.381206879862611e-06	
.....GO:0021954	BP	p	central nervous system neuron development	5/1691	871/59161	1.7910085429366738e-06	5	5	0.005813613730372443	0.005667075719426581	0.0041766319221283234	6.353676208057314e-06	Transcript_194673.0, Transcript_29564.0, Transcript_37460.0, Transcript_68284.0, Transcript_82912.0
....GO:0042476	BP	p	odontogenesis	1/1691	577/59161	1.8273469282952704e-06	4	1	0.005931568129246448	0.005782056958439103	0.004259545689856275	6.47551105812931e-06	Transcript_228560.0
.......GO:0060122	BP	p	inner ear receptor cell stereocilium organization	0/1691	467/59161	2.121260842006049e-06	7	0	0.006885612693151635	0.006712053864685511	0.0049425377618740945	7.500667421733807e-06	
...GO:0072006	BP	p	nephron development	0/1691	467/59161	2.121260842006049e-06	3	0	0.006885612693151635	0.006712053864685511	0.0049425377618740945	7.500667421733807e-06	
...GO:0048469	BP	p	cell maturation	0/1691	472/59161	2.188371478683277e-06	4	0	0.007103453819805918	0.00692440408553101	0.005094528802374669	7.7295471379825e-06	
....GO:0046467	BP	p	membrane lipid biosynthetic process	2/1691	650/59161	2.3665582751349996e-06	6	2	0.0076818481610882085	0.007488219412753414	0.0055069811062391436	8.349834957704574e-06	Transcript_163708.0, Transcript_240052.0
.....GO:0035315	BP	p	hair cell differentiation	2/1691	655/59161	2.464971705957291e-06	6	2	0.008001298157537367	0.007799617349116131	0.005733524188056659	8.678197567827946e-06	Transcript_39256.0, Transcript_74456.0
......GO:0060113	BP	p	inner ear receptor cell differentiation	2/1691	655/59161	2.464971705957291e-06	6	2	0.008001298157537367	0.007799617349116131	0.005733524188056659	8.678197567827946e-06	Transcript_39256.0, Transcript_74456.0
....GO:0031016	BP	p	pancreas development	21/1691	1769/59161	2.9346822923025277e-06	4	21	0.009525978720814005	0.009285866797524725	0.006817266965018772	1.0309500780101737e-05	Transcript_149441.0, Transcript_154407.0, Transcript_156921.0, Transcript_157765.0, Transcript_160703.0, Transcript_16585.0, Transcript_169949.0, Transcript_248631.0, Transcript_261168.0, Transcript_34882.0, Transcript_36038.0, Transcript_57641.0, Transcript_58642.0, Transcript_60321.0, Transcript_67018.0, Transcript_69592.0, Transcript_74205.0, Transcript_78507.0, Transcript_82201.0, Transcript_94542.0, Transcript_95873.0
.....GO:0016569	BP	p	covalent chromatin modification	19/1691	1653/59161	2.9427599464970645e-06	5	19	0.009552198786329472	0.009311425959783508	0.006833088595766184	1.0326701390626455e-05	Transcript_107492.0, Transcript_151619.0, Transcript_157266.0, Transcript_169649.0, Transcript_193709.0, Transcript_235770.0, Transcript_252428.0, Transcript_258629.0, Transcript_263106.0, Transcript_269342.0, Transcript_33620.0, Transcript_44543.0, Transcript_51817.0, Transcript_54953.0, Transcript_74063.0, Transcript_89922.0, Transcript_95700.0, Transcript_96233.0, Transcript_97717.0
......GO:2001234	BP	p	negative regulation of apoptotic signaling pathway	0/1691	454/59161	3.126060375713746e-06	8	0	0.01014719197956682	0.009891421748117978	0.007252460071655891	1.0934474115912522e-05	
.....GO:0090288	BP	p	negative regulation of cellular response to growth factor stimulus	0/1691	454/59161	3.126060375713746e-06	5	0	0.01014719197956682	0.009891421748117978	0.007252460071655891	1.0934474115912522e-05	
.....GO:1901342	BP	p	regulation of vasculature development	0/1691	456/59161	3.1540032550886427e-06	5	0	0.010237894566017734	0.009979838084187873	0.007310979545295474	1.100848878066423e-05	
.....GO:2001233	BP	p	regulation of apoptotic signaling pathway	0/1691	456/59161	3.1540032550886427e-06	7	0	0.010237894566017734	0.009979838084187873	0.007310979545295474	1.100848878066423e-05	
.....GO:0006664	BP	p	glycolipid metabolic process	2/1691	632/59161	3.34109390796488e-06	6	2	0.010845190825254	0.010571826827305822	0.0077379734908466615	1.163647084254721e-05	Transcript_163708.0, Transcript_240052.0
....GO:1903509	BP	p	liposaccharide metabolic process	2/1691	632/59161	3.34109390796488e-06	4	2	0.010845190825254	0.010571826827305822	0.0077379734908466615	1.163647084254721e-05	Transcript_163708.0, Transcript_240052.0
......GO:0060828	BP	p	regulation of canonical Wnt signaling pathway	0/1691	462/59161	3.3484303527395224e-06	7	0	0.01086900492499249	0.010595040668587182	0.007748267836239255	1.1649522963550365e-05	
....GO:0010941	BP	p	regulation of cell death	24/1691	1905/59161	3.399379922632631e-06	4	24	0.01103438722886552	0.01075625434430926	0.007862765761049275	1.1814119088721114e-05	Transcript_149001.0, Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_274075.0, Transcript_28140.0, Transcript_32427.0, Transcript_37737.0, Transcript_38036.0, Transcript_39256.0, Transcript_39710.0, Transcript_46647.0, Transcript_52748.0, Transcript_54196.0, Transcript_62192.0, Transcript_66266.0, Transcript_74456.0, Transcript_85082.0, Transcript_90458.0, Transcript_90542.0, Transcript_91919.0, Transcript_93766.0, Transcript_94839.0, Transcript_94889.0
......GO:0106027	BP	p	neuron projection organization	0/1691	464/59161	3.452691675821881e-06	6	0	0.011207437179717826	0.010924942396217422	0.00798262315450019	1.1986563828575214e-05	
....GO:0097435	BP	p	supramolecular fiber organization	4/1691	780/59161	3.764073849190753e-06	4	4	0.012218183714473184	0.011910212042819774	0.00869877466547983	1.3053615079565368e-05	Transcript_126666.0, Transcript_240497.0, Transcript_27016.0, Transcript_39256.0
....GO:0060285	BP	p	cilium-dependent cell motility	0/1691	438/59161	4.588870667233364e-06	5	0	0.0148954741858395	0.014520018701433157	0.010600291241309071	1.5880036445457892e-05	
...GO:0001539	BP	p	cilium or flagellum-dependent cell motility	0/1691	438/59161	4.588870667233364e-06	4	0	0.0148954741858395	0.014520018701433157	0.010600291241309071	1.5880036445457892e-05	
.....GO:0045765	BP	p	regulation of angiogenesis	0/1691	445/59161	4.721784623131027e-06	6	0	0.015326912886683313	0.014940582553689005	0.01089787891018641	1.632259093363505e-05	
.....GO:0042461	BP	p	photoreceptor cell development	0/1691	446/59161	4.7672720330096e-06	5	0	0.015474565019149162	0.015084512964897313	0.010998096580153147	1.646230321186081e-05	
......GO:0034660	BP	p	ncRNA metabolic process	18/1691	1580/59161	5.2364474757185735e-06	7	18	0.01699750850618249	0.016569069121825288	0.012070011431531313	1.804406423161623e-05	Transcript_107492.0, Transcript_151619.0, Transcript_157266.0, Transcript_169649.0, Transcript_193709.0, Transcript_235770.0, Transcript_252428.0, Transcript_258629.0, Transcript_263106.0, Transcript_269342.0, Transcript_33620.0, Transcript_51817.0, Transcript_54953.0, Transcript_74063.0, Transcript_89922.0, Transcript_95700.0, Transcript_96233.0, Transcript_97717.0
....GO:0035270	BP	p	endocrine system development	21/1691	1722/59161	6.410212405784911e-06	4	21	0.02080754946917782	0.020283074150850195	0.014743488533305295	2.1972069133239514e-05	Transcript_100957.0, Transcript_166478.0, Transcript_168025.0, Transcript_179212.0, Transcript_182055.0, Transcript_231428.0, Transcript_271589.0, Transcript_39256.0, Transcript_43236.0, Transcript_48520.0, Transcript_55662.0, Transcript_62692.0, Transcript_66842.0, Transcript_71290.0, Transcript_74456.0, Transcript_77783.0, Transcript_79171.0, Transcript_84532.0, Transcript_86033.0, Transcript_86562.0, Transcript_87113.0
.....GO:0051271	BP	p	negative regulation of cellular component movement	0/1691	425/59161	6.757326598645847e-06	5	0	0.021934282139204418	0.021381406384936096	0.015535093850286803	2.3113047565020465e-05	
....GO:0040013	BP	p	negative regulation of locomotion	0/1691	425/59161	6.757326598645847e-06	4	0	0.021934282139204418	0.021381406384936096	0.015535093850286803	2.3113047565020465e-05	
...GO:0032835	BP	p	glomerulus development	0/1691	427/59161	6.7704058585385786e-06	3	0	0.021976737416816227	0.02142279153435846	0.015551622257063115	2.3133407807174972e-05	
.....GO:0009247	BP	p	glycolipid biosynthetic process	2/1691	616/59161	7.3861852549638614e-06	7	2	0.023975557337612693	0.02337122917848212	0.016958681345397027	2.5210890996438164e-05	Transcript_163708.0, Transcript_240052.0
.....GO:0032774	BP	p	RNA biosynthetic process	0/1691	437/59161	7.419092970607446e-06	7	0	0.02408237578259177	0.023475355156574756	0.017026818367544088	2.529661321700816e-05	
....GO:0016331	BP	p	morphogenesis of embryonic epithelium	0/1691	412/59161	9.951505038617569e-06	5	0	0.032302585355352624	0.031488366037400274	0.022828752558588704	3.384108348907669e-05	
.....GO:0060142	BP	p	regulation of syncytium formation by plasma membrane fusion	0/1691	413/59161	9.95760556726423e-06	5	0	0.03232238767133969	0.0315076692159951	0.02283278956573688	3.384108348907669e-05	
......GO:0051153	BP	p	regulation of striated muscle cell differentiation	0/1691	414/59161	9.977177109995809e-06	6	0	0.032385916899046394	0.031569597125296965	0.022867689936110394	3.384108348907669e-05	
.....GO:0051147	BP	p	regulation of muscle cell differentiation	0/1691	414/59161	9.977177109995809e-06	5	0	0.032385916899046394	0.031569597125296965	0.022867689936110394	3.384108348907669e-05	
.......GO:0010830	BP	p	regulation of myotube differentiation	0/1691	414/59161	9.977177109995809e-06	7	0	0.032385916899046394	0.031569597125296965	0.022867689936110394	3.384108348907669e-05	
......GO:0045663	BP	p	positive regulation of myoblast differentiation	0/1691	415/59161	1.0010410964223353e-05	6	0	0.032493793989869006	0.03167475506499448	0.022913830697107253	3.391836533389249e-05	
....GO:0034330	BP	p	cell junction organization	0/1691	421/59161	1.0509537030129275e-05	4	0	0.03411395719979963	0.033254080423426556	0.02404582072493578	3.553537208312461e-05	
.....GO:0045661	BP	p	regulation of myoblast differentiation	0/1691	421/59161	1.0509537030129275e-05	5	0	0.03411395719979963	0.033254080423426556	0.02404582072493578	3.553537208312461e-05	
....GO:0045445	BP	p	myoblast differentiation	0/1691	424/59161	1.0964223049542576e-05	4	0	0.0355898680188152	0.034692789418278594	0.02506421389125433	3.703420189262768e-05	
....GO:0055123	BP	p	digestive system development	21/1691	1678/59161	1.4017197746796664e-05	4	21	0.04549982388610197	0.04435295483014403	0.03198724525818999	4.715007656590878e-05	Transcript_149441.0, Transcript_154407.0, Transcript_156921.0, Transcript_157765.0, Transcript_160703.0, Transcript_16585.0, Transcript_169949.0, Transcript_248631.0, Transcript_261168.0, Transcript_34882.0, Transcript_36038.0, Transcript_57641.0, Transcript_58642.0, Transcript_60321.0, Transcript_67018.0, Transcript_69592.0, Transcript_74205.0, Transcript_78507.0, Transcript_82201.0, Transcript_94542.0, Transcript_95873.0
...GO:0003407	BP	p	neural retina development	21/1691	1680/59161	1.4135420111270944e-05	3	21	0.04588357368118549	0.044727031823717074	0.032228757853697755	4.744940401363545e-05	Transcript_149441.0, Transcript_154407.0, Transcript_156921.0, Transcript_157765.0, Transcript_160703.0, Transcript_16585.0, Transcript_169949.0, Transcript_248631.0, Transcript_261168.0, Transcript_34882.0, Transcript_36038.0, Transcript_57641.0, Transcript_58642.0, Transcript_60321.0, Transcript_67018.0, Transcript_69592.0, Transcript_74205.0, Transcript_78507.0, Transcript_82201.0, Transcript_94542.0, Transcript_95873.0
..GO:0048646	BP	p	anatomical structure formation involved in morphogenesis	89/1691	4717/59161	1.4307047555164324e-05	2	89	0.0464406763640634	0.045270092170308515	0.032605761378219494	4.7975905334776236e-05	Transcript_100114.0, Transcript_100813.0, Transcript_100890.0, Transcript_126666.0, Transcript_142507.0, Transcript_143179.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_152435.0, Transcript_154241.0, Transcript_157811.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_207663.0, Transcript_208040.0, Transcript_230743.0, Transcript_236196.0, Transcript_240497.0, Transcript_246814.0, Transcript_248441.0, Transcript_248573.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_258540.0, Transcript_260618.0, Transcript_262299.0, Transcript_267464.0, Transcript_269273.0, Transcript_27016.0, Transcript_271009.0, Transcript_271094.0, Transcript_29019.0, Transcript_30141.0, Transcript_30769.0, Transcript_34712.0, Transcript_36890.0, Transcript_39256.0, Transcript_40086.0, Transcript_40345.0, Transcript_40680.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50538.0, Transcript_51029.0, Transcript_52405.0, Transcript_54226.0, Transcript_55829.0, Transcript_56904.0, Transcript_59371.0, Transcript_62280.0, Transcript_64639.0, Transcript_65150.0, Transcript_65587.0, Transcript_68501.0, Transcript_69702.0, Transcript_70504.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_78136.0, Transcript_78797.0, Transcript_80240.0, Transcript_80628.0, Transcript_81555.0, Transcript_81655.0, Transcript_82912.0, Transcript_83035.0, Transcript_85023.0, Transcript_85987.0, Transcript_88628.0, Transcript_89911.0, Transcript_91696.0, Transcript_94158.0, Transcript_95129.0, Transcript_95955.0, Transcript_96379.0, Transcript_97282.0, Transcript_97615.0, Transcript_99294.0, Transcript_99413.0
....GO:0042551	BP	p	neuron maturation	0/1691	399/59161	1.4657286028258806e-05	5	0	0.04757755044772809	0.04637831019344999	0.0333746402863453	4.9044498844422956e-05	
....GO:0050920	BP	p	regulation of chemotaxis	0/1691	400/59161	1.4671043862580003e-05	5	0	0.04762220837793469	0.046421842475381885	0.033391295831232085	4.9044498844422956e-05	
.....GO:0031644	BP	p	regulation of nervous system process	4/1691	727/59161	1.4788055213254021e-05	5	4	0.04800202722222255	0.04679208760174781	0.033642825610152895	4.938480166895324e-05	Transcript_37737.0, Transcript_46647.0, Transcript_78136.0, Transcript_93766.0
....GO:0030163	BP	p	protein catabolic process	3/1691	650/59161	1.4810442181197476e-05	5	3	0.048074695320167005	0.04686292402682477	0.03367894552004306	4.940873105875335e-05	Transcript_37737.0, Transcript_46647.0, Transcript_93766.0
......GO:0030336	BP	p	negative regulation of cell migration	0/1691	405/59161	1.504330111299977e-05	7	0	0.04883055541279725	0.047599731901735644	0.03419342342984848	5.013404046488424e-05	
.....GO:2000146	BP	p	negative regulation of cell motility	0/1691	407/59161	1.5340074148872723e-05	6	0	0.04979388068724086	0.04853877558882966	0.034837308392089955	5.096610101048194e-05	
.....GO:0044089	BP	p	positive regulation of cellular component biogenesis	0/1691	407/59161	1.5340074148872723e-05	5	0	0.04979388068724086	0.04853877558882966	0.034837308392089955	5.096610101048194e-05	
....GO:0006836	BP	p	neurotransmitter transport	7/1691	905/59161	1.8750336376568674e-05	4	7	0.060863591878341915	0.05932946351919798	0.04254451323843432	6.223271153204696e-05	Transcript_150249.0, Transcript_230749.0, Transcript_240378.0, Transcript_52126.0, Transcript_60793.0, Transcript_83697.0, Transcript_99858.0
.....GO:0019752	BP	p	carboxylic acid metabolic process	58/1691	3366/59161	1.896889831775052e-05	5	58	0.06157304393941819	0.0600210331239032	0.043021461384658184	6.289381403413503e-05	Transcript_100813.0, Transcript_100890.0, Transcript_143179.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_152435.0, Transcript_154241.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_207663.0, Transcript_208040.0, Transcript_230743.0, Transcript_236196.0, Transcript_236603.0, Transcript_246814.0, Transcript_248573.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_260563.0, Transcript_260618.0, Transcript_262299.0, Transcript_266530.0, Transcript_269273.0, Transcript_271009.0, Transcript_29019.0, Transcript_30141.0, Transcript_30769.0, Transcript_34712.0, Transcript_40086.0, Transcript_40345.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50830.0, Transcript_52405.0, Transcript_54226.0, Transcript_55829.0, Transcript_56904.0, Transcript_59371.0, Transcript_65150.0, Transcript_65587.0, Transcript_70504.0, Transcript_80240.0, Transcript_80628.0, Transcript_81555.0, Transcript_83035.0, Transcript_85987.0, Transcript_91696.0, Transcript_94158.0, Transcript_95955.0, Transcript_97282.0, Transcript_97615.0, Transcript_99413.0
...GO:0009611	BP	p	response to wounding	11/1691	1135/59161	1.9268714084907805e-05	3	11	0.06254624591961074	0.06096970456439357	0.043682174830486	6.382269991797014e-05	Transcript_142507.0, Transcript_228405.0, Transcript_27662.0, Transcript_40680.0, Transcript_51029.0, Transcript_57765.0, Transcript_64639.0, Transcript_69702.0, Transcript_72189.0, Transcript_74456.0, Transcript_90153.0
.....GO:2000181	BP	p	negative regulation of blood vessel morphogenesis	0/1691	385/59161	2.1592610273605426e-05	7	0	0.07008961294812321	0.06832293340150578	0.048928854879989894	7.130174257184458e-05	
......GO:0016525	BP	p	negative regulation of angiogenesis	0/1691	385/59161	2.1592610273605426e-05	8	0	0.07008961294812321	0.06832293340150578	0.048928854879989894	7.130174257184458e-05	
.....GO:1901343	BP	p	negative regulation of vasculature development	0/1691	385/59161	2.1592610273605426e-05	6	0	0.07008961294812321	0.06832293340150578	0.048928854879989894	7.130174257184458e-05	
.......GO:0090090	BP	p	negative regulation of canonical Wnt signaling pathway	0/1691	387/59161	2.1618542618570057e-05	8	0	0.0701737893398784	0.06840498804221447	0.04892276194582404	7.131482656491707e-05	
.......GO:0002028	BP	p	regulation of sodium ion transport	0/1691	393/59161	2.2411462540790316e-05	7	0	0.07274760740740537	0.07091393042352555	0.050694728267267695	7.385543899228972e-05	
