# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0060581	BP	p	cell fate commitment involved in pattern specification	0/3319	3141/59161	1.8021762692971625e-81	4	0	5.84986417013859e-78	5.702412430213541e-78	5.375891811313436e-78	2.215857640204011e-80	
...GO:0000226	BP	p	microtubule cytoskeleton organization	7/3319	3621/59161	1.8952258532126235e-81	6	7	6.151903119528176e-78	5.996838182558318e-78	5.651563494280043e-78	2.3214728752936515e-80	Transcript_102229.0, Transcript_239508.0, Transcript_247529.0, Transcript_252042.0, Transcript_275400.0, Transcript_40315.0, Transcript_45430.0
......GO:0030001	BP	p	metal ion transport	35/3319	4861/59161	1.8795969665276978e-80	6	35	6.101171753348907e-77	5.9473855517469736e-77	5.603078557219067e-77	2.2936735914845513e-79	Transcript_101182.0, Transcript_141407.0, Transcript_17588.0, Transcript_228528.0, Transcript_235109.0, Transcript_236603.0, Transcript_245330.0, Transcript_252726.0, Transcript_253474.0, Transcript_254025.0, Transcript_255168.0, Transcript_258740.0, Transcript_260563.0, Transcript_260791.0, Transcript_270026.0, Transcript_271885.0, Transcript_271943.0, Transcript_28376.0, Transcript_34611.0, Transcript_35708.0, Transcript_37733.0, Transcript_37737.0, Transcript_44949.0, Transcript_46647.0, Transcript_50830.0, Transcript_52381.0, Transcript_68004.0, Transcript_69926.0, Transcript_70537.0, Transcript_76675.0, Transcript_77566.0, Transcript_92187.0, Transcript_93766.0, Transcript_93998.0, Transcript_99868.0
...GO:0045184	BP	p	establishment of protein localization	13/3319	3891/59161	3.2881180694854184e-80	4	13	1.0673231253549669e-76	1.0404201670436968e-76	9.798591847066546e-77	3.9974648889699134e-79	Transcript_158075.0, Transcript_207314.0, Transcript_227409.0, Transcript_241653.0, Transcript_275400.0, Transcript_37737.0, Transcript_43515.0, Transcript_45430.0, Transcript_46647.0, Transcript_48618.0, Transcript_66374.0, Transcript_78136.0, Transcript_93766.0
.....GO:0009967	BP	p	positive regulation of signal transduction	12/3319	3828/59161	1.0624345433398928e-79	6	12	3.448662527681292e-76	3.3617355024835635e-76	3.164992504609541e-76	1.286814376000482e-78	Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39256.0, Transcript_39710.0, Transcript_54196.0, Transcript_62192.0, Transcript_74456.0, Transcript_90458.0, Transcript_94839.0
.....GO:0006487	BP	p	protein N-linked glycosylation	0/3319	3064/59161	1.8986227282713236e-79	8	0	6.162929375968717e-76	6.007586511059042e-76	5.654098484792001e-76	2.2910518126277757e-78	
........GO:0032147	BP	p	activation of protein kinase activity	0/3319	3056/59161	2.887411259413001e-79	11	0	9.3725369480546e-76	9.136292679759099e-76	8.595823319272504e-76	3.471309980760963e-78	
..GO:0006955	BP	p	immune response	5/3319	3393/59161	1.2664891618594171e-78	2	5	4.111023819395668e-75	4.0074013082718157e-75	3.7690717456936254e-75	1.5169829591865933e-77	Transcript_19917.0, Transcript_261014.0, Transcript_3302.0, Transcript_56287.0, Transcript_78136.0
....GO:0043085	BP	p	positive regulation of catalytic activity	6/3319	3447/59161	2.2771686965349766e-78	4	6	7.391689588952534e-75	7.205374580744215e-75	6.774576872191555e-75	2.717532937114902e-77	Transcript_236603.0, Transcript_260563.0, Transcript_37737.0, Transcript_46647.0, Transcript_50830.0, Transcript_93766.0
....GO:0072331	BP	p	signal transduction by p53 class mediator	1/3319	3111/59161	2.311561616720304e-78	6	1	7.503329007874108e-75	7.3142000152577e-75	6.874584248126185e-75	2.74847216405645e-77	Transcript_19917.0
.........GO:0000187	BP	p	activation of MAPK activity	0/3319	3014/59161	3.655746667498698e-78	13	0	1.1866553682700773e-74	1.1567445201454315e-74	1.0868534842473629e-74	4.330859008284953e-77	
...GO:0044093	BP	p	positive regulation of molecular function	11/3319	3703/59161	5.188678336554464e-78	3	11	1.6842449880455792e-74	1.6417918905505853e-74	1.5420752016239867e-74	6.124527229256651e-77	Transcript_100636.0, Transcript_102519.0, Transcript_233817.0, Transcript_236603.0, Transcript_260563.0, Transcript_37075.0, Transcript_37737.0, Transcript_46647.0, Transcript_50830.0, Transcript_77714.0, Transcript_93766.0
.GO:0040011	BP	p	locomotion	48/3319	5249/59161	7.014111635243848e-78	1	48	2.276780636800153e-74	2.2193920792952547e-74	2.083892566830947e-74	8.249205205797657e-77	Transcript_100114.0, Transcript_115089.0, Transcript_142507.0, Transcript_157811.0, Transcript_194673.0, Transcript_22631.0, Transcript_227748.0, Transcript_227803.0, Transcript_234715.0, Transcript_23773.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_271094.0, Transcript_29564.0, Transcript_36890.0, Transcript_37460.0, Transcript_38952.0, Transcript_39256.0, Transcript_40680.0, Transcript_40725.0, Transcript_42697.0, Transcript_43804.0, Transcript_45927.0, Transcript_50538.0, Transcript_51029.0, Transcript_59115.0, Transcript_62280.0, Transcript_64639.0, Transcript_68284.0, Transcript_68501.0, Transcript_69702.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_76611.0, Transcript_78797.0, Transcript_81655.0, Transcript_82298.0, Transcript_82912.0, Transcript_85023.0, Transcript_88912.0, Transcript_89911.0, Transcript_93677.0, Transcript_94176.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
......GO:0031399	BP	p	regulation of protein modification process	12/3319	3740/59161	1.4311298770098265e-77	7	12	4.645447580773896e-74	4.528354378505665e-74	4.2504557347191846e-74	1.6770568883660276e-76	Transcript_229602.0, Transcript_23022.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39710.0, Transcript_54196.0, Transcript_55064.0, Transcript_62192.0, Transcript_90458.0, Transcript_94839.0
....GO:0042157	BP	p	lipoprotein metabolic process	0/3319	2989/59161	2.02162108844247e-77	5	0	6.562182053084257e-74	6.396775620850929e-74	6.002193011585693e-74	2.3604971413972147e-76	
...GO:0021517	BP	p	ventral spinal cord development	3/3319	3222/59161	2.0461440744197986e-77	3	3	6.641783665566666e-74	6.4743707942229585e-74	6.0729556128779625e-74	2.3805676220669053e-76	Transcript_236603.0, Transcript_260563.0, Transcript_50830.0
......GO:0006497	BP	p	protein lipidation	0/3319	2980/59161	3.024578472495535e-77	7	0	9.817781721720507e-74	9.570314608815262e-74	8.973924327894253e-74	3.506350614900181e-76	
.....GO:0042158	BP	p	lipoprotein biosynthetic process	0/3319	2981/59161	3.042440801783143e-77	6	0	9.875762842588083e-74	9.626834256919356e-74	9.023879418088802e-74	3.5145063496754746e-76	
.....GO:0050801	BP	p	ion homeostasis	4/3319	3272/59161	4.3436311887873186e-77	5	4	1.4099426838803636e-73	1.3744036532488494e-73	1.28788664747544e-73	4.999796751348807e-76	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
.....GO:0015833	BP	p	peptide transport	13/3319	3766/59161	5.60370663609652e-77	6	13	1.8189631740769305e-73	1.7731143685189583e-73	1.6609386469390085e-73	6.382326926585721e-76	Transcript_158075.0, Transcript_207314.0, Transcript_227409.0, Transcript_241653.0, Transcript_275400.0, Transcript_37737.0, Transcript_43515.0, Transcript_45430.0, Transcript_46647.0, Transcript_48618.0, Transcript_66374.0, Transcript_78136.0, Transcript_93766.0
....GO:0015031	BP	p	protein transport	13/3319	3766/59161	5.60370663609652e-77	7	13	1.8189631740769305e-73	1.7731143685189583e-73	1.6609386469390085e-73	6.382326926585721e-76	Transcript_158075.0, Transcript_207314.0, Transcript_227409.0, Transcript_241653.0, Transcript_275400.0, Transcript_37737.0, Transcript_43515.0, Transcript_45430.0, Transcript_46647.0, Transcript_48618.0, Transcript_66374.0, Transcript_78136.0, Transcript_93766.0
.....GO:0042886	BP	p	amide transport	13/3319	3766/59161	5.60370663609652e-77	5	13	1.8189631740769305e-73	1.7731143685189583e-73	1.6609386469390085e-73	6.382326926585721e-76	Transcript_158075.0, Transcript_207314.0, Transcript_227409.0, Transcript_241653.0, Transcript_275400.0, Transcript_37737.0, Transcript_43515.0, Transcript_45430.0, Transcript_46647.0, Transcript_48618.0, Transcript_66374.0, Transcript_78136.0, Transcript_93766.0
......GO:0098771	BP	p	inorganic ion homeostasis	4/3319	3257/59161	1.0031197891353707e-76	6	4	3.256126835533414e-73	3.174052867086951e-73	2.970237695629833e-73	1.134538967084813e-75	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
......GO:0055080	BP	p	cation homeostasis	4/3319	3257/59161	1.0031197891353707e-76	6	4	3.256126835533414e-73	3.174052867086951e-73	2.970237695629833e-73	1.134538967084813e-75	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
....GO:1901701	BP	p	cellular response to oxygen-containing compound	1/3319	3046/59161	1.0121870409812724e-76	4	1	3.28555913502521e-73	3.202743295717504e-73	2.995061454263585e-73	1.1408191441059757e-75	Transcript_55064.0
......GO:0034622	BP	p	cellular protein-containing complex assembly	5/3319	3317/59161	1.2696320084779279e-76	6	5	4.121225499519354e-73	4.017345844735299e-73	3.7555714810777106e-73	1.426029584608773e-75	Transcript_188599.0, Transcript_207314.0, Transcript_261014.0, Transcript_3302.0, Transcript_56287.0
.....GO:0016310	BP	p	phosphorylation	12/3319	3696/59161	1.6817003856397976e-76	5	12	5.458799451786783e-73	5.321204893407696e-73	4.972788040336881e-73	1.8823446385471664e-75	Transcript_229602.0, Transcript_23022.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39710.0, Transcript_54196.0, Transcript_62192.0, Transcript_85668.0, Transcript_90458.0, Transcript_94839.0
...GO:0055082	BP	p	cellular chemical homeostasis	4/3319	3246/59161	2.366030210139378e-76	5	4	7.680134062112421e-73	7.486548519375062e-73	6.993985301172e-73	2.639221327186399e-75	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
....GO:0006873	BP	p	cellular ion homeostasis	4/3319	3229/59161	5.353596431937834e-76	6	4	1.737777401807021e-72	1.6939749657082684e-72	1.5819877456376298e-72	5.951292471941852e-75	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
.....GO:0030003	BP	p	cellular cation homeostasis	4/3319	3223/59161	8.139620072071224e-76	7	4	2.6421206753943194e-72	2.575523352901341e-72	2.4044437692898393e-72	9.01747670783044e-75	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
.....GO:0072657	BP	p	protein localization to membrane	1/3319	3004/59161	1.26669807611415e-75	5	1	4.1117019550665303e-72	4.0080623508475795e-72	3.7405594187650845e-72	1.3985380799546023e-74	Transcript_253520.0
....GO:0021510	BP	p	spinal cord development	8/3319	3429/59161	6.571531612885684e-75	4	8	2.133119161542693e-71	2.0793517367463185e-71	1.939916132123854e-71	7.230912412009129e-74	Transcript_100636.0, Transcript_102519.0, Transcript_233817.0, Transcript_236603.0, Transcript_260563.0, Transcript_37075.0, Transcript_50830.0, Transcript_77714.0
....GO:1901565	BP	p	organonitrogen compound catabolic process	11/3319	3581/59161	9.247851419789634e-75	4	11	3.001852570863715e-71	2.9261878422992826e-71	2.7290409539799208e-71	1.0141393820485525e-73	Transcript_229573.0, Transcript_236603.0, Transcript_250010.0, Transcript_25857.0, Transcript_260563.0, Transcript_37737.0, Transcript_46647.0, Transcript_50830.0, Transcript_69926.0, Transcript_76603.0, Transcript_93766.0
......GO:1902532	BP	p	negative regulation of intracellular signal transduction	1/3319	2970/59161	1.0366566725286534e-74	7	1	3.364987559028009e-71	3.2801696460006254e-71	3.0581371839595277e-71	1.1329924441171747e-73	Transcript_77104.0
.......GO:0031401	BP	p	positive regulation of protein modification process	11/3319	3573/59161	1.367837040113568e-74	8	11	4.439999032208642e-71	4.328084368291037e-71	4.033751431294912e-71	1.4899325611438395e-73	Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39710.0, Transcript_54196.0, Transcript_55064.0, Transcript_62192.0, Transcript_90458.0, Transcript_94839.0
.......GO:0018205	BP	p	peptidyl-lysine modification	0/3319	2879/59161	1.7529895244847569e-74	8	0	5.690203996477521e-71	5.546776652627039e-71	5.167813118181063e-71	1.9030782596914788e-73	
....GO:0022607	BP	p	cellular component assembly	54/3319	5293/59161	5.516086364870302e-74	4	54	1.7905216340369e-70	1.7453897262466497e-70	1.625590651727278e-70	5.968405446789667e-73	Transcript_126666.0, Transcript_147402.0, Transcript_160120.0, Transcript_177573.0, Transcript_188599.0, Transcript_205794.0, Transcript_207314.0, Transcript_233363.0, Transcript_235109.0, Transcript_239919.0, Transcript_240497.0, Transcript_242946.0, Transcript_248737.0, Transcript_249669.0, Transcript_252726.0, Transcript_253771.0, Transcript_254384.0, Transcript_255351.0, Transcript_261014.0, Transcript_265593.0, Transcript_27016.0, Transcript_271370.0, Transcript_271675.0, Transcript_272843.0, Transcript_273305.0, Transcript_275400.0, Transcript_3302.0, Transcript_33707.0, Transcript_34611.0, Transcript_35059.0, Transcript_37153.0, Transcript_38457.0, Transcript_38865.0, Transcript_39256.0, Transcript_43599.0, Transcript_44949.0, Transcript_45430.0, Transcript_46352.0, Transcript_48360.0, Transcript_51519.0, Transcript_55222.0, Transcript_56287.0, Transcript_65462.0, Transcript_66023.0, Transcript_67862.0, Transcript_69628.0, Transcript_69926.0, Transcript_70537.0, Transcript_76675.0, Transcript_79868.0, Transcript_82602.0, Transcript_86786.0, Transcript_93998.0, Transcript_94443.0
....GO:0048523	BP	p	negative regulation of cellular process	199/3319	9541/59161	5.612873685781081e-74	4	199	1.8219387984045388e-70	1.776014989227387e-70	1.6535525878311064e-70	6.05295281861973e-73	Transcript_100114.0, Transcript_100184.0, Transcript_100624.0, Transcript_100636.0, Transcript_102519.0, Transcript_147413.0, Transcript_149001.0, Transcript_153993.0, Transcript_155188.0, Transcript_157811.0, Transcript_158115.0, Transcript_158237.0, Transcript_158410.0, Transcript_159060.0, Transcript_165898.0, Transcript_166373.0, Transcript_169444.0, Transcript_169847.0, Transcript_173152.0, Transcript_175213.0, Transcript_177615.0, Transcript_177863.0, Transcript_178812.0, Transcript_180443.0, Transcript_200110.0, Transcript_201595.0, Transcript_203034.0, Transcript_224684.0, Transcript_228126.0, Transcript_23022.0, Transcript_231588.0, Transcript_233817.0, Transcript_234580.0, Transcript_234665.0, Transcript_235169.0, Transcript_236166.0, Transcript_236989.0, Transcript_237082.0, Transcript_237576.0, Transcript_237775.0, Transcript_239200.0, Transcript_239573.0, Transcript_240257.0, Transcript_245273.0, Transcript_246916.0, Transcript_248441.0, Transcript_249032.0, Transcript_252084.0, Transcript_253846.0, Transcript_258349.0, Transcript_258540.0, Transcript_258605.0, Transcript_260989.0, Transcript_263889.0, Transcript_264344.0, Transcript_264921.0, Transcript_265153.0, Transcript_265313.0, Transcript_267464.0, Transcript_268044.0, Transcript_268503.0, Transcript_271094.0, Transcript_271500.0, Transcript_272210.0, Transcript_273123.0, Transcript_273357.0, Transcript_273387.0, Transcript_274075.0, Transcript_28140.0, Transcript_30287.0, Transcript_30584.0, Transcript_30737.0, Transcript_31472.0, Transcript_33176.0, Transcript_33770.0, Transcript_34623.0, Transcript_35107.0, Transcript_35134.0, Transcript_35194.0, Transcript_36211.0, Transcript_36694.0, Transcript_36890.0, Transcript_37075.0, Transcript_37737.0, Transcript_37843.0, Transcript_38280.0, Transcript_38653.0, Transcript_38765.0, Transcript_39256.0, Transcript_39297.0, Transcript_40725.0, Transcript_42088.0, Transcript_42697.0, Transcript_43293.0, Transcript_44350.0, Transcript_44543.0, Transcript_44916.0, Transcript_45927.0, Transcript_46251.0, Transcript_46383.0, Transcript_46647.0, Transcript_47636.0, Transcript_47880.0, Transcript_48668.0, Transcript_49076.0, Transcript_49299.0, Transcript_49575.0, Transcript_49859.0, Transcript_50538.0, Transcript_51414.0, Transcript_5147.0, Transcript_52008.0, Transcript_52748.0, Transcript_52970.0, Transcript_53067.0, Transcript_53183.0, Transcript_53243.0, Transcript_53767.0, Transcript_54616.0, Transcript_54725.0, Transcript_55064.0, Transcript_55554.0, Transcript_55704.0, Transcript_56936.0, Transcript_57073.0, Transcript_58558.0, Transcript_59169.0, Transcript_61006.0, Transcript_61395.0, Transcript_62280.0, Transcript_62798.0, Transcript_65168.0, Transcript_65723.0, Transcript_66238.0, Transcript_66266.0, Transcript_67124.0, Transcript_67974.0, Transcript_68501.0, Transcript_70500.0, Transcript_71796.0, Transcript_72430.0, Transcript_72923.0, Transcript_74405.0, Transcript_74456.0, Transcript_74619.0, Transcript_75211.0, Transcript_75412.0, Transcript_75717.0, Transcript_76084.0, Transcript_77104.0, Transcript_77679.0, Transcript_77714.0, Transcript_78136.0, Transcript_78797.0, Transcript_78974.0, Transcript_79130.0, Transcript_79597.0, Transcript_80197.0, Transcript_81655.0, Transcript_82362.0, Transcript_82912.0, Transcript_83979.0, Transcript_84283.0, Transcript_84297.0, Transcript_84471.0, Transcript_84557.0, Transcript_84928.0, Transcript_85023.0, Transcript_85082.0, Transcript_85551.0, Transcript_85767.0, Transcript_85800.0, Transcript_87194.0, Transcript_88628.0, Transcript_89911.0, Transcript_90222.0, Transcript_90542.0, Transcript_90812.0, Transcript_90947.0, Transcript_91563.0, Transcript_91919.0, Transcript_92260.0, Transcript_92493.0, Transcript_93766.0, Transcript_94095.0, Transcript_94216.0, Transcript_94577.0, Transcript_94660.0, Transcript_94889.0, Transcript_95129.0, Transcript_96217.0, Transcript_96320.0, Transcript_96379.0, Transcript_97030.1, Transcript_97517.0, Transcript_97862.0, Transcript_99294.0, Transcript_99653.0, Transcript_99946.0
.......GO:0006473	BP	p	protein acetylation	0/3319	2857/59161	6.05841548773688e-74	8	0	1.9665616673193912e-70	1.916992492534726e-70	1.784203361138511e-70	6.511793600395335e-73	
.......GO:0042325	BP	p	regulation of phosphorylation	11/3319	3546/59161	7.302387193463601e-74	7	11	2.3703548829982848e-70	2.3106076920255323e-70	2.149822789755684e-70	7.822953409235264e-73	Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39710.0, Transcript_54196.0, Transcript_55064.0, Transcript_62192.0, Transcript_90458.0, Transcript_94839.0
.....GO:0030334	BP	p	regulation of cell migration	2/3319	3007/59161	1.2122011769381128e-73	6	2	3.9348050203411144e-70	3.8356242821836726e-70	3.567508063728866e-70	1.294343756691156e-72	Transcript_39256.0, Transcript_74456.0
..GO:0044281	BP	p	small molecule metabolic process	68/3319	5746/59161	1.3528466014664242e-73	2	68	4.391340068360013e-70	4.280651902814636e-70	3.98007470151422e-70	1.439783628970496e-72	Transcript_100813.0, Transcript_100890.0, Transcript_143179.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_152435.0, Transcript_154241.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_180521.0, Transcript_207663.0, Transcript_208040.0, Transcript_22809.0, Transcript_229573.0, Transcript_230743.0, Transcript_236196.0, Transcript_236603.0, Transcript_246814.0, Transcript_248573.0, Transcript_250010.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_25857.0, Transcript_260563.0, Transcript_260618.0, Transcript_262299.0, Transcript_266530.0, Transcript_269273.0, Transcript_271009.0, Transcript_29019.0, Transcript_30141.0, Transcript_30769.0, Transcript_34712.0, Transcript_40086.0, Transcript_40345.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50830.0, Transcript_52405.0, Transcript_54226.0, Transcript_55829.0, Transcript_56904.0, Transcript_59371.0, Transcript_64884.0, Transcript_65150.0, Transcript_65587.0, Transcript_70504.0, Transcript_76603.0, Transcript_80240.0, Transcript_80628.0, Transcript_81555.0, Transcript_82298.0, Transcript_83035.0, Transcript_85987.0, Transcript_86051.0, Transcript_91696.0, Transcript_92122.0, Transcript_94158.0, Transcript_95955.0, Transcript_97282.0, Transcript_97615.0, Transcript_99413.0
.......GO:0001932	BP	p	regulation of protein phosphorylation	11/3319	3523/59161	2.4125990168190236e-73	8	11	7.83129640859455e-70	7.633900666106961e-70	7.095453708464749e-70	2.55924719235116e-72	Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39710.0, Transcript_54196.0, Transcript_55064.0, Transcript_62192.0, Transcript_90458.0, Transcript_94839.0
...GO:0044283	BP	p	small molecule biosynthetic process	4/3319	3125/59161	2.815359893036755e-73	3	4	9.138658212797307e-70	8.908309094447541e-70	8.27715808552806e-70	2.957494567248319e-72	Transcript_229573.0, Transcript_250010.0, Transcript_266530.0, Transcript_76603.0
.......GO:0070838	BP	p	divalent metal ion transport	4/3319	3125/59161	2.815359893036755e-73	7	4	9.138658212797307e-70	8.908309094447541e-70	8.27715808552806e-70	2.957494567248319e-72	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
......GO:0072511	BP	p	divalent inorganic cation transport	4/3319	3125/59161	2.815359893036755e-73	6	4	9.138658212797307e-70	8.908309094447541e-70	8.27715808552806e-70	2.957494567248319e-72	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
.......GO:0018345	BP	p	protein palmitoylation	0/3319	2832/59161	3.470864678734724e-73	8	0	1.1266426747172913e-69	1.0982445071993367e-69	1.0193929561443884e-69	3.6343312087654554e-72	
.....GO:0006605	BP	p	protein targeting	0/3319	2820/59161	4.886039810120692e-73	9	0	1.5860085223651766e-69	1.546031574293037e-69	1.4345412882514352e-69	5.099705859695101e-72	
........GO:0018394	BP	p	peptidyl-lysine acetylation	0/3319	2812/59161	7.476137284194155e-73	9	0	2.4267541624494227e-69	2.3655853706251423e-69	2.1942462929109846e-69	7.728516440921728e-72	
.........GO:0018393	BP	p	internal peptidyl-lysine acetylation	0/3319	2812/59161	7.476137284194155e-73	10	0	2.4267541624494227e-69	2.3655853706251423e-69	2.1942462929109846e-69	7.728516440921728e-72	
........GO:0006475	BP	p	internal protein amino acid acetylation	0/3319	2812/59161	7.476137284194155e-73	9	0	2.4267541624494227e-69	2.3655853706251423e-69	2.1942462929109846e-69	7.728516440921728e-72	
......GO:0006468	BP	p	protein phosphorylation	12/3319	3550/59161	9.706589078853767e-73	7	12	3.1507588149959325e-69	3.0713407540216504e-69	2.8459719179199244e-69	1.0002408936495025e-71	Transcript_229602.0, Transcript_23022.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39710.0, Transcript_54196.0, Transcript_62192.0, Transcript_85668.0, Transcript_90458.0, Transcript_94839.0
....GO:0018130	BP	p	heterocycle biosynthetic process	17/3319	3777/59161	1.7899974253643434e-72	4	17	5.810331642732658e-69	5.663876360123558e-69	5.246482453742891e-69	1.8387125451685627e-71	Transcript_140039.0, Transcript_145078.0, Transcript_207314.0, Transcript_22809.0, Transcript_229573.0, Transcript_236603.0, Transcript_246228.0, Transcript_255934.0, Transcript_260563.0, Transcript_270851.0, Transcript_40104.0, Transcript_50830.0, Transcript_64884.0, Transcript_68310.0, Transcript_73460.0, Transcript_86051.0, Transcript_93769.0
.....GO:0071407	BP	p	cellular response to organic cyclic compound	1/3319	2874/59161	3.714591102440596e-72	5	1	1.2057562718522175e-68	1.1753639661440427e-68	1.0883751930150947e-68	3.803647545275134e-71	Transcript_55064.0
....GO:0034654	BP	p	nucleobase-containing compound biosynthetic process	17/3319	3763/59161	4.040402039080123e-72	5	17	1.311514501885408e-68	1.2784564530802582e-68	1.183433757246568e-68	4.1242594398912195e-71	Transcript_140039.0, Transcript_145078.0, Transcript_207314.0, Transcript_22809.0, Transcript_229573.0, Transcript_236603.0, Transcript_246228.0, Transcript_255934.0, Transcript_260563.0, Transcript_270851.0, Transcript_40104.0, Transcript_50830.0, Transcript_64884.0, Transcript_68310.0, Transcript_73460.0, Transcript_86051.0, Transcript_93769.0
..GO:0009056	BP	p	catabolic process	69/3319	5689/59161	1.6096545996752684e-71	2	69	5.2249388305459215e-68	5.093238965530475e-68	4.713068667849186e-68	1.6379118591053045e-70	Transcript_100813.0, Transcript_100890.0, Transcript_143179.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_152435.0, Transcript_154241.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_180521.0, Transcript_207314.0, Transcript_207663.0, Transcript_208040.0, Transcript_229573.0, Transcript_230743.0, Transcript_236196.0, Transcript_236603.0, Transcript_246814.0, Transcript_248573.0, Transcript_250010.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_25857.0, Transcript_260563.0, Transcript_260618.0, Transcript_262299.0, Transcript_269273.0, Transcript_271009.0, Transcript_29019.0, Transcript_30141.0, Transcript_30769.0, Transcript_34712.0, Transcript_37737.0, Transcript_40086.0, Transcript_40345.0, Transcript_45430.0, Transcript_46647.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50830.0, Transcript_52405.0, Transcript_54226.0, Transcript_55829.0, Transcript_56904.0, Transcript_59371.0, Transcript_65150.0, Transcript_65587.0, Transcript_69926.0, Transcript_70504.0, Transcript_76603.0, Transcript_80240.0, Transcript_80628.0, Transcript_81555.0, Transcript_83035.0, Transcript_85987.0, Transcript_91696.0, Transcript_92122.0, Transcript_93766.0, Transcript_94158.0, Transcript_95955.0, Transcript_97282.0, Transcript_97615.0, Transcript_99413.0
....GO:0014070	BP	p	response to organic cyclic compound	2/3319	2920/59161	1.811945279404724e-71	4	2	5.881574376947734e-68	5.733323349204814e-68	5.303563832817627e-68	1.837991992796167e-70	Transcript_130054.0, Transcript_55064.0
........GO:0006816	BP	p	calcium ion transport	4/3319	3060/59161	1.9661323249252163e-71	8	4	6.382065526707252e-68	6.221199113597636e-68	5.752903182731183e-68	1.9881824070739103e-70	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
....GO:0009953	BP	p	dorsal/ventral pattern formation	24/3319	4038/59161	1.993117200280763e-71	4	24	6.469658432111357e-68	6.306584151275024e-68	5.829867810821232e-68	2.0092106932022848e-70	Transcript_100114.0, Transcript_157811.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
...GO:0002682	BP	p	regulation of immune system process	1/3319	2849/59161	2.084535232794615e-71	3	1	6.766401365651321e-68	6.5958473792033105e-68	6.095181020691455e-68	2.0948611039168176e-70	Transcript_78136.0
.....GO:0031290	BP	p	retinal ganglion cell axon guidance	0/3319	2763/59161	2.3291466667293245e-71	5	0	7.560410080203388e-68	7.369842301456747e-68	6.808095706849816e-68	2.333459901297342e-70	
.......GO:0055065	BP	p	metal ion homeostasis	4/3319	3053/59161	2.9777172888084257e-71	7	4	9.66567031947215e-68	9.422037328227106e-68	8.70088991789822e-68	2.974052405991431e-70	Transcript_236603.0, Transcript_260563.0, Transcript_270026.0, Transcript_37733.0
........GO:0001934	BP	p	positive regulation of protein phosphorylation	11/3319	3437/59161	3.2629982876955616e-71	9	11	1.0591692441859793e-67	1.0324718126921773e-67	9.531217998358735e-68	3.2397196153076345e-70	Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_32427.0, Transcript_38036.0, Transcript_39710.0, Transcript_54196.0, Transcript_55064.0, Transcript_62192.0, Transcript_90458.0, Transcript_94839.0
