# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0000902	BP	p	cell morphogenesis	0/354	5730/59161	4.795505185124535e-16	3	0	1.5566209830914242e-12	1.5173847776539852e-12	1.5168182900548905e-12	1.8313188036369697e-14	
....GO:0000904	BP	p	cell morphogenesis involved in differentiation	0/354	5730/59161	4.795505185124535e-16	4	0	1.5566209830914242e-12	1.5173847776539852e-12	1.5168182900548905e-12	1.8313188036369697e-14	
.....GO:0048667	BP	p	cell morphogenesis involved in neuron differentiation	0/354	5599/59161	6.898193291253666e-16	5	0	2.23915354234094e-12	2.1827134137884017e-12	2.1805188993652837e-12	2.6036669096987674e-14	
.....GO:0016070	BP	p	RNA metabolic process	1/354	6170/59161	7.20884443580006e-16	6	1	2.3399909038606992e-12	2.28100906767648e-12	2.2779948417128188e-12	2.689644717081264e-14	Transcript_116902.0
.....GO:0048858	BP	p	cell projection morphogenesis	0/354	5588/59161	1.1260034821659185e-15	6	0	3.655007303110572e-12	3.5628791492581294e-12	3.5570450001621367e-12	4.008117394779839e-14	
......GO:0120039	BP	p	plasma membrane bounded cell projection morphogenesis	0/354	5588/59161	1.1260034821659185e-15	7	0	3.655007303110572e-12	3.5628791492581294e-12	3.5570450001621367e-12	4.008117394779839e-14	
.......GO:0048812	BP	p	neuron projection morphogenesis	0/354	5588/59161	1.1260034821659185e-15	8	0	3.655007303110572e-12	3.5628791492581294e-12	3.5570450001621367e-12	4.008117394779839e-14	
....GO:0032990	BP	p	cell part morphogenesis	0/354	5591/59161	1.1360036978427147e-15	5	0	3.6874680031974524e-12	3.5945216445854143e-12	3.585227670391608e-12	4.008117394779839e-14	
...GO:0032989	BP	p	cellular component morphogenesis	0/354	5591/59161	1.1360036978427147e-15	4	0	3.6874680031974524e-12	3.5945216445854143e-12	3.585227670391608e-12	4.008117394779839e-14	
....GO:0006811	BP	p	ion transport	5/354	7648/59161	3.658310759901856e-15	4	5	1.1874876726641425e-11	1.1575558454658835e-11	1.1538312136730454e-11	1.2768684652302607e-13	Transcript_165407.0, Transcript_228604.0, Transcript_230834.0, Transcript_266508.0, Transcript_269791.0
..GO:0055085	BP	p	transmembrane transport	0/354	5366/59161	4.007518646339457e-15	4	0	1.3008405526017877e-11	1.2680515514784246e-11	1.2635706291908308e-11	1.383872928299774e-13	
...GO:0034220	BP	p	ion transmembrane transport	0/354	5293/59161	6.1620294619582476e-15	5	0	2.0001947633516472e-11	1.9497778323824302e-11	1.9416554834630437e-11	2.0835362118246324e-13	
..GO:0006928	BP	p	movement of cell or subcellular component	1/354	5855/59161	6.468742692471794e-15	2	1	2.0997538779763443e-11	2.0468274588805917e-11	2.037653948128615e-11	2.1646947195632415e-13	Transcript_34277.0
....GO:0098660	BP	p	inorganic ion transmembrane transport	0/354	5156/59161	1.4681326380263333e-14	6	0	4.765558543033478e-11	4.6454378225436e-11	4.6202134118688705e-11	4.75964161747499e-13	
.......GO:0061564	BP	p	axon development	0/354	5167/59161	1.4809729000769376e-14	7	0	4.8072380336497395e-11	4.6860667394658725e-11	4.659140743642046e-11	4.75964161747499e-13	
........GO:0007409	BP	p	axonogenesis	0/354	5134/59161	2.4685427411378514e-14	9	0	8.012889737733466e-11	7.810916751815679e-11	7.763566920878543e-11	7.855774252679867e-13	
..GO:0006807	BP	p	nitrogen compound metabolic process	34/354	15075/59161	5.521823526885766e-14	2	34	1.7923839168271197e-10	1.7472050683165958e-10	1.732196040384065e-10	1.6294399243882906e-12	Transcript_101995.0, Transcript_116902.0, Transcript_149184.0, Transcript_163470.0, Transcript_174870.0, Transcript_199944.0, Transcript_20276.0, Transcript_214496.0, Transcript_234849.0, Transcript_235310.0, Transcript_239184.0, Transcript_245269.0, Transcript_258684.0, Transcript_266508.0, Transcript_267521.0, Transcript_27013.0, Transcript_30189.0, Transcript_31669.0, Transcript_34277.0, Transcript_45039.0, Transcript_46382.0, Transcript_46586.0, Transcript_54648.0, Transcript_55624.0, Transcript_57345.0, Transcript_58309.0, Transcript_60808.0, Transcript_61695.0, Transcript_68583.0, Transcript_83717.0, Transcript_84481.0, Transcript_91097.0, Transcript_98183.0, Transcript_99813.0
......GO:0006396	BP	p	RNA processing	1/354	5450/59161	8.52938088521908e-14	7	1	2.768637035342113e-10	2.698850740103663e-10	2.6739609075161816e-10	2.47199735298403e-12	Transcript_116902.0
.....GO:0006820	BP	p	anion transport	0/354	4760/59161	1.9579851684774817e-13	5	0	6.355619856877905e-10	6.195420033609763e-10	6.13436753283995e-10	5.575105137612198e-12	
....GO:0007218	BP	p	neuropeptide signaling pathway	0/354	4678/59161	3.01391488498463e-13	6	0	9.78316771666011e-10	9.536573084743053e-10	9.439581419771861e-10	8.507102362313137e-12	
.GO:0040011	BP	p	locomotion	1/354	5249/59161	3.0582795818825927e-13	1	1	9.927175522790895e-10	9.676951028545554e-10	9.575473370874398e-10	8.557909933440428e-12	Transcript_34277.0
....GO:0051128	BP	p	regulation of cellular component organization	1/354	5258/59161	3.091306866676825e-13	4	1	1.0034382089232973e-09	9.781455345107374e-10	9.675790492698462e-10	8.57639494806237e-12	Transcript_34277.0
....GO:0030182	BP	p	neuron differentiation	1/354	5209/59161	4.893617959714583e-13	4	1	1.5884683897233538e-09	1.5484294382078179e-09	1.5312130595946932e-09	1.3461596523079268e-11	Transcript_34277.0
...GO:0043170	BP	p	macromolecule metabolic process	32/354	14221/59161	4.991390832366544e-13	3	32	1.6202054641861801e-09	1.5793665476264022e-09	1.561307052364255e-09	1.3615171967951093e-11	Transcript_101995.0, Transcript_116902.0, Transcript_149184.0, Transcript_163470.0, Transcript_174870.0, Transcript_199944.0, Transcript_20276.0, Transcript_214496.0, Transcript_234849.0, Transcript_235310.0, Transcript_239184.0, Transcript_245269.0, Transcript_258684.0, Transcript_266508.0, Transcript_267521.0, Transcript_27013.0, Transcript_30189.0, Transcript_31669.0, Transcript_34277.0, Transcript_45039.0, Transcript_46382.0, Transcript_54648.0, Transcript_55624.0, Transcript_57345.0, Transcript_58309.0, Transcript_60808.0, Transcript_61695.0, Transcript_68583.0, Transcript_83717.0, Transcript_91097.0, Transcript_98183.0, Transcript_99813.0
......GO:0016071	BP	p	mRNA metabolic process	0/354	4499/59161	1.0825512422711541e-12	7	0	3.5139613324121663e-09	3.4253883848318735e-09	3.380807529612814e-09	2.8338397842033598e-11	
...GO:0050794	BP	p	regulation of cellular process	62/354	20436/59161	1.3061178691233847e-12	3	62	4.239658603174506e-09	4.132793722291046e-09	4.076393869534084e-09	3.364808415217863e-11	Transcript_100228.0, Transcript_112853.0, Transcript_140027.0, Transcript_140434.0, Transcript_146061.0, Transcript_148837.0, Transcript_154410.0, Transcript_164793.0, Transcript_168010.0, Transcript_177074.0, Transcript_189115.0, Transcript_191098.0, Transcript_193002.0, Transcript_195942.0, Transcript_20276.0, Transcript_211385.0, Transcript_225184.0, Transcript_228864.0, Transcript_229378.0, Transcript_231299.0, Transcript_232549.0, Transcript_233826.0, Transcript_234849.0, Transcript_235310.0, Transcript_237373.0, Transcript_237862.0, Transcript_244393.0, Transcript_257167.0, Transcript_257948.0, Transcript_270318.0, Transcript_274841.0, Transcript_31608.0, Transcript_31669.0, Transcript_32081.0, Transcript_34007.0, Transcript_34277.0, Transcript_42835.0, Transcript_42942.0, Transcript_43675.0, Transcript_44325.0, Transcript_48156.0, Transcript_52751.0, Transcript_52995.0, Transcript_56797.0, Transcript_58493.0, Transcript_58796.0, Transcript_59260.0, Transcript_61462.0, Transcript_62436.0, Transcript_66503.0, Transcript_71058.0, Transcript_74600.0, Transcript_74699.0, Transcript_75708.0, Transcript_77337.0, Transcript_79197.0, Transcript_79442.0, Transcript_80840.0, Transcript_84994.0, Transcript_88672.0, Transcript_90220.0, Transcript_98183.0
....GO:0046903	BP	p	secretion	0/354	4442/59161	1.6669210903355822e-12	4	0	5.4108258592292995e-09	5.274440523746218e-09	5.199126880756681e-09	4.22720770252289e-11	
.....GO:0051246	BP	p	regulation of protein metabolic process	1/354	4895/59161	2.510261637459074e-12	5	1	8.148309275192154e-09	7.94292290293968e-09	7.824485523959934e-09	6.267930211686273e-11	Transcript_34277.0
.......GO:0006397	BP	p	mRNA processing	0/354	4394/59161	2.6220846097520857e-12	8	0	8.51128664325527e-09	8.29675105951383e-09	8.1704156439875e-09	6.414028337321934e-11	
...GO:0032940	BP	p	secretion by cell	0/354	4395/59161	2.6280522762286423e-12	5	0	8.530657688638174e-09	8.315633838116033e-09	8.186382840452222e-09	6.414028337321934e-11	
..GO:0140352	BP	p	export from cell	0/354	4395/59161	2.6280522762286423e-12	4	0	8.530657688638174e-09	8.315633838116033e-09	8.186382840452222e-09	6.414028337321934e-11	
....GO:0010646	BP	p	regulation of cell communication	21/354	11179/59161	2.6711009905853097e-12	4	21	8.670393815439916e-09	8.451847774585138e-09	8.31513738369207e-09	6.423814429140958e-11	Transcript_112853.0, Transcript_191098.0, Transcript_195942.0, Transcript_225184.0, Transcript_229378.0, Transcript_231299.0, Transcript_232549.0, Transcript_234849.0, Transcript_235310.0, Transcript_257167.0, Transcript_257948.0, Transcript_270318.0, Transcript_31608.0, Transcript_34007.0, Transcript_34277.0, Transcript_52751.0, Transcript_56797.0, Transcript_59260.0, Transcript_75708.0, Transcript_79442.0, Transcript_88672.0
...GO:0023051	BP	p	regulation of signaling	21/354	11180/59161	2.6716418605484576e-12	3	21	8.672149479340294e-09	8.45355918520214e-09	8.3141494700268e-09	6.423814429140958e-11	Transcript_112853.0, Transcript_191098.0, Transcript_195942.0, Transcript_225184.0, Transcript_229378.0, Transcript_231299.0, Transcript_232549.0, Transcript_234849.0, Transcript_235310.0, Transcript_257167.0, Transcript_257948.0, Transcript_270318.0, Transcript_31608.0, Transcript_34007.0, Transcript_34277.0, Transcript_52751.0, Transcript_56797.0, Transcript_59260.0, Transcript_75708.0, Transcript_79442.0, Transcript_88672.0
..GO:0051234	BP	p	establishment of localization	18/354	10364/59161	2.8095285122223553e-12	2	18	9.119729550673766e-09	8.88985754838745e-09	8.740443201523748e-09	6.705683493142474e-11	Transcript_101995.0, Transcript_137150.0, Transcript_149184.0, Transcript_163470.0, Transcript_165407.0, Transcript_199944.0, Transcript_214496.0, Transcript_228604.0, Transcript_230834.0, Transcript_239184.0, Transcript_245269.0, Transcript_266508.0, Transcript_269791.0, Transcript_30189.0, Transcript_34277.0, Transcript_46382.0, Transcript_55624.0, Transcript_61695.0
..GO:0044281	BP	p	small molecule metabolic process	3/354	5746/59161	3.484148954907891e-12	2	3	1.1309547507631014e-08	1.1024478930094163e-08	1.0835703249763541e-08	8.255144166154024e-11	Transcript_130021.0, Transcript_46586.0, Transcript_84481.0
...GO:1901700	BP	p	response to oxygen-containing compound	1/354	4827/59161	3.820050061961772e-12	3	1	1.2399882501127911e-08	1.2087330927881012e-08	1.1876535642639147e-08	8.985422102266603e-11	Transcript_43398.0
...GO:0006810	BP	p	transport	18/354	10330/59161	4.103455066896027e-12	3	18	1.3319815147144502e-08	1.2984075741612297e-08	1.275353834791285e-08	9.582600825283815e-11	Transcript_101995.0, Transcript_137150.0, Transcript_149184.0, Transcript_163470.0, Transcript_165407.0, Transcript_199944.0, Transcript_214496.0, Transcript_228604.0, Transcript_230834.0, Transcript_239184.0, Transcript_245269.0, Transcript_266508.0, Transcript_269791.0, Transcript_30189.0, Transcript_34277.0, Transcript_46382.0, Transcript_55624.0, Transcript_61695.0
..GO:0009056	BP	p	catabolic process	3/354	5689/59161	5.3377002247457735e-12	2	3	1.732617492952478e-08	1.6889451175724583e-08	1.6573559197835627e-08	1.2201531640510407e-10	Transcript_130021.0, Transcript_46586.0, Transcript_84481.0
....GO:0043933	BP	p	protein-containing complex subunit organization	0/354	4229/59161	5.889338634515096e-12	4	0	1.9116793207636e-08	1.8634935110033967e-08	1.828050712153486e-08	1.320305921017663e-10	
....GO:0098655	BP	p	cation transmembrane transport	0/354	4220/59161	5.908565899557156e-12	6	0	1.9179204909962527e-08	1.8695773662312546e-08	1.8334279986325855e-08	1.320305921017663e-10	
....GO:1903530	BP	p	regulation of secretion by cell	0/354	4246/59161	5.938529404454061e-12	6	0	1.9276466446857882e-08	1.879058362385061e-08	1.8421318212616498e-08	1.320305921017663e-10	
.....GO:0051046	BP	p	regulation of secretion	0/354	4246/59161	5.938529404454061e-12	5	0	1.9276466446857882e-08	1.879058362385061e-08	1.8421318212616498e-08	1.320305921017663e-10	
.....GO:0032268	BP	p	regulation of cellular protein metabolic process	1/354	4809/59161	6.064236136914066e-12	6	1	1.9684510500423058e-08	1.9188342514561685e-08	1.8799132024433606e-08	1.339082346967555e-10	Transcript_34277.0
.......GO:0008380	BP	p	RNA splicing	0/354	4275/59161	6.3003486065976405e-12	8	0	2.045093157701594e-08	1.9935445173158518e-08	1.952478033184609e-08	1.3818197011497257e-10	
....GO:0090304	BP	p	nucleic acid metabolic process	8/354	7341/59161	7.067326351841243e-12	5	8	2.2940541338076676e-08	2.236230180349244e-08	2.188750971165233e-08	1.529369422538445e-10	Transcript_116902.0, Transcript_234849.0, Transcript_235310.0, Transcript_266508.0, Transcript_27013.0, Transcript_31669.0, Transcript_68583.0, Transcript_98183.0
.GO:0065007	BP	p	biological regulation	77/354	22985/59161	7.165427798923989e-12	1	77	2.3258978635307268e-08	2.2672712566744115e-08	2.218416446546867e-08	1.5403297109475013e-10	Transcript_100228.0, Transcript_112853.0, Transcript_1140.0, Transcript_140027.0, Transcript_140434.0, Transcript_146061.0, Transcript_148837.0, Transcript_154410.0, Transcript_164793.0, Transcript_165407.0, Transcript_168010.0, Transcript_177074.0, Transcript_189115.0, Transcript_191098.0, Transcript_192957.0, Transcript_193002.0, Transcript_195942.0, Transcript_20276.0, Transcript_211385.0, Transcript_225184.0, Transcript_228604.0, Transcript_228864.0, Transcript_229378.0, Transcript_230834.0, Transcript_231299.0, Transcript_232549.0, Transcript_233826.0, Transcript_234849.0, Transcript_235310.0, Transcript_237373.0, Transcript_237862.0, Transcript_244161.0, Transcript_244324.0, Transcript_244393.0, Transcript_254419.0, Transcript_257167.0, Transcript_257948.0, Transcript_266508.0, Transcript_269791.0, Transcript_270318.0, Transcript_274841.0, Transcript_31608.0, Transcript_31669.0, Transcript_32081.0, Transcript_34007.0, Transcript_34277.0, Transcript_36245.0, Transcript_42835.0, Transcript_42942.0, Transcript_43675.0, Transcript_43910.0, Transcript_44325.0, Transcript_46586.0, Transcript_48156.0, Transcript_52751.0, Transcript_52995.0, Transcript_56797.0, Transcript_58493.0, Transcript_58796.0, Transcript_59260.0, Transcript_61462.0, Transcript_62436.0, Transcript_66503.0, Transcript_71058.0, Transcript_74600.0, Transcript_74699.0, Transcript_75708.0, Transcript_77337.0, Transcript_79197.0, Transcript_79442.0, Transcript_80840.0, Transcript_84481.0, Transcript_84994.0, Transcript_88672.0, Transcript_90220.0, Transcript_98183.0, Transcript_98532.0
...GO:0032879	BP	p	regulation of localization	6/354	6679/59161	8.988057364942948e-12	3	6	2.917523420660481e-08	2.8439842935736588e-08	2.7818037544498424e-08	1.9194233030661057e-10	Transcript_165407.0, Transcript_228604.0, Transcript_230834.0, Transcript_266508.0, Transcript_269791.0, Transcript_34277.0
.....GO:0098662	BP	p	inorganic cation transmembrane transport	0/354	4200/59161	9.35719003584706e-12	7	0	3.037343885635956e-08	2.9607845626051918e-08	2.8951145970910803e-08	1.9851920821150037e-10	
....GO:0001501	BP	p	skeletal system development	3/354	5534/59161	1.1776212904212572e-11	4	3	3.822558708707401e-08	3.726207252302354e-08	3.6423826512729484e-08	2.4821809796801305e-10	Transcript_112853.0, Transcript_225184.0, Transcript_257167.0
....GO:0051216	BP	p	cartilage development	1/354	4668/59161	1.3692221085189091e-11	4	1	4.444494964252379e-08	4.3324669758227594e-08	4.2322655374319484e-08	2.8182416624709715e-10	Transcript_112853.0
...GO:0006935	BP	p	chemotaxis	0/354	4108/59161	1.3709570910901168e-11	3	0	4.450126717678519e-08	4.3379567752107606e-08	4.2362574114684605e-08	2.8182416624709715e-10	
....GO:0061448	BP	p	connective tissue development	1/354	4669/59161	1.3717873772964063e-11	4	1	4.452821826704135e-08	4.340583951288952e-08	4.2374512084685994e-08	2.8182416624709715e-10	Transcript_112853.0
..GO:0042330	BP	p	taxis	0/354	4151/59161	1.4937437796260717e-11	2	0	4.8486923086662285e-08	4.726476117575231e-08	4.6126807914853097e-08	3.049492018029074e-10	
.......GO:0045664	BP	p	regulation of neuron differentiation	1/354	4601/59161	2.0700067240751347e-11	7	1	6.719241826347887e-08	6.549876543760704e-08	6.388040750495866e-08	4.1231876759153174e-10	Transcript_34277.0
........GO:0000375	BP	p	RNA splicing, via transesterification reactions	0/354	4030/59161	2.0831878584415038e-11	9	0	6.762027788501121e-08	6.591584042486349e-08	6.426634543292039e-08	4.1231876759153174e-10	
........GO:0000398	BP	p	mRNA splicing, via spliceosome	0/354	4030/59161	2.0831878584415038e-11	11	0	6.762027788501121e-08	6.591584042486349e-08	6.426634543292039e-08	4.1231876759153174e-10	
.........GO:0000377	BP	p	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0/354	4030/59161	2.0831878584415038e-11	10	0	6.762027788501121e-08	6.591584042486349e-08	6.426634543292039e-08	4.1231876759153174e-10	
...GO:0043413	BP	p	macromolecule glycosylation	0/354	4065/59161	2.1475236223437222e-11	5	0	6.970861678127723e-08	6.795154062818693e-08	6.618667804063351e-08	4.1917997004266785e-10	
....GO:0006486	BP	p	protein glycosylation	0/354	4065/59161	2.1475236223437222e-11	7	0	6.970861678127723e-08	6.795154062818693e-08	6.618667804063351e-08	4.1917997004266785e-10	
..GO:0070085	BP	p	glycosylation	0/354	4067/59161	2.156594423817792e-11	2	0	7.000305499712554e-08	6.823855723116278e-08	6.6423108253588e-08	4.1917997004266785e-10	
.GO:0007610	BP	p	behavior	0/354	4076/59161	2.205156055062035e-11	1	0	7.157936554731366e-08	6.977513528047098e-08	6.789675493536006e-08	4.260676520673431e-10	
..GO:0050789	BP	p	regulation of biological process	70/354	21352/59161	2.4894738234457313e-11	2	70	8.080832030904844e-08	7.877146490806097e-08	7.662600428565961e-08	4.781557414736595e-10	Transcript_100228.0, Transcript_112853.0, Transcript_140027.0, Transcript_140434.0, Transcript_146061.0, Transcript_148837.0, Transcript_154410.0, Transcript_164793.0, Transcript_165407.0, Transcript_168010.0, Transcript_177074.0, Transcript_189115.0, Transcript_191098.0, Transcript_193002.0, Transcript_195942.0, Transcript_20276.0, Transcript_211385.0, Transcript_225184.0, Transcript_228604.0, Transcript_228864.0, Transcript_229378.0, Transcript_230834.0, Transcript_231299.0, Transcript_232549.0, Transcript_233826.0, Transcript_234849.0, Transcript_235310.0, Transcript_237373.0, Transcript_237862.0, Transcript_244324.0, Transcript_244393.0, Transcript_257167.0, Transcript_257948.0, Transcript_266508.0, Transcript_269791.0, Transcript_270318.0, Transcript_274841.0, Transcript_31608.0, Transcript_31669.0, Transcript_32081.0, Transcript_34007.0, Transcript_34277.0, Transcript_42835.0, Transcript_42942.0, Transcript_43675.0, Transcript_43910.0, Transcript_44325.0, Transcript_48156.0, Transcript_52751.0, Transcript_52995.0, Transcript_56797.0, Transcript_58493.0, Transcript_58796.0, Transcript_59260.0, Transcript_61462.0, Transcript_62436.0, Transcript_66503.0, Transcript_71058.0, Transcript_74600.0, Transcript_74699.0, Transcript_75708.0, Transcript_77337.0, Transcript_79197.0, Transcript_79442.0, Transcript_80840.0, Transcript_84994.0, Transcript_88672.0, Transcript_90220.0, Transcript_98183.0, Transcript_98532.0
......GO:0032270	BP	p	positive regulation of cellular protein metabolic process	1/354	4504/59161	3.051560138846273e-11	7	1	9.905364210695003e-08	9.65568949261968e-08	9.386598987091136e-08	5.792610649529241e-10	Transcript_34277.0
......GO:0051247	BP	p	positive regulation of protein metabolic process	1/354	4523/59161	3.0792793675640343e-11	6	1	9.995340827112856e-08	9.743398157465065e-08	9.468784055259406e-08	5.811244666926079e-10	Transcript_34277.0
.....GO:0065003	BP	p	protein-containing complex assembly	0/354	3987/59161	3.199086938326619e-11	5	0	1.0384236201808205e-07	1.0122491031114262e-07	9.833993248416027e-08	6.002448671565437e-10	
....GO:0007411	BP	p	axon guidance	0/354	3910/59161	4.81663218866795e-11	4	0	1.5634788084416164e-07	1.5240697445837803e-07	1.4791877451399274e-07	8.883402320691002e-10	
...GO:0097485	BP	p	neuron projection guidance	0/354	3919/59161	4.8460057487980113e-11	3	0	1.5730134660598344e-07	1.5333640715183268e-07	1.4877237648809894e-07	8.887081729151607e-10	
...GO:0035556	BP	p	intracellular signal transduction	15/354	9050/59161	5.4044744809492454e-11	5	15	1.754292416516125e-07	1.7100737027769148e-07	1.6586332182033233e-07	9.855575373686097e-10	Transcript_195942.0, Transcript_20276.0, Transcript_225184.0, Transcript_229378.0, Transcript_231299.0, Transcript_232549.0, Transcript_270318.0, Transcript_34007.0, Transcript_52751.0, Transcript_56797.0, Transcript_59260.0, Transcript_75708.0, Transcript_79442.0, Transcript_88672.0, Transcript_98183.0
...GO:0044248	BP	p	cellular catabolic process	3/354	5269/59161	5.973163743392837e-11	3	3	1.9388889511053149e-07	1.8900172951066492e-07	1.8325666364729223e-07	1.0831781849750362e-09	Transcript_130021.0, Transcript_46586.0, Transcript_84481.0
....GO:0023056	BP	p	positive regulation of signaling	2/354	4745/59161	1.0580727962976233e-10	4	2	3.434504296782085e-07	3.3479341441064585e-07	3.244051193448513e-07	1.8877567094679096e-09	Transcript_257948.0, Transcript_34277.0
.....GO:0010647	BP	p	positive regulation of cell communication	2/354	4744/59161	1.0584464606381993e-10	5	2	3.435717211231595e-07	3.3491164858211563e-07	3.244138401856081e-07	1.8877567094679096e-09	Transcript_257948.0, Transcript_34277.0
...GO:0048583	BP	p	regulation of response to stimulus	22/354	10622/59161	1.4521576336805102e-10	3	22	4.713703678926936e-07	4.594890012705962e-07	4.449410989597083e-07	2.575794360069364e-09	Transcript_112853.0, Transcript_191098.0, Transcript_195942.0, Transcript_225184.0, Transcript_229378.0, Transcript_231299.0, Transcript_232549.0, Transcript_234849.0, Transcript_235310.0, Transcript_257167.0, Transcript_257948.0, Transcript_270318.0, Transcript_31608.0, Transcript_34007.0, Transcript_34277.0, Transcript_52751.0, Transcript_56797.0, Transcript_59260.0, Transcript_75708.0, Transcript_79442.0, Transcript_88672.0, Transcript_98183.0
..GO:0016192	BP	p	vesicle-mediated transport	2/354	4696/59161	1.5903174104367292e-10	4	2	5.162170314277623e-07	5.032052593166221e-07	4.871142228167701e-07	2.8055273447160996e-09	Transcript_137150.0, Transcript_34277.0
....GO:0010243	BP	p	response to organonitrogen compound	0/354	3648/59161	2.545926289058069e-10	4	0	8.264076734282492e-07	8.055772326196518e-07	7.793080370806749e-07	4.428062496085236e-09	
...GO:1901698	BP	p	response to nitrogen compound	0/354	3653/59161	2.550978702304187e-10	3	0	8.280476867679392e-07	8.071759077652564e-07	7.805994829050813e-07	4.428062496085236e-09	
...GO:0007018	BP	p	microtubule-based movement	0/354	3668/59161	2.591563370291551e-10	3	0	8.412214699966374e-07	8.200176324705478e-07	7.927592349721853e-07	4.4745822872161565e-09	
...GO:1901575	BP	p	organic substance catabolic process	3/354	4971/59161	2.942443979627695e-10	3	3	9.551173157871498e-07	9.310426183327607e-07	8.997993689701492e-07	5.053530771360581e-09	Transcript_130021.0, Transcript_46586.0, Transcript_84481.0
.....GO:0021953	BP	p	central nervous system neuron differentiation	1/354	4104/59161	3.59024846006055e-10	5	1	1.1653946501356546e-06	1.1360196999036433e-06	1.09753895424051e-06	6.1336560533455494e-09	Transcript_34277.0
..GO:0048870	BP	p	cell motility	1/354	4133/59161	3.641066219597335e-10	3	1	1.181890094881295e-06	1.1520993602895378e-06	1.1127098367089455e-06	6.187906255923011e-09	Transcript_34277.0
....GO:1901565	BP	p	organonitrogen compound catabolic process	0/354	3581/59161	3.8518903367278853e-10	4	0	1.2503236033018716e-06	1.2188079329522385e-06	1.176752497870369e-06	6.486649195229812e-09	
...GO:0051640	BP	p	organelle localization	0/354	3586/59161	3.856818529511256e-10	3	0	1.2519232946793537e-06	1.2203673024914534e-06	1.1778723789127374e-06	6.486649195229812e-09	
.....GO:0015850	BP	p	organic hydroxy compound transport	0/354	3603/59161	3.921150073743084e-10	5	0	1.272805313937005e-06	1.2407229693444786e-06	1.1971271175137635e-06	6.560852133695902e-09	
......GO:0019220	BP	p	regulation of phosphate metabolic process	0/354	3614/59161	4.003750501212839e-10	6	0	1.2996174126936874e-06	1.266859242048157e-06	1.2219446529701584e-06	6.630701085171876e-09	
.....GO:0051174	BP	p	regulation of phosphorus metabolic process	0/354	3614/59161	4.003750501212839e-10	5	0	1.2996174126936874e-06	1.266859242048157e-06	1.2219446529701584e-06	6.630701085171876e-09	
...GO:0040012	BP	p	regulation of locomotion	0/354	3618/59161	4.0421616921538706e-10	3	0	1.3120856852731465e-06	1.2790132392133104e-06	1.2328593161069306e-06	6.660333427782469e-09	
....GO:0051270	BP	p	regulation of cellular component movement	0/354	3628/59161	4.158563830730528e-10	4	0	1.3498698194551293e-06	1.3158449860979722e-06	1.267946111989738e-06	6.817524340682471e-09	
.....GO:0006812	BP	p	cation transport	5/354	5642/59161	4.800261141398693e-10	5	5	1.5581647664980156e-06	1.5188896484392322e-06	1.4631195958983215e-06	7.829973700995053e-09	Transcript_165407.0, Transcript_228604.0, Transcript_230834.0, Transcript_266508.0, Transcript_269791.0
.....GO:0061025	BP	p	membrane fusion	1/354	4082/59161	5.615013553369049e-10	5	1	1.8226333994235932e-06	1.7766920821255971e-06	1.7108946297115493e-06	9.113166997117966e-09	Transcript_137150.0
....GO:0099177	BP	p	regulation of trans-synaptic signaling	0/354	3515/59161	5.824872047580497e-10	5	0	1.890753466644629e-06	1.8430951141910432e-06	1.7742560256930192e-06	9.334479069342359e-09	
.....GO:0050804	BP	p	modulation of chemical synaptic transmission	0/354	3515/59161	5.824872047580497e-10	6	0	1.890753466644629e-06	1.8430951141910432e-06	1.7742560256930192e-06	9.334479069342359e-09	
.......GO:0001932	BP	p	regulation of protein phosphorylation	0/354	3523/59161	5.837644026729817e-10	8	0	1.8948992510764987e-06	1.8471363999354127e-06	1.7769788417365565e-06	9.334479069342359e-09	
.......GO:0042325	BP	p	regulation of phosphorylation	0/354	3546/59161	6.012690644669623e-10	7	0	1.9517193832597596e-06	1.902524323248601e-06	1.8296617631729664e-06	9.567251878724312e-09	
..GO:0003008	BP	p	system process	24/354	10766/59161	7.386262125515052e-10	2	24	2.397580685942186e-06	2.3371472410841847e-06	2.246900938581679e-06	1.1695515541181396e-08	Transcript_154811.0, Transcript_189221.0, Transcript_199810.0, Transcript_199838.0, Transcript_230834.0, Transcript_232582.0, Transcript_234849.0, Transcript_235310.0, Transcript_238953.0, Transcript_244324.0, Transcript_269791.0, Transcript_274841.0, Transcript_27842.0, Transcript_32938.0, Transcript_36245.0, Transcript_41286.0, Transcript_43398.0, Transcript_4363.0, Transcript_43910.0, Transcript_54676.0, Transcript_79196.0, Transcript_87159.0, Transcript_95379.0, Transcript_98532.0
...GO:0017144	BP	p	drug metabolic process	2/354	4430/59161	7.946244950500007e-10	3	2	2.5793511109323026e-06	2.514335958764151e-06	2.416453089447052e-06	1.2521121897729625e-08	Transcript_46586.0, Transcript_84481.0
.......GO:0045937	BP	p	positive regulation of phosphate metabolic process	0/354	3458/59161	8.820231441923693e-10	7	0	2.8630471260484304e-06	2.790881129036358e-06	2.6813503583448025e-06	1.3714637331174647e-08	
......GO:0010562	BP	p	positive regulation of phosphorus metabolic process	0/354	3458/59161	8.820231441923693e-10	6	0	2.8630471260484304e-06	2.790881129036358e-06	2.6813503583448025e-06	1.3714637331174647e-08	
