# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0032990	BP	p	cell part morphogenesis	4/873	5591/59161	8.44724867260535e-32	5	4	2.7419769191276966e-28	2.6728626190686364e-28	2.60513149063149e-28	1.6719371458095712e-30	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_97566.0
...GO:0032989	BP	p	cellular component morphogenesis	4/873	5591/59161	8.44724867260535e-32	4	4	2.7419769191276966e-28	2.6728626190686364e-28	2.60513149063149e-28	1.6719371458095712e-30	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_97566.0
.....GO:0007010	BP	p	cytoskeleton organization	1/873	4905/59161	1.5594244783619329e-31	5	1	5.061891856762834e-28	4.934301755542683e-28	4.806146242311477e-28	3.06781324652293e-30	Transcript_228657.0
...GO:0008104	BP	p	protein localization	4/873	5537/59161	1.9793516196957465e-31	3	4	6.424975357532393e-28	6.263027358760095e-28	6.098382340282595e-28	3.8704670828508395e-30	Transcript_137150.0, Transcript_228657.0, Transcript_37737.0, Transcript_93766.0
.......GO:0045664	BP	p	regulation of neuron differentiation	0/873	4601/59161	2.0174060571961467e-31	7	0	6.548500061658693e-28	6.38343849785011e-28	6.213610656164132e-28	3.921257521951313e-30	
.....GO:0032268	BP	p	regulation of cellular protein metabolic process	1/873	4809/59161	5.313616348077158e-31	6	1	1.7247998665858454e-27	1.6813245423810872e-27	1.636062473572957e-27	1.0266665872534795e-29	Transcript_16260.0
.GO:0040011	BP	p	locomotion	3/873	5249/59161	5.571211018458775e-31	1	3	1.8084150965917183e-27	1.7628321659896123e-27	1.714818751481611e-27	1.0700681044921411e-29	Transcript_208877.0, Transcript_29564.0, Transcript_37460.0
...GO:0048598	BP	p	embryonic morphogenesis	2/873	5052/59161	6.544207931589566e-31	3	2	2.124249894593973e-27	2.070706028636815e-27	2.0136527805501093e-27	1.2495587615258666e-29	Transcript_104590.0, Transcript_112853.0
......GO:0018193	BP	p	peptidyl-amino acid modification	0/873	4433/59161	2.6350076694787356e-30	7	0	8.553234895127976e-27	8.337641963293392e-27	8.10528359131659e-27	5.001891751536828e-29	
..GO:0033036	BP	p	macromolecule localization	11/873	6536/59161	3.0564565078154776e-30	2	11	9.92125782436904e-27	9.67118249169451e-27	9.398603761532593e-27	5.76817315370293e-29	Transcript_105238.0, Transcript_137150.0, Transcript_228657.0, Transcript_233423.0, Transcript_233740.0, Transcript_240057.0, Transcript_260133.0, Transcript_37737.0, Transcript_38255.0, Transcript_72118.0, Transcript_93766.0
..GO:0009056	BP	p	catabolic process	6/873	5689/59161	3.726632666743068e-30	2	6	1.2096649636247999e-26	1.1791741353892748e-26	1.145566881756819e-26	6.992283026732947e-29	Transcript_236603.0, Transcript_260563.0, Transcript_37737.0, Transcript_47486.0, Transcript_72118.0, Transcript_93766.0
....GO:0061448	BP	p	connective tissue development	1/873	4669/59161	4.502586948900232e-30	4	1	1.4615397236130152e-26	1.424700137436571e-26	1.3836449693970414e-26	8.399653583982847e-29	Transcript_112853.0
....GO:0051216	BP	p	cartilage development	1/873	4668/59161	7.4664564914606e-30	4	1	2.4236117771281108e-26	2.362522192302432e-26	2.2936954341766965e-26	1.3849210155017775e-28	Transcript_112853.0
....GO:0022607	BP	p	cellular component assembly	4/873	5293/59161	8.853575138491812e-30	4	4	2.8738704899544424e-26	2.801431679113985e-26	2.7189329250308356e-26	1.6328809602013875e-28	Transcript_103374.0, Transcript_16260.0, Transcript_228657.0, Transcript_93998.0
.......GO:0061564	BP	p	axon development	4/873	5167/59161	4.477864808107222e-29	7	4	1.4535149167116041e-25	1.416877603905235e-25	1.374704496088917e-25	8.211948681986464e-28	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_97566.0
..GO:0055085	BP	p	transmembrane transport	5/873	5366/59161	4.9322249806296606e-29	4	5	1.6010002287123878e-25	1.5606453995269351e-25	1.5136998465552428e-25	8.994383307372965e-28	Transcript_201017.0, Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_93998.0
.....GO:0010648	BP	p	negative regulation of cell communication	0/873	4251/59161	5.17643444806156e-29	5	0	1.6802706218407823e-25	1.6379177022635918e-25	1.5881300886652866e-25	9.294705628083897e-28	
....GO:0023057	BP	p	negative regulation of signaling	0/873	4251/59161	5.17643444806156e-29	4	0	1.6802706218407823e-25	1.6379177022635918e-25	1.5881300886652866e-25	9.294705628083897e-28	
....GO:0048585	BP	p	negative regulation of response to stimulus	0/873	4249/59161	5.182814906602543e-29	4	0	1.6823417186831853e-25	1.6399365950164498e-25	1.5890510503643398e-25	9.294705628083897e-28	
.....GO:0010647	BP	p	positive regulation of cell communication	2/873	4744/59161	6.475456752290385e-29	5	2	2.1019332617934587e-25	2.0489519091254982e-25	1.984727494577003e-25	1.1517060265118994e-27	Transcript_37737.0, Transcript_93766.0
....GO:0023056	BP	p	positive regulation of signaling	2/873	4745/59161	6.492982219706642e-29	4	2	2.107622028516776e-25	2.0544972847328877e-25	1.989449752118115e-25	1.1517060265118994e-27	Transcript_37737.0, Transcript_93766.0
........GO:0007409	BP	p	axonogenesis	4/873	5134/59161	6.849344227134987e-29	9	4	2.2232971361280168e-25	2.1672566843230157e-25	2.0979541367714464e-25	1.2083136609391396e-27	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_97566.0
....GO:0098660	BP	p	inorganic ion transmembrane transport	4/873	5156/59161	7.124148217348345e-29	6	4	2.312498511351273e-25	2.2542096487117915e-25	2.1814141841520633e-25	1.2499991953250122e-27	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_93998.0
.....GO:0009968	BP	p	negative regulation of signal transduction	0/873	4227/59161	7.920093428321209e-29	6	0	2.5708623268330648e-25	2.5060611430492855e-25	2.4243405984091223e-25	1.3821840466844434e-27	
...GO:0009887	BP	p	animal organ morphogenesis	3/873	4932/59161	8.829389913008775e-29	3	3	2.866019965762648e-25	2.7937790353203913e-25	2.701793313380685e-25	1.5326309977340366e-27	Transcript_104590.0, Transcript_112853.0, Transcript_228560.0
......GO:0032270	BP	p	positive regulation of cellular protein metabolic process	1/873	4504/59161	9.21226367609776e-29	7	1	2.990300789261333e-25	2.9149272350296655e-25	2.818031458518305e-25	1.5905855262028367e-27	Transcript_16260.0
...GO:0034220	BP	p	ion transmembrane transport	5/873	5293/59161	1.0840033747244343e-28	5	5	3.518674954355514e-25	3.429983195169228e-25	3.31488231990732e-25	1.8617327800822822e-27	Transcript_201017.0, Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_93998.0
.....GO:0051246	BP	p	regulation of protein metabolic process	3/873	4895/59161	1.345516114448668e-28	5	3	4.367545307500377e-25	4.257456912956139e-25	4.113242761869578e-25	2.2987080565791455e-27	Transcript_16260.0, Transcript_37737.0, Transcript_93766.0
....GO:0007167	BP	p	enzyme linked receptor protein signaling pathway	3/873	4913/59161	1.3769384805364366e-28	6	3	4.469542307821273e-25	4.356882975777115e-25	4.20792399651935e-25	2.3400745067127086e-27	Transcript_104590.0, Transcript_112853.0, Transcript_211385.0
..GO:0016192	BP	p	vesicle-mediated transport	2/873	4696/59161	1.5333162273001527e-28	4	2	4.977144473816295e-25	4.851690516052834e-25	4.6842810744019665e-25	2.592262746779321e-27	Transcript_137150.0, Transcript_228657.0
....GO:0048584	BP	p	positive regulation of response to stimulus	0/873	4193/59161	2.0308956171544555e-28	4	0	6.592287173283362e-25	6.426121911062721e-25	6.202355214789707e-25	3.415692835898115e-27	
..GO:0009719	BP	p	response to endogenous stimulus	6/873	5424/59161	2.379384670306479e-28	2	6	7.723482639814831e-25	7.528804452356227e-25	7.26426139844568e-25	3.9811766184612525e-27	Transcript_104590.0, Transcript_112853.0, Transcript_206667.0, Transcript_236603.0, Transcript_260563.0, Transcript_47486.0
..GO:0042330	BP	p	taxis	0/873	4151/59161	2.8393648122335224e-28	2	0	9.216578180510013e-25	8.984265010606233e-25	8.665741406936711e-25	4.726450348979495e-27	
...GO:0006935	BP	p	chemotaxis	0/873	4108/59161	6.914179786322133e-28	3	0	2.2443427586401643e-24	2.187771830645124e-24	2.1095162528068828e-24	1.1450728360409003e-26	
....GO:0051049	BP	p	regulation of transport	7/873	5536/59161	7.713571118247271e-28	4	7	2.503825184983064e-24	2.4407137401261893e-24	2.3526391910654175e-24	1.2709772512604387e-26	Transcript_236603.0, Transcript_260563.0, Transcript_266508.0, Transcript_37737.0, Transcript_47486.0, Transcript_93766.0, Transcript_93998.0
...GO:0042592	BP	p	homeostatic process	4/873	4986/59161	8.386215204867026e-28	3	4	2.7221654554998367e-24	2.6535505234085492e-24	2.5569570159639563e-24	1.3748310381312305e-26	Transcript_236603.0, Transcript_260563.0, Transcript_274841.0, Transcript_47486.0
.....GO:0006812	BP	p	cation transport	8/873	5642/59161	1.3759354329951781e-27	5	8	4.466286415502348e-24	4.353709151515408e-24	4.193851199769303e-24	2.2443650329157527e-26	Transcript_201017.0, Transcript_236603.0, Transcript_260563.0, Transcript_266508.0, Transcript_37737.0, Transcript_47486.0, Transcript_93766.0, Transcript_93998.0
....GO:0009953	BP	p	dorsal/ventral pattern formation	0/873	4038/59161	1.5305201737601303e-27	4	0	4.9680684840253826e-24	4.842843295759347e-24	4.663494969447117e-24	2.4840342420126916e-26	
.....GO:0007169	BP	p	transmembrane receptor protein tyrosine kinase signaling pathway	1/873	4297/59161	1.6688927008062974e-27	7	1	5.4172257068172414e-24	5.280679056706221e-24	5.0834471666559816e-24	2.6951371675707666e-26	Transcript_211385.0
.....GO:0006820	BP	p	anion transport	3/873	4760/59161	1.7779749382093203e-27	5	3	5.771306649427454e-24	5.625835031224236e-24	5.4139336868473805e-24	2.857082499716561e-26	Transcript_201017.0, Transcript_260133.0, Transcript_265558.0
..GO:0008283	BP	p	cell population proliferation	2/873	4523/59161	1.8449164078767788e-27	2	2	5.988598659968024e-24	5.837649976982761e-24	5.615925545576915e-24	2.95004860096947e-26	Transcript_37737.0, Transcript_93766.0
..GO:0048646	BP	p	anatomical structure formation involved in morphogenesis	3/873	4717/59161	2.4953997965888937e-27	2	3	8.100067739727549e-24	7.895897344142912e-24	7.593501581020003e-24	3.970621441042916e-26	Transcript_112853.0, Transcript_1140.0, Transcript_211385.0
.....GO:0016050	BP	p	vesicle organization	1/873	4275/59161	2.53135769561186e-27	5	1	8.216787079956097e-24	8.009674655411634e-24	7.700390110051277e-24	4.008188819490779e-26	Transcript_137150.0
...GO:0044248	BP	p	cellular catabolic process	6/873	5269/59161	2.878975275664626e-27	3	6	9.345153744807377e-24	9.109599697830882e-24	8.754963813296128e-24	4.536482400391931e-26	Transcript_236603.0, Transcript_260563.0, Transcript_37737.0, Transcript_47486.0, Transcript_72118.0, Transcript_93766.0
...GO:0198738	BP	p	cell-cell signaling by wnt	1/873	4223/59161	5.8577223504936494e-27	4	1	1.9014166749702385e-23	1.8534895455715707e-23	1.7807475945500695e-23	9.170125725253739e-26	Transcript_242124.0
.....GO:0016055	BP	p	Wnt signaling pathway	1/873	4217/59161	5.876112602750393e-27	7	1	1.9073861508527775e-23	1.8593085547800603e-23	1.7857506199758443e-23	9.170125725253739e-26	Transcript_242124.0
....GO:1905114	BP	p	cell surface receptor signaling pathway involved in cell-cell signaling	1/873	4229/59161	5.923552812577129e-27	6	1	1.922785242962536e-23	1.8743194972065425e-23	1.7995753444609317e-23	9.199929392165244e-26	Transcript_242124.0
....GO:0046903	BP	p	secretion	2/873	4442/59161	6.456516465972331e-27	4	2	2.0957852448546186e-23	2.042958859168515e-23	1.960844050715797e-23	9.979929737402946e-26	Transcript_37737.0, Transcript_93766.0
...GO:1901700	BP	p	response to oxygen-containing compound	4/873	4827/59161	1.0156986064284484e-26	3	4	3.2969576764667437e-23	3.213854525399434e-23	3.0836609691167694e-23	1.5625391831595941e-25	Transcript_206667.0, Transcript_236603.0, Transcript_260563.0, Transcript_47486.0
....GO:0007411	BP	p	axon guidance	0/873	3910/59161	1.2565373908955308e-26	4	0	4.078720370846893e-23	3.9759121007986556e-23	3.813590981367936e-23	1.9239247032296664e-25	
...GO:0097485	BP	p	neuron projection guidance	0/873	3919/59161	1.289344718203836e-26	3	0	4.1852129552896515e-23	4.0797204319992013e-23	3.9118718750304385e-23	1.9648887114035924e-25	
....GO:0006974	BP	p	cellular response to DNA damage stimulus	1/873	4164/59161	1.3567671245708542e-26	4	1	4.4040660863569925e-23	4.293057148663512e-23	4.115074688823401e-23	2.057974806708875e-25	Transcript_72118.0
.......GO:0006397	BP	p	mRNA processing	2/873	4394/59161	1.4895959654715474e-26	8	2	4.835228503920643e-23	4.7133516816385623e-23	4.5164549673097315e-23	2.2322287239396695e-25	Transcript_101937.0, Transcript_204923.0
...GO:0032940	BP	p	secretion by cell	2/873	4395/59161	1.4922785985671852e-26	5	2	4.843936330949083e-23	4.7218400190841735e-23	4.523096432257138e-23	2.2322287239396695e-25	Transcript_37737.0, Transcript_93766.0
..GO:0140352	BP	p	export from cell	2/873	4395/59161	1.4922785985671852e-26	4	2	4.843936330949083e-23	4.7218400190841735e-23	4.523096432257138e-23	2.2322287239396695e-25	Transcript_37737.0, Transcript_93766.0
......GO:0051056	BP	p	regulation of small GTPase mediated signal transduction	0/873	3887/59161	1.9230213157308933e-26	7	0	6.24212719086248e-23	6.084788064968839e-23	5.824831565348875e-23	2.863361096725908e-25	
...GO:1901135	BP	p	carbohydrate derivative metabolic process	4/873	4782/59161	2.4346193788523323e-26	3	4	7.902774503754671e-23	7.70357708362272e-23	7.372027479164863e-23	3.6085728327646904e-25	Transcript_36537.0, Transcript_46577.0, Transcript_5436.0, Transcript_63677.0
....GO:0048663	BP	p	neuron fate commitment	0/873	3861/59161	2.928229334304234e-26	4	0	9.505032419151543e-23	9.265448468569886e-23	8.863750194938917e-23	4.32046928143252e-25	
..GO:0007017	BP	p	microtubule-based process	1/873	4116/59161	3.1183410403347006e-26	2	1	1.0122135016926438e-22	9.866996371550556e-23	9.436099988052804e-23	4.580151591369429e-25	Transcript_228657.0
........GO:0000122	BP	p	negative regulation of transcription by RNA polymerase II	1/873	4136/59161	3.404353549240547e-26	11	1	1.1050531620834816e-22	1.077199180055891e-22	1.0298169486452654e-22	4.977716946321988e-25	Transcript_244934.0
.....GO:0009967	BP	p	positive regulation of signal transduction	0/873	3828/59161	4.420130080256854e-26	6	0	1.434774224051375e-22	1.3986092893481175e-22	1.3366473362696726e-22	6.433965130275223e-25	
......GO:0051247	BP	p	positive regulation of protein metabolic process	3/873	4523/59161	4.524675135932623e-26	6	3	1.4687095491237293e-22	1.431689240247447e-22	1.3678092935924318e-22	6.556739058588078e-25	Transcript_16260.0, Transcript_37737.0, Transcript_93766.0
....GO:0048665	BP	p	neuron fate specification	0/873	3843/59161	4.617554509787668e-26	4	0	1.498858193877077e-22	1.4610779579330935e-22	1.3954249728578333e-22	6.661591972787009e-25	
....GO:1901362	BP	p	organic cyclic compound biosynthetic process	5/873	4902/59161	5.428527274487426e-26	4	5	1.7620999532986185e-22	1.7176844427023146e-22	1.6399580896226513e-22	7.796902448223976e-25	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_5436.0, Transcript_72118.0
....GO:0006796	BP	p	phosphate-containing compound metabolic process	3/873	4499/59161	6.83648094537781e-26	4	3	2.219121714869637e-22	2.163186508778308e-22	2.0646172455040986e-22	9.775866585328797e-25	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0
...GO:0006793	BP	p	phosphorus metabolic process	3/873	4511/59161	7.063731662410919e-26	3	3	2.292887297618584e-22	2.2350927554458393e-22	2.1325405888818565e-22	1.005652323516923e-24	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0
.....GO:0061025	BP	p	membrane fusion	1/873	4082/59161	7.77653216586983e-26	5	1	2.5242623410413465e-22	2.4606357570064893e-22	2.3469574076595144e-22	1.1022979655202388e-24	Transcript_137150.0
.......GO:0046578	BP	p	regulation of Ras protein signal transduction	0/873	3793/59161	1.0862792959334495e-25	8	0	3.5260625945999773e-22	3.4371846224733044e-22	3.2773046358312173e-22	1.5330706933043378e-24	
...GO:0060322	BP	p	head development	2/873	4252/59161	1.1869691978545886e-25	3	2	3.8529020162359946e-22	3.7557857260912154e-22	3.579899100729439e-22	1.6679229507515127e-24	Transcript_29564.0, Transcript_37460.0
.......GO:0008380	BP	p	RNA splicing	2/873	4275/59161	1.2643280175402752e-25	8	2	4.1040087449357336e-22	4.0005630558550493e-22	3.8119489728839296e-22	1.7689692866102302e-24	Transcript_101937.0, Transcript_204923.0
....GO:0048732	BP	p	gland development	3/873	4449/59161	1.5653749842978576e-25	4	3	5.081207199030846e-22	4.953130235083317e-22	4.718040202673743e-22	2.1807756219016506e-24	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0
....GO:0043933	BP	p	protein-containing complex subunit organization	2/873	4229/59161	1.789277292734882e-25	4	2	5.807994092217427e-22	5.6615977299320485e-22	5.391092483010199e-22	2.477722175877695e-24	Transcript_103374.0, Transcript_93998.0
....GO:0008015	BP	p	blood circulation	5/873	4808/59161	1.7937914705214368e-25	4	5	5.822647113312583e-22	5.67588140681804e-22	5.402899909210567e-22	2.477722175877695e-24	Transcript_236603.0, Transcript_260563.0, Transcript_37737.0, Transcript_47486.0, Transcript_93766.0
...GO:0003013	BP	p	circulatory system process	5/873	4821/59161	1.848948862676537e-25	3	5	6.001688008248039e-22	5.850409395007603e-22	5.567185025519053e-22	2.543088139088152e-24	Transcript_236603.0, Transcript_260563.0, Transcript_37737.0, Transcript_47486.0, Transcript_93766.0
....GO:1903530	BP	p	regulation of secretion by cell	2/873	4246/59161	1.8824309765863147e-25	6	2	6.110370949999177e-22	5.956352873346381e-22	5.6661172395248075e-22	2.5673827521004945e-24	Transcript_37737.0, Transcript_93766.0
.....GO:0051046	BP	p	regulation of secretion	2/873	4246/59161	1.8824309765863147e-25	5	2	6.110370949999177e-22	5.956352873346381e-22	5.6661172395248075e-22	2.5673827521004945e-24	Transcript_37737.0, Transcript_93766.0
....GO:0009100	BP	p	glycoprotein metabolic process	3/873	4420/59161	2.354913668390952e-25	5	3	7.64404976759703e-22	7.45137376597986e-22	7.083580314519983e-22	3.198347183094992e-24	Transcript_36537.0, Transcript_46577.0, Transcript_63677.0
...GO:0017144	BP	p	drug metabolic process	3/873	4430/59161	2.4232484781898567e-25	3	3	7.865864560204275e-22	7.667597492511073e-22	7.286708173916899e-22	3.2774435667517808e-24	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0
......GO:0031399	BP	p	regulation of protein modification process	0/873	3740/59161	2.5000717375376966e-25	7	0	8.115232860047363e-22	7.910680212274933e-22	7.515215643038316e-22	3.36731653943874e-24	
...GO:1901575	BP	p	organic substance catabolic process	6/873	4971/59161	2.5709941177736385e-25	3	6	8.345446906293231e-22	8.135091480766162e-22	7.725837323909784e-22	3.448531779460013e-24	Transcript_236603.0, Transcript_260563.0, Transcript_37737.0, Transcript_47486.0, Transcript_72118.0, Transcript_93766.0
....GO:0044271	BP	p	cellular nitrogen compound biosynthetic process	7/873	5128/59161	3.482428589334152e-25	4	7	1.1303963200978657e-21	1.1019035381536048e-21	1.0461215482359791e-21	4.65183670822167e-24	Transcript_116902.0, Transcript_236603.0, Transcript_250052.0, Transcript_260563.0, Transcript_47486.0, Transcript_5436.0, Transcript_72118.0
.....GO:0016310	BP	p	phosphorylation	0/873	3696/59161	3.57809091762893e-25	5	0	1.1614483118623506e-21	1.1321728330757966e-21	1.0745007025639677e-21	4.760034065009634e-24	
......GO:0007266	BP	p	Rho protein signal transduction	0/873	3667/59161	5.444076459486309e-25	8	0	1.7671472187492557e-21	1.722604486725084e-21	1.63431175313779e-21	7.21284579081329e-24	
....GO:0071705	BP	p	nitrogen compound transport	5/873	4721/59161	6.1131054429772e-25	4	5	1.984314026790399e-21	1.934297385839744e-21	1.834542943437458e-21	8.066317182074794e-24	Transcript_137150.0, Transcript_201017.0, Transcript_228657.0, Transcript_37737.0, Transcript_93766.0
....GO:0007420	BP	p	brain development	2/873	4155/59161	6.209018132349285e-25	4	2	2.015447285760578e-21	1.9646458995455582e-21	1.8627054397047855e-21	8.159705610366712e-24	Transcript_29564.0, Transcript_37460.0
....GO:0019438	BP	p	aromatic compound biosynthetic process	5/873	4746/59161	6.485135183396607e-25	4	5	2.1050748805305386e-21	2.052014340186507e-21	1.9448920415006425e-21	8.488205163429591e-24	Transcript_236603.0, Transcript_260563.0, Transcript_47486.0, Transcript_5436.0, Transcript_72118.0
...GO:0046907	BP	p	intracellular transport	2/873	4123/59161	9.329129626401576e-25	4	2	3.0282354767299517e-21	2.9519057403531813e-21	2.7968730619951925e-21	1.2161588259959645e-23	Transcript_137150.0, Transcript_228657.0
...GO:0040012	BP	p	regulation of locomotion	0/873	3618/59161	1.2494082118727015e-24	3	0	4.055579055738789e-21	3.953354085930968e-21	3.744476410982487e-21	1.622231622295516e-23	
....GO:0051270	BP	p	regulation of cellular component movement	0/873	3628/59161	1.2755116969449154e-24	4	0	4.140310968283195e-21	4.035950244965809e-21	3.821433044046966e-21	1.64952628218454e-23	
........GO:0035023	BP	p	regulation of Rho protein signal transduction	0/873	3634/59161	1.31815801501181e-24	9	0	4.278740916728335e-21	4.170890926624181e-21	3.947883254960371e-21	1.697913062193784e-23	
....GO:0060627	BP	p	regulation of vesicle-mediated transport	0/873	3637/59161	1.3477443503471486e-24	5	0	4.3747781612268444e-21	4.2645074552928765e-21	4.035146584939363e-21	1.7291613285481597e-23	
......GO:0016071	BP	p	mRNA metabolic process	4/873	4499/59161	1.371038170357157e-24	7	4	4.4503899009793315e-21	4.33821332471043e-21	4.1035172438789714e-21	1.7521220082595795e-23	Transcript_101937.0, Transcript_204923.0, Transcript_37737.0, Transcript_93766.0
.....GO:0021953	BP	p	central nervous system neuron differentiation	2/873	4104/59161	1.423229571001785e-24	5	2	4.619803187471794e-21	4.5033563780601725e-21	4.258302876437341e-21	1.8116875244987428e-23	Transcript_29564.0, Transcript_37460.0
....GO:0048880	BP	p	sensory system development	0/873	3611/59161	2.0479434697490696e-24	4	0	6.64762450280548e-21	6.480064407254777e-21	6.1253989180194675e-21	2.5967283214083906e-23	
.GO:0007610	BP	p	behavior	2/873	4076/59161	2.1400327142550815e-24	1	2	6.946546190471995e-21	6.771451471609394e-21	6.3986978156226935e-21	2.702936260884045e-23	Transcript_37737.0, Transcript_93766.0
...GO:0048468	BP	p	cell development	4/873	4486/59161	2.1965900553589423e-24	3	4	7.130131319695126e-21	6.950409152067732e-21	6.565607675467878e-21	2.763616790579506e-23	Transcript_104590.0, Transcript_244934.0, Transcript_29564.0, Transcript_37460.0
.......GO:0031401	BP	p	positive regulation of protein modification process	0/873	3573/59161	2.904927189657237e-24	8	0	9.429393657627391e-21	9.191716258491739e-21	8.679922442695824e-21	3.640692531902468e-23	
.......GO:0042325	BP	p	regulation of phosphorylation	0/873	3546/59161	4.391755883437531e-24	7	0	1.4255639597638226e-20	1.3896311790824144e-20	1.3118174823827906e-20	5.482938306783934e-23	
......GO:0006468	BP	p	protein phosphorylation	0/873	3550/59161	4.456832356976296e-24	7	0	1.4466877830745057e-20	1.4102225550728795e-20	1.3308101417931221e-20	5.54286506925098e-23	
........GO:0000375	BP	p	RNA splicing, via transesterification reactions	2/873	4030/59161	4.99796616181458e-24	9	2	1.6223398161250127e-20	1.5814471010670408e-20	1.491892899301652e-20	6.145226576231108e-23	Transcript_101937.0, Transcript_204923.0
........GO:0000398	BP	p	mRNA splicing, via spliceosome	2/873	4030/59161	4.99796616181458e-24	11	2	1.6223398161250127e-20	1.5814471010670408e-20	1.491892899301652e-20	6.145226576231108e-23	Transcript_101937.0, Transcript_204923.0
.........GO:0000377	BP	p	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	2/873	4030/59161	4.99796616181458e-24	10	2	1.6223398161250127e-20	1.5814471010670408e-20	1.491892899301652e-20	6.145226576231108e-23	Transcript_101937.0, Transcript_204923.0
....GO:0071702	BP	p	organic substance transport	12/873	5668/59161	5.956362044770422e-24	4	12	1.933435119732479e-20	1.8847009330667405e-20	1.77618716175054e-20	7.295981583896147e-23	Transcript_105238.0, Transcript_137150.0, Transcript_201017.0, Transcript_228657.0, Transcript_233423.0, Transcript_233740.0, Transcript_240057.0, Transcript_260133.0, Transcript_37737.0, Transcript_38255.0, Transcript_72118.0, Transcript_93766.0
.....GO:0050804	BP	p	modulation of chemical synaptic transmission	0/873	3515/59161	6.5947451743108e-24	6	0	2.1406542835812856e-20	2.0866969284168166e-20	1.9658935364620494e-20	8.01743177371268e-23	
....GO:0099177	BP	p	regulation of trans-synaptic signaling	0/873	3515/59161	6.5947451743108e-24	5	0	2.1406542835812856e-20	2.0866969284168166e-20	1.9658935364620494e-20	8.01743177371268e-23	
.......GO:0001932	BP	p	regulation of protein phosphorylation	0/873	3523/59161	6.728505062641765e-24	8	0	2.184072743333517e-20	2.1290209820000955e-20	2.0044216581609818e-20	8.149525161692227e-23	
....GO:1901137	BP	p	carbohydrate derivative biosynthetic process	4/873	4382/59161	6.935735277061536e-24	4	4	2.2513396709341748e-20	2.1945923786917178e-20	2.0654619655089254e-20	8.369292457004366e-23	Transcript_36537.0, Transcript_46577.0, Transcript_5436.0, Transcript_63677.0
.....GO:0065003	BP	p	protein-containing complex assembly	2/873	3987/59161	7.297975075321173e-24	5	2	2.3689227094492527e-20	2.3092116178585606e-20	2.1726071799231133e-20	8.773787812775011e-23	Transcript_103374.0, Transcript_93998.0
...GO:0006887	BP	p	exocytosis	0/873	3503/59161	1.054660889973146e-23	6	0	3.4234292488528324e-20	3.337138253955818e-20	3.1386708085600826e-20	1.2540033878581802e-22	
...GO:0099500	BP	p	vesicle fusion to plasma membrane	0/873	3503/59161	1.054660889973146e-23	8	0	3.4234292488528324e-20	3.337138253955818e-20	3.1386708085600826e-20	1.2540033878581802e-22	
..GO:0140029	BP	p	exocytic process	0/873	3503/59161	1.054660889973146e-23	2	0	3.4234292488528324e-20	3.337138253955818e-20	3.1386708085600826e-20	1.2540033878581802e-22	
......GO:0030001	BP	p	metal ion transport	7/873	4861/59161	1.2034683969484694e-23	6	7	3.906458416494732e-20	3.8079921831422824e-20	3.5779115441278e-20	1.4257147505455226e-22	Transcript_236603.0, Transcript_260563.0, Transcript_266508.0, Transcript_37737.0, Transcript_47486.0, Transcript_93766.0, Transcript_93998.0
.....GO:0009101	BP	p	glycoprotein biosynthetic process	3/873	4168/59161	1.49567727200694e-23	6	3	4.854968424934527e-20	4.7325940379885795e-20	4.4451528524046256e-20	1.7654430636125552e-22	Transcript_36537.0, Transcript_46577.0, Transcript_63677.0
...GO:0070727	BP	p	cellular macromolecule localization	2/873	3946/59161	1.67858200098797e-23	3	2	5.448677175206951e-20	5.311337759041475e-20	4.987067124935259e-20	1.967031471193845e-22	Transcript_137150.0, Transcript_228657.0
....GO:0034613	BP	p	cellular protein localization	2/873	3946/59161	1.67858200098797e-23	4	2	5.448677175206951e-20	5.311337759041475e-20	4.987067124935259e-20	1.967031471193845e-22	Transcript_137150.0, Transcript_228657.0
..GO:0048870	BP	p	cell motility	3/873	4133/59161	2.1524358335328315e-23	3	3	6.986806715647571e-20	6.810697189549319e-20	6.390581989758976e-20	2.5132398257725075e-22	Transcript_208877.0, Transcript_29564.0, Transcript_37460.0
........GO:0001934	BP	p	positive regulation of protein phosphorylation	0/873	3437/59161	2.2886297880048912e-23	9	0	7.428892291863877e-20	7.24163955192117e-20	6.792653210798517e-20	2.649292347083636e-22	
