go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0010033	BP	6	6681	3	2.2685270246815517	3.075845861018171e-06	6	response to organic substance	['Transcript_15996.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_220598.0', 'Transcript_5968.0']
GO:0048519	BP	9	9980	3	2.262540280676072	1.4590187844368154e-09	9	negative regulation of biological process	['Transcript_10656.0', 'Transcript_11157.0', 'Transcript_15996.0', 'Transcript_209775.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_5968.0']
GO:0120036	BP	6	6643	5	2.260297880251319	4.371479977159557e-06	6	plasma membrane bounded cell projection organization	['Transcript_10656.0', 'Transcript_209775.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_5968.0']
GO:0034622	BP	3	3317	6	2.2583419779606277	0.003386851207880737	3	cellular protein-containing complex assembly	['Transcript_10586.0', 'Transcript_215159.0', 'Transcript_219287.0']
GO:0036211	BP	7	7713	4	2.2533626553909696	3.081262952310399e-07	7	protein modification process	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_223545.0', 'Transcript_5968.0']
GO:0006464	BP	7	7713	5	2.2533626553909696	3.081262952310399e-07	7	cellular protein modification process	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_223545.0', 'Transcript_5968.0']
GO:0006397	BP	4	4394	7	2.2489603363170385	0.0003058945053569398	4	mRNA processing	['Transcript_12318.0', 'Transcript_186108.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0006396	BP	5	5450	6	2.23775360155805	4.810768186449619e-05	5	RNA processing	['Transcript_12318.0', 'Transcript_186108.0', 'Transcript_219251.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0005975	BP	3	3257	3	2.232006685568509	0.004898412541579677	3	carbohydrate metabolic process	['Transcript_217895.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0055085	BP	5	5366	2	2.2153444262669204	6.52868498581584e-05	5	transmembrane transport	['Transcript_10953.0', 'Transcript_215159.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0048585	BP	4	4249	4	2.200548810207048	0.0005815254621579993	4	negative regulation of response to stimulus	['Transcript_11157.0', 'Transcript_15996.0', 'Transcript_209775.0', 'Transcript_5968.0']
GO:0070887	BP	6	6361	3	2.197716552355857	7.878536422688478e-06	6	cellular response to chemical stimulus	['Transcript_15996.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_220598.0', 'Transcript_5968.0']
GO:0034220	BP	5	5293	3	2.1955830256412745	9.1959968487386e-05	5	ion transmembrane transport	['Transcript_10953.0', 'Transcript_215159.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0098655	BP	4	4220	4	2.1906684654883093	0.0005764566290609666	4	cation transmembrane transport	['Transcript_10953.0', 'Transcript_215159.0', 'Transcript_219287.0', 'Transcript_288197.0']
GO:0098662	BP	4	4200	5	2.1838147944472466	0.0005764566290609666	4	inorganic cation transmembrane transport	['Transcript_10953.0', 'Transcript_215159.0', 'Transcript_219287.0', 'Transcript_288197.0']
GO:0022603	BP	3	3138	4	2.178308318140703	0.006651256182076822	3	regulation of anatomical structure morphogenesis	['Transcript_209775.0', 'Transcript_215159.0', 'Transcript_5968.0']
GO:0098660	BP	5	5156	4	2.15774963536805	0.00011985864620621769	5	inorganic ion transmembrane transport	['Transcript_10953.0', 'Transcript_215159.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0048518	BP	12	12342	3	2.1539672604186957	2.2904528583325238e-11	12	positive regulation of biological process	['Transcript_10656.0', 'Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_209775.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0', 'Transcript_86062.0']
GO:0009893	BP	10	10281	4	2.1534060642467296	2.4145734205731574e-09	10	positive regulation of metabolic process	['Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0', 'Transcript_86062.0']
GO:0010604	BP	10	10238	5	2.1473593779977804	2.365623624889532e-09	10	positive regulation of macromolecule metabolic process	['Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0', 'Transcript_86062.0']
GO:0048522	BP	12	12257	4	2.1439969716637672	2.2904528583325238e-11	12	positive regulation of cellular process	['Transcript_10656.0', 'Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_209775.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0', 'Transcript_86062.0']
GO:1901360	BP	11	11198	3	2.139163027969457	2.9089254218320453e-10	11	organic cyclic compound metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0006725	BP	11	11056	3	2.120751463644723	5.906886718222102e-10	11	cellular aromatic compound metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0051173	BP	10	10019	5	2.1161639863627775	4.888971258823614e-09	10	positive regulation of nitrogen compound metabolic process	['Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0', 'Transcript_86062.0']
GO:0043412	BP	8	7962	4	2.1065563379851113	7.567897410634614e-07	8	macromolecule modification	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219251.0', 'Transcript_223545.0', 'Transcript_5968.0']
GO:0044238	BP	18	17469	2	2.070225584607426	1.2162945770182756e-16	18	primary metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_224200.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0090407	BP	3	2891	4	2.060031574649655	0.012354799216085087	3	organophosphate biosynthetic process	['Transcript_101139.0', 'Transcript_10586.0', 'Transcript_219287.0']
GO:0071704	BP	19	18234	2	2.0540571286936267	2.0201261943007164e-17	19	organic substance metabolic process	['Transcript_101139.0', 'Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_224200.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0071310	BP	6	5676	4	2.0333375552331567	0.00010249832121064019	6	cellular response to organic substance	['Transcript_15996.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_220598.0', 'Transcript_5968.0']
GO:0055086	BP	3	2838	3	2.0333375552331567	0.017228299260197748	3	nucleobase-containing small molecule metabolic process	['Transcript_10586.0', 'Transcript_219287.0', 'Transcript_5968.0']
GO:0018130	BP	4	3777	4	2.030666250333934	0.0028316301631979837	4	heterocycle biosynthetic process	['Transcript_10586.0', 'Transcript_186108.0', 'Transcript_218429.0', 'Transcript_219287.0']
GO:0006807	BP	16	15075	2	2.027511563568571	1.3722768961809634e-13	16	nitrogen compound metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:0050790	BP	4	3767	3	2.0268414998411544	0.0028214979083881	4	regulation of catalytic activity	['Transcript_11157.0', 'Transcript_222064.0', 'Transcript_223545.0', 'Transcript_274399.0']
GO:0034654	BP	4	3763	4	2.025308755961643	0.0028214979083881	4	nucleobase-containing compound biosynthetic process	['Transcript_10586.0', 'Transcript_186108.0', 'Transcript_218429.0', 'Transcript_219287.0']
GO:0006753	BP	3	2813	4	2.020572518487305	0.017136455571938092	3	nucleoside phosphate metabolic process	['Transcript_10586.0', 'Transcript_219287.0', 'Transcript_5968.0']
GO:0031399	BP	4	3740	6	2.0164637366687606	0.0028126669833718376	4	regulation of protein modification process	['Transcript_15996.0', 'Transcript_186108.0', 'Transcript_223545.0', 'Transcript_274399.0']
GO:1901564	BP	11	10269	3	2.0142176409874586	7.856818325850286e-09	11	organonitrogen compound metabolic process	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:0016310	BP	4	3696	5	1.9993902233098193	0.003950233208814573	4	phosphorylation	['Transcript_186108.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_223545.0']
GO:0009117	BP	3	2765	5	1.9957424462946751	0.02390798295605432	3	nucleotide metabolic process	['Transcript_10586.0', 'Transcript_219287.0', 'Transcript_5968.0']
GO:0046483	BP	11	10080	3	1.9874175816437434	1.6314276861036395e-08	11	heterocycle metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0006139	BP	11	10060	3	1.9845522479493538	1.6314276861036395e-08	11	nucleobase-containing compound metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0051247	BP	5	4523	6	1.9687773676378104	0.0009038498309232925	5	positive regulation of protein metabolic process	['Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_223545.0', 'Transcript_274399.0']
GO:0016071	BP	5	4499	6	1.9611017385854452	0.0008953825287798779	5	mRNA metabolic process	['Transcript_12318.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0016070	BP	7	6170	5	1.931341033872938	5.906619455302741e-05	7	RNA metabolic process	['Transcript_12318.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0044248	BP	6	5269	3	1.9259921455460831	0.00028744318010895343	6	cellular catabolic process	['Transcript_15996.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219303.0', 'Transcript_5968.0']
GO:0051128	BP	6	5258	4	1.9229771077906515	0.00028629028997058685	6	regulation of cellular component organization	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_15996.0', 'Transcript_209775.0', 'Transcript_215159.0', 'Transcript_5968.0']
GO:0006091	BP	3	2620	3	1.9180297775974182	0.03215541040663715	3	generation of precursor metabolites and energy	['Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0044249	BP	10	8410	3	1.863603172148906	1.6409536653433783e-06	10	cellular biosynthetic process	['Transcript_10586.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_224200.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0043170	BP	17	14221	3	1.8559136369304807	1.4950135578001098e-11	17	macromolecule metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0006974	BP	5	4164	4	1.8494674403058164	0.003154348767024619	5	cellular response to DNA damage stimulus	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_211209.0', 'Transcript_5968.0']
GO:0034641	BP	13	10816	3	1.848080900034854	1.6878825596516417e-08	13	cellular nitrogen compound metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:1901575	BP	6	4971	3	1.8419990691152135	0.0007074391440763481	6	organic substance catabolic process	['Transcript_15996.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0071840	BP	16	13100	2	1.8249203732059365	2.9997135401505365e-10	16	cellular component organization or biogenesis	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_10953.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_1973.0', 'Transcript_209622.0', 'Transcript_209775.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_219303.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0033043	BP	4	3271	5	1.8231572259765398	0.01359433490153368	4	regulation of organelle organization	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_215159.0', 'Transcript_5968.0']
GO:0016043	BP	16	13060	3	1.8205084583275546	2.9976632914019547e-10	16	cellular component organization	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_10953.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_1973.0', 'Transcript_209622.0', 'Transcript_209775.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_219303.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0044237	BP	20	16313	2	1.819447588098327	2.482395046978418e-13	20	cellular metabolic process	['Transcript_101139.0', 'Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_219303.0', 'Transcript_219867.0', 'Transcript_223545.0', 'Transcript_224200.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0009056	BP	7	5689	2	1.8142456255309187	0.0002473002725392704	7	catabolic process	['Transcript_15996.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219303.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0044267	BP	10	8057	4	1.8017401271962337	5.77707548362087e-06	10	cellular protein metabolic process	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:0032268	BP	6	4809	5	1.7941998920483095	0.0013526064219274347	6	regulation of cellular protein metabolic process	['Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:0019538	BP	11	8807	3	1.7926445138072153	1.682049494969739e-06	11	protein metabolic process	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:0019637	BP	4	3200	3	1.7914973716684863	0.018782076978676773	4	organophosphate metabolic process	['Transcript_101139.0', 'Transcript_10586.0', 'Transcript_219287.0', 'Transcript_5968.0']
GO:0009058	BP	11	8625	2	1.7625183046967206	3.2273245899207237e-06	11	biosynthetic process	['Transcript_101139.0', 'Transcript_10586.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_224200.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:1901576	BP	11	8612	3	1.7603421674236983	3.2273245899207237e-06	11	organic substance biosynthetic process	['Transcript_101139.0', 'Transcript_10586.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_224200.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0033554	BP	7	5384	3	1.7347489544464745	0.0005540954956918218	7	cellular response to stress	['Transcript_10586.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_211209.0', 'Transcript_215159.0', 'Transcript_223545.0', 'Transcript_5968.0']
GO:0009059	BP	9	6833	4	1.7160195919260874	9.106894742819837e-05	9	macromolecule biosynthetic process	['Transcript_10586.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0034645	BP	9	6794	4	1.70776168333065	9.030251009354994e-05	9	cellular macromolecule biosynthetic process	['Transcript_10586.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0006796	BP	6	4499	4	1.6980673327516513	0.0032590256832443192	6	phosphate-containing compound metabolic process	['Transcript_10586.0', 'Transcript_186108.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_223545.0', 'Transcript_5968.0']
GO:0051716	BP	11	8153	2	1.6813248629356417	1.5047958571836758e-05	11	cellular response to stimulus	['Transcript_10586.0', 'Transcript_10953.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_211209.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_220598.0', 'Transcript_223545.0', 'Transcript_5968.0']
GO:0090304	BP	10	7341	4	1.6674739738069453	5.0210307052190865e-05	10	nucleic acid metabolic process	['Transcript_10586.0', 'Transcript_12318.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219251.0', 'Transcript_219867.0', 'Transcript_5968.0']
GO:0044271	BP	7	5128	4	1.6644668064548984	0.001365755519036491	7	cellular nitrogen compound biosynthetic process	['Transcript_10586.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:0006996	BP	12	8481	4	1.612697349724937	1.481231641325796e-05	12	organelle organization	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_15996.0', 'Transcript_1973.0', 'Transcript_209622.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219287.0', 'Transcript_219303.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0007010	BP	7	4905	5	1.6003236809427586	0.0024606572281567797	7	cytoskeleton organization	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_1973.0', 'Transcript_209622.0', 'Transcript_215159.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0051246	BP	7	4895	5	1.5973794043272151	0.0024606572281567797	7	regulation of protein metabolic process	['Transcript_15996.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_223545.0', 'Transcript_274399.0', 'Transcript_5968.0']
GO:0007017	BP	6	4116	2	1.569705948066574	0.010876746580599044	6	microtubule-based process	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_1973.0', 'Transcript_215159.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0065009	BP	6	4094	2	1.561974068196016	0.010782277217285863	6	regulation of molecular function	['Transcript_11157.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_222064.0', 'Transcript_223545.0', 'Transcript_274399.0']
GO:0022607	BP	8	5293	4	1.5175111205286371	0.002480198627058357	8	cellular component assembly	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_209622.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_219303.0', 'Transcript_5968.0']
GO:0003676	MF	5	13651	3	3.562432105774053	1.5510310663426413e-20	5	nucleic acid binding	['Transcript_186108.0', 'Transcript_212417.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_220598.0']
GO:0019899	MF	4	9663	3	3.3858966279977327	2.642603506601608e-13	4	enzyme binding	['Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_274399.0']
GO:0015267	MF	3	6092	4	3.1353789076598977	1.493359016538264e-07	3	channel activity	['Transcript_120311.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0022803	MF	3	6092	3	3.1353789076598977	1.493359016538264e-07	3	passive transmembrane transporter activity	['Transcript_120311.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0005216	MF	3	5951	4	3.1015950836367177	3.268285687082583e-07	3	ion channel activity	['Transcript_120311.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:1901363	MF	8	14709	2	2.992052728900603	1.0451648315933483e-19	8	heterocyclic compound binding	['Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_217895.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_220598.0', 'Transcript_5968.0']
GO:0005102	MF	4	6878	3	2.8954145824205524	4.959307704892996e-08	4	signaling receptor binding	['Transcript_15996.0', 'Transcript_209775.0', 'Transcript_212417.0', 'Transcript_5968.0']
GO:0008173	MF	4	128	3	2.8523588181062385	0.013302388649942565	4	RNA methyltransferase activity	['Transcript_186108.0', 'Transcript_209498.0', 'Transcript_222127.0', 'Transcript_274399.0']
GO:0008509	MF	3	4766	4	2.7812419173628764	2.0509463424210874e-05	3	anion transmembrane transporter activity	['Transcript_10953.0', 'Transcript_223545.0', 'Transcript_5968.0']
GO:0005261	MF	3	4600	5	2.730096827004343	3.6662354738043975e-05	3	cation channel activity	['Transcript_120311.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0097159	MF	10	14997	2	2.6980993994110785	1.87135129301675e-18	10	organic cyclic compound binding	['Transcript_12318.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_217895.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_220598.0', 'Transcript_5968.0', 'Transcript_86062.0']
GO:0015631	MF	3	4441	4	2.6793475371397184	7.597044918162587e-05	3	tubulin binding	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_288197.0']
GO:0008017	MF	3	4378	5	2.658734920353552	0.00010072155283995335	3	microtubule binding	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_288197.0']
GO:0097367	MF	3	3824	2	2.463545489153354	0.0007074533374540732	3	carbohydrate derivative binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0036094	MF	5	6286	2	2.44363964380515	2.2903313435523144e-06	5	small molecule binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_5968.0']
GO:0005515	MF	15	18288	2	2.3993602744997213	5.082198503405453e-21	15	protein binding	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_11702.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_18918.0', 'Transcript_209622.0', 'Transcript_209775.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_220598.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0032553	MF	3	3350	3	2.2726240614051023	0.003430115515618728	3	ribonucleotide binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0017076	MF	3	3320	4	2.2596462074068926	0.003378358634873459	3	purine nucleotide binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0032555	MF	3	3320	4	2.2596462074068926	0.003378358634873459	3	purine ribonucleotide binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0032561	MF	3	3239	5	2.2240114339677923	0.004543745189769173	3	guanyl ribonucleotide binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0019001	MF	3	3239	5	2.2240114339677923	0.004543745189769173	3	guanyl nucleotide binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0001882	MF	3	3185	3	2.199756338316268	0.004491720140890983	3	nucleoside binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0032549	MF	3	3184	4	2.199303301716254	0.004491720140890983	3	ribonucleoside binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0022857	MF	7	7429	2	2.1992385705870956	8.677393598585743e-07	7	transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_223545.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0001883	MF	3	3178	4	2.1965820905211246	0.004491720140890983	3	purine nucleoside binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0032550	MF	3	3178	5	2.1965820905211246	0.004491720140890983	3	purine ribonucleoside binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0035639	MF	3	3165	4	2.1906684654883093	0.006379847569121567	3	purine ribonucleoside triphosphate binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0005525	MF	3	3165	5	2.1906684654883093	0.006379847569121567	3	GTP binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0043168	MF	6	6253	3	2.1730114830837395	1.4474004679784662e-05	6	anion binding	['Transcript_15996.0', 'Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_5968.0']
