# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
..GO:0042221	BP	p	response to chemical	10/726	7723/59161	6.5597744689673405e-31	2	10	2.1293027926267987e-27	2.0756315632668442e-27	2.0361539951674625e-27	1.4890229319068525e-29	Transcript_110387.0, Transcript_142907.0, Transcript_145826.0, Transcript_194211.0, Transcript_252340.0, Transcript_45872.0, Transcript_5463.0, Transcript_57727.0, Transcript_79591.0, Transcript_93442.0
....GO:0000904	BP	p	cell morphogenesis involved in differentiation	1/726	5730/59161	7.769819750069618e-31	4	1	2.522083490872598e-27	2.458511826958802e-27	2.4109750684466024e-27	1.7393679247397226e-29	Transcript_41376.0
...GO:0000902	BP	p	cell morphogenesis	1/726	5730/59161	7.769819750069618e-31	3	1	2.522083490872598e-27	2.458511826958802e-27	2.4109750684466024e-27	1.7393679247397226e-29	Transcript_41376.0
...GO:0034220	BP	p	ion transmembrane transport	0/726	5293/59161	2.7242208702719593e-30	5	0	8.84282094490278e-27	8.619928703946579e-27	8.447808918713346e-27	6.056726674590944e-29	
.GO:0040011	BP	p	locomotion	0/726	5249/59161	6.736265659724288e-30	1	0	2.1865918331465037e-26	2.131476575607846e-26	2.088242354514529e-26	1.4874774375146284e-28	
....GO:0030182	BP	p	neuron differentiation	0/726	5209/59161	1.0162475983245352e-29	4	0	3.2987397041614415e-26	3.215591635284669e-26	3.149351307207735e-26	2.210145746780148e-28	
......GO:0007601	BP	p	visual perception	0/726	5210/59161	1.0186263819538717e-29	6	0	3.3064612358222674e-26	3.223118537934434e-26	3.1557045312930945e-26	2.210145746780148e-28	
.....GO:0050953	BP	p	sensory perception of light stimulus	0/726	5211/59161	1.0213242822459094e-29	5	0	3.315218620170222e-26	3.2316551835572247e-26	3.1630413021155817e-26	2.210145746780148e-28	
...GO:0001708	BP	p	cell fate specification	0/726	5220/59161	1.060547525563273e-29	3	0	3.442537267978384e-26	3.3557646361433765e-26	3.283455139143893e-26	2.2798260052836985e-28	
....GO:0001501	BP	p	skeletal system development	1/726	5534/59161	1.0688734408046303e-29	4	1	3.46956318885183e-26	3.3821093413612163e-26	3.308163299290331e-26	2.2826073610867304e-28	Transcript_41376.0
.......GO:0061564	BP	p	axon development	0/726	5167/59161	1.5619513788277637e-29	7	0	5.070094175674921e-26	4.942297326715022e-26	4.832677566093101e-26	3.313787042924785e-28	
........GO:0007409	BP	p	axonogenesis	0/726	5134/59161	2.4179152116350224e-29	9	0	7.848552776967282e-26	7.650722070270723e-26	7.478611749587124e-26	5.096462842186547e-28	
....GO:0098660	BP	p	inorganic ion transmembrane transport	0/726	5156/59161	2.546588624766528e-29	6	0	8.26622667599215e-26	8.057868076452048e-26	7.874052027778104e-26	5.333049468382031e-28	
..GO:0055085	BP	p	transmembrane transport	1/726	5366/59161	9.225135042007271e-29	4	1	2.99447883463556e-25	2.9189999685467283e-25	2.8514892414844474e-25	1.9195377145099745e-27	Transcript_47028.0
....GO:0007423	BP	p	sensory organ development	0/726	5057/59161	9.285134235682048e-29	4	0	3.013954572902393e-25	2.9379848011428914e-25	2.8691064788257528e-25	1.9197162884728617e-27	
.....GO:0006812	BP	p	cation transport	2/726	5642/59161	9.941451481923312e-29	5	2	3.226995151032307e-25	3.145655476142362e-25	3.0709143627661113e-25	2.042401994324245e-27	Transcript_27347.0, Transcript_86125.0
....GO:0051128	BP	p	regulation of cellular component organization	1/726	5258/59161	3.349219380856581e-28	4	1	1.0871566110260463e-24	1.0597537296591422e-24	1.0342389448085122e-24	6.837462962427964e-27	Transcript_60206.0
..GO:0033036	BP	p	macromolecule localization	7/726	6536/59161	1.3565821033794646e-27	2	7	4.403465507569742e-24	4.2924717080717076e-24	4.187768953132407e-24	2.7521659422310887e-26	Transcript_145826.0, Transcript_198094.0, Transcript_252768.0, Transcript_260133.0, Transcript_41376.0, Transcript_79591.0, Transcript_93442.0
...GO:0003013	BP	p	circulatory system process	0/726	4821/59161	1.857376435276739e-27	3	0	6.029043908908295e-24	5.877075762538157e-24	5.731863679264017e-24	3.744747769508258e-26	
...GO:0010033	BP	p	response to organic substance	8/726	6681/59161	2.4866144652328632e-27	3	8	8.071550554145874e-24	7.868098963051306e-24	7.671205625243383e-24	4.9824386136702925e-26	Transcript_110387.0, Transcript_142907.0, Transcript_145826.0, Transcript_194211.0, Transcript_252340.0, Transcript_5463.0, Transcript_79591.0, Transcript_93442.0
....GO:0002009	BP	p	morphogenesis of an epithelium	1/726	5120/59161	3.081072536489919e-27	4	1	1.0001161453446276e-23	9.749072069027792e-24	9.50202770253491e-24	6.135681873279924e-26	Transcript_198094.0
....GO:0008015	BP	p	blood circulation	0/726	4808/59161	3.1165477033362903e-27	4	0	1.0116313845029598e-23	9.861321928175888e-24	9.608316569385782e-24	6.168484051847316e-26	
....GO:0061024	BP	p	membrane organization	2/726	5386/59161	3.1708096738409392e-27	4	2	1.0292448201287689e-23	1.0033016639933613e-23	9.772435414777774e-24	6.237847394719811e-26	Transcript_110387.0, Transcript_260133.0
..GO:0048646	BP	p	anatomical structure formation involved in morphogenesis	0/726	4717/59161	6.741477834539727e-27	2	0	2.1882837050915955e-23	2.1331258022102806e-23	2.07704932082169e-23	1.3182431958383105e-25	
....GO:0051049	BP	p	regulation of transport	3/726	5536/59161	9.110612053757436e-27	4	3	2.957304672649664e-23	2.8827628188923414e-23	2.8060685125572907e-23	1.7708411213471041e-25	Transcript_145826.0, Transcript_79591.0, Transcript_93442.0
....GO:0007218	BP	p	neuropeptide signaling pathway	0/726	4678/59161	1.7199149248006208e-26	6	0	5.582843845902815e-23	5.442122623175909e-23	5.295618053461112e-23	3.3231213368469134e-25	
.......GO:0045664	BP	p	regulation of neuron differentiation	0/726	4601/59161	3.8065573211062385e-26	7	0	1.235608506431085e-22	1.2044637449732924e-22	1.1716583434365002e-22	7.311292937462041e-25	
......GO:0016071	BP	p	mRNA metabolic process	0/726	4499/59161	1.3573242378562134e-25	7	0	4.405874476081269e-22	4.294819956096721e-22	4.176486679883569e-22	2.5916908682830995e-24	
...GO:0048598	BP	p	embryonic morphogenesis	2/726	5052/59161	2.15612426614489e-25	3	2	6.998779367906313e-22	6.822368059004953e-22	6.632238242661682e-22	4.09285343152416e-24	Transcript_198094.0, Transcript_41376.0
......GO:0018193	BP	p	peptidyl-amino acid modification	0/726	4433/59161	3.181560127126371e-25	7	0	1.03273441726522e-21	1.0067033023064208e-21	9.783297390913592e-22	6.0042698678210464e-24	
.....GO:0006820	BP	p	anion transport	1/726	4760/59161	3.286206127172733e-25	5	1	1.066702508880269e-21	1.0398151938346132e-21	1.010179763492898e-21	6.1659104559553136e-24	Transcript_260133.0
.......GO:0006397	BP	p	mRNA processing	0/726	4394/59161	4.890042379851789e-25	8	0	1.5873077564998907e-21	1.5472980599180142e-21	1.5027100233284547e-21	9.122458370689027e-24	
..GO:0009719	BP	p	response to endogenous stimulus	4/726	5424/59161	6.697268599370353e-25	2	4	2.1739333873556167e-21	2.119137198739301e-21	2.0574009137265724e-21	1.2422476499174953e-23	Transcript_110387.0, Transcript_194211.0, Transcript_252340.0, Transcript_5463.0
...GO:0051649	BP	p	establishment of localization in cell	3/726	5186/59161	9.726757551302151e-25	3	3	3.1573055011526783e-21	3.077722424335894e-21	2.9870872440048905e-21	1.7939235802003853e-23	Transcript_198094.0, Transcript_256468.0, Transcript_41376.0
...GO:0071495	BP	p	cellular response to endogenous stimulus	4/726	5396/59161	1.0194915824847558e-24	3	4	3.3092696767455174e-21	3.225856189265214e-21	3.1298391582282004e-21	1.8685795639424898e-23	Transcript_110387.0, Transcript_194211.0, Transcript_252340.0, Transcript_5463.0
...GO:0033554	BP	p	cellular response to stress	4/726	5384/59161	1.0246677830615008e-24	3	4	3.3260716238176315e-21	3.242234626276606e-21	3.144705426215746e-21	1.8685795639424898e-23	Transcript_196683.0, Transcript_267416.0, Transcript_45872.0, Transcript_57727.0
....GO:0007167	BP	p	enzyme linked receptor protein signaling pathway	2/726	4913/59161	1.1537201668152941e-24	6	2	3.744975661482445e-21	3.650579764209933e-21	3.5396134717893225e-21	2.092165174012539e-23	Transcript_194211.0, Transcript_5463.0
....GO:0051216	BP	p	cartilage development	1/726	4668/59161	1.1986498271703573e-24	4	1	3.89081733899498e-21	3.79274535481218e-21	3.676259019931486e-21	2.15726902519e-23	Transcript_41376.0
....GO:0061448	BP	p	connective tissue development	1/726	4669/59161	1.205668610114182e-24	4	1	3.913600308430635e-21	3.8149540564723375e-21	3.696579958610082e-21	2.15726902519e-23	Transcript_41376.0
...GO:0009887	BP	p	animal organ morphogenesis	2/726	4932/59161	1.2095593425279729e-24	3	2	3.9262296258458e-21	3.827265039175316e-21	3.7072993848482366e-21	2.15726902519e-23	Transcript_198094.0, Transcript_41376.0
...GO:0070887	BP	p	cellular response to chemical stimulus	9/726	6361/59161	1.4165877903945923e-24	3	9	4.598243967620847e-21	4.482340580139374e-21	4.340424989769031e-21	2.512701621650736e-23	Transcript_110387.0, Transcript_145826.0, Transcript_194211.0, Transcript_252340.0, Transcript_45872.0, Transcript_5463.0, Transcript_57727.0, Transcript_79591.0, Transcript_93442.0
.......GO:0008380	BP	p	RNA splicing	0/726	4275/59161	2.6700568320221778e-24	8	0	8.667004476743989e-21	8.448543867597262e-21	8.178384076483931e-21	4.7103285199695593e-23	
......GO:0030001	BP	p	metal ion transport	2/726	4861/59161	2.731888923695165e-24	6	2	8.867711446314506e-21	8.644191815108886e-21	8.365043884354595e-21	4.793357538548381e-23	Transcript_27347.0, Transcript_86125.0
.....GO:0007169	BP	p	transmembrane receptor protein tyrosine kinase signaling pathway	0/726	4297/59161	2.9274160104376346e-24	7	0	9.502392369880562e-21	9.262874964409554e-21	8.960820407949599e-21	5.108813102086324e-23	
..GO:0009056	BP	p	catabolic process	6/726	5689/59161	4.533269179604755e-24	2	6	1.4714991756997036e-20	1.4344085514655932e-20	1.387180368959055e-20	7.868979549196276e-23	Transcript_101038.0, Transcript_25168.0, Transcript_45497.0, Transcript_51892.0, Transcript_78707.0, Transcript_86125.0
..GO:0006950	BP	p	response to stress	10/726	6431/59161	5.1020381172764044e-24	2	10	1.6561215728679207e-20	1.6143773544819068e-20	1.560713460074852e-20	8.809157302488941e-23	Transcript_103374.0, Transcript_130848.0, Transcript_145826.0, Transcript_156153.0, Transcript_196683.0, Transcript_267416.0, Transcript_45872.0, Transcript_57727.0, Transcript_79591.0, Transcript_93442.0
....GO:1901566	BP	p	organonitrogen compound biosynthetic process	10/726	6445/59161	5.220822959949076e-24	4	10	1.69467913279947e-20	1.6519630321382754e-20	1.5965276611524274e-20	8.966556258198254e-23	Transcript_100370.0, Transcript_17017.0, Transcript_250052.0, Transcript_27347.0, Transcript_41376.0, Transcript_47028.0, Transcript_51892.0, Transcript_5724.0, Transcript_68467.0, Transcript_7263.0
..GO:0008283	BP	p	cell population proliferation	1/726	4523/59161	6.139118592920585e-24	2	1	1.992757895262022e-20	1.942528418070793e-20	1.8767285538558227e-20	1.0488199448747483e-22	Transcript_22362.0
....GO:0098655	BP	p	cation transmembrane transport	0/726	4220/59161	6.3516847794161134e-24	6	0	2.0617568793984703e-20	2.0097882130623183e-20	1.9410748685895644e-20	1.0794538635594087e-22	
....GO:0023056	BP	p	positive regulation of signaling	2/726	4745/59161	9.478245142270234e-24	4	2	3.076638373180918e-20	2.999088592869532e-20	2.895603890963557e-20	1.6024158193650614e-22	Transcript_194211.0, Transcript_5463.0
.....GO:0098662	BP	p	inorganic cation transmembrane transport	0/726	4200/59161	1.0318321744228344e-23	7	0	3.3493272381765206e-20	3.2649040593669195e-20	3.151215460687336e-20	1.7354027140810987e-22	
..GO:0042330	BP	p	taxis	0/726	4151/59161	1.4587001430788354e-23	2	0	4.7349406644339e-20	4.6155916985251566e-20	4.4534115368196844e-20	2.4406910641411853e-22	
.....GO:0010647	BP	p	positive regulation of cell communication	2/726	4744/59161	1.550855647245526e-23	5	2	5.0340774309589776e-20	4.907188420458288e-20	4.7332114353933456e-20	2.5815781697225526e-22	Transcript_194211.0, Transcript_5463.0
....GO:0009100	BP	p	glycoprotein metabolic process	1/726	4420/59161	2.1676566805217505e-23	5	1	7.036213584973602e-20	6.858858708789521e-20	6.61352053227186e-20	3.5899048902926543e-22	Transcript_41376.0
..GO:0016192	BP	p	vesicle-mediated transport	2/726	4696/59161	2.1973608452095225e-23	4	2	7.13263330355011e-20	6.952848070890444e-20	6.701950577889044e-20	3.6206260424112236e-22	Transcript_110387.0, Transcript_198094.0
...GO:0006935	BP	p	chemotaxis	0/726	4108/59161	2.2183534936389838e-23	3	0	7.200775440352141e-20	7.019272616250787e-20	6.763759802105261e-20	3.636755272905122e-22	
..GO:0048870	BP	p	cell motility	0/726	4133/59161	2.3496011486990673e-23	3	0	7.626805328677172e-20	7.434563990575053e-20	7.161584301234757e-20	3.8325654917975737e-22	
.....GO:0061025	BP	p	membrane fusion	0/726	4082/59161	3.372775994947601e-23	5	0	1.0948030879599913e-19	1.0672074694122886e-19	1.027684845660534e-19	5.464035507831119e-22	
.GO:0007610	BP	p	behavior	0/726	4076/59161	3.383460064923152e-23	1	0	1.098271137074055e-19	1.0705881028426475e-19	1.030601935775592e-19	5.464035507831119e-22	
...GO:0008104	BP	p	protein localization	6/726	5537/59161	3.5731564069172436e-23	3	6	1.1598465696853372e-19	1.1306114644295257e-19	1.0880261259063007e-19	5.741814701412561e-22	Transcript_145826.0, Transcript_198094.0, Transcript_252768.0, Transcript_41376.0, Transcript_79591.0, Transcript_93442.0
.....GO:0021953	BP	p	central nervous system neuron differentiation	0/726	4104/59161	3.64694580102271e-23	5	0	1.1837986070119716e-19	1.153959766442682e-19	1.110130301831313e-19	5.831520231586068e-22	
.GO:0002376	BP	p	immune system process	3/726	4876/59161	4.048366765249076e-23	1	3	1.3140998519998501e-19	1.2809766368315845e-19	1.2319180066652937e-19	6.441665941175735e-22	Transcript_18634.0, Transcript_202000.0, Transcript_252340.0
....GO:0071310	BP	p	cellular response to organic substance	7/726	5676/59161	6.509462554293886e-23	4	7	2.1129715451237957e-19	2.0597119613661025e-19	1.9801785090162002e-19	1.0258370517678579e-21	Transcript_110387.0, Transcript_145826.0, Transcript_194211.0, Transcript_252340.0, Transcript_5463.0, Transcript_79591.0, Transcript_93442.0
....GO:0071702	BP	p	organic substance transport	7/726	5668/59161	6.510241302038777e-23	4	7	2.1132243266417868e-19	2.059958371270401e-19	1.9797643799499921e-19	1.0258370517678579e-21	Transcript_145826.0, Transcript_198094.0, Transcript_260133.0, Transcript_41376.0, Transcript_47028.0, Transcript_79591.0, Transcript_93442.0
........GO:0000398	BP	p	mRNA splicing, via spliceosome	0/726	4030/59161	8.014639202834902e-23	11	0	2.6015518852402094e-19	2.5359771401132857e-19	2.43645031766181e-19	1.2447616675790475e-21	
.........GO:0000377	BP	p	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0/726	4030/59161	8.014639202834902e-23	10	0	2.6015518852402094e-19	2.5359771401132857e-19	2.43645031766181e-19	1.2447616675790475e-21	
........GO:0000375	BP	p	RNA splicing, via transesterification reactions	0/726	4030/59161	8.014639202834902e-23	9	0	2.6015518852402094e-19	2.5359771401132857e-19	2.43645031766181e-19	1.2447616675790475e-21	
....GO:0009953	BP	p	dorsal/ventral pattern formation	0/726	4038/59161	8.334469628967624e-23	4	0	2.7053688415628906e-19	2.6371772851052625e-19	2.5311784263174675e-19	1.2882708769347098e-21	
...GO:1901700	BP	p	response to oxygen-containing compound	3/726	4827/59161	9.452595162309803e-23	3	3	3.068312389685762e-19	2.99097247420495e-19	2.869807891277256e-19	1.454176488002731e-21	Transcript_145826.0, Transcript_79591.0, Transcript_93442.0
...GO:0044248	BP	p	cellular catabolic process	5/726	5269/59161	9.675916458396271e-23	3	5	3.1408024823954296e-19	3.0616353808490104e-19	2.936640645123268e-19	1.4815106049035044e-21	Transcript_101038.0, Transcript_25168.0, Transcript_45497.0, Transcript_51892.0, Transcript_78707.0
.....GO:0016050	BP	p	vesicle organization	1/726	4275/59161	1.7913752969270484e-22	5	1	5.814804213825199e-19	5.668236195540474e-19	5.435032650876665e-19	2.7299550299648823e-21	Transcript_110387.0
....GO:1905114	BP	p	cell surface receptor signaling pathway involved in cell-cell signaling	1/726	4229/59161	2.669685933137895e-22	6	1	8.665800538965607e-19	8.447370276287621e-19	8.097157435207235e-19	4.037403282149851e-21	Transcript_50594.0
.....GO:0009968	BP	p	negative regulation of signal transduction	1/726	4227/59161	2.674188865256371e-22	6	1	8.68041705662218e-19	8.4616183698411e-19	8.108140639457317e-19	4.037403282149851e-21	Transcript_50594.0
...GO:0097485	BP	p	neuron projection guidance	0/726	3919/59161	2.765937232198583e-22	3	0	8.9782322557166e-19	8.751926835786612e-19	8.383555750793905e-19	4.156589007276204e-21	
....GO:0048585	BP	p	negative regulation of response to stimulus	1/726	4249/59161	2.786497252182931e-22	4	1	9.044970080585793e-19	8.816982466315976e-19	8.443086674114281e-19	4.1681889772284764e-21	Transcript_50594.0
....GO:0023057	BP	p	negative regulation of signaling	1/726	4251/59161	2.8155662150953738e-22	4	1	9.139327934199583e-19	8.908961934844865e-19	8.528350065523887e-19	4.173209102374239e-21	Transcript_50594.0
.....GO:0010648	BP	p	negative regulation of cell communication	1/726	4251/59161	2.8155662150953738e-22	5	1	9.139327934199583e-19	8.908961934844865e-19	8.528350065523887e-19	4.173209102374239e-21	Transcript_50594.0
..GO:0002520	BP	p	immune system development	0/726	3887/59161	4.2080637576863485e-22	4	0	1.3659374957449886e-18	1.3315076603644363e-18	1.2737808994516576e-18	6.1529691530745114e-21	
......GO:0051056	BP	p	regulation of small GTPase mediated signal transduction	0/726	3887/59161	4.2080637576863485e-22	7	0	1.3659374957449886e-18	1.3315076603644363e-18	1.2737808994516576e-18	6.1529691530745114e-21	
....GO:0048534	BP	p	hematopoietic or lymphoid organ development	0/726	3885/59161	4.2183402745559103e-22	4	0	1.3692732531208484e-18	1.3347593366035839e-18	1.276047933053163e-18	6.1529691530745114e-21	
.....GO:0016055	BP	p	Wnt signaling pathway	1/726	4217/59161	4.227086017053654e-22	7	1	1.372112121135616e-18	1.3375266480802814e-18	1.2782708115570249e-18	6.1529691530745114e-21	Transcript_50594.0
...GO:0198738	BP	p	cell-cell signaling by wnt	1/726	4223/59161	4.374585324592995e-22	4	1	1.4199903963628863e-18	1.384198102981208e-18	1.3224371436244624e-18	6.339242840905742e-21	Transcript_50594.0
....GO:0007411	BP	p	axon guidance	0/726	3910/59161	4.44239512674473e-22	4	0	1.4420014581413393e-18	1.4056543536969706e-18	1.3424918073022575e-18	6.4088953695170634e-21	
.....GO:0009101	BP	p	glycoprotein biosynthetic process	1/726	4168/59161	6.140693016606873e-22	6	1	1.993268953190591e-18	1.9430265942676534e-18	1.855103360316936e-18	8.792924830957648e-21	Transcript_41376.0
....GO:0006974	BP	p	cellular response to DNA damage stimulus	1/726	4164/59161	6.149087913208214e-22	4	1	1.9959939366273864e-18	1.9456828917422905e-18	1.8570245497888807e-18	8.792924830957648e-21	Transcript_196683.0
....GO:0048663	BP	p	neuron fate commitment	0/726	3861/59161	6.392161140732449e-22	4	0	2.074895506281753e-18	2.022595667573419e-18	1.9297934483871263e-18	9.100418887200671e-21	
.....GO:0030097	BP	p	hemopoiesis	0/726	3874/59161	6.607287175961863e-22	5	0	2.1447254173172207e-18	2.0906654451115057e-18	1.9940792697052903e-18	9.365613176057732e-21	
.....GO:0051246	BP	p	regulation of protein metabolic process	4/726	4895/59161	8.1546518907851315e-22	5	4	2.6470000037488537e-18	2.580279692852279e-18	2.460258475449874e-18	1.1508695668473277e-20	Transcript_194211.0, Transcript_267416.0, Transcript_39594.0, Transcript_5463.0
....GO:0007420	BP	p	brain development	1/726	4155/59161	9.8126858833152e-22	4	1	3.185197837724114e-18	3.104911706368213e-18	2.9595060624078644e-18	1.3788735228242916e-20	Transcript_47028.0
....GO:0048665	BP	p	neuron fate specification	0/726	3843/59161	1.0072543336831746e-21	4	0	3.2695475671355845e-18	3.1871353155823264e-18	3.0368718160547713e-18	1.4092877444549934e-20	
....GO:1901137	BP	p	carbohydrate derivative biosynthetic process	2/726	4382/59161	1.4351594191482298e-21	4	2	4.6585274745551536e-18	4.5411045803419485e-18	4.3255704893127644e-18	1.999368014830538e-20	Transcript_17017.0, Transcript_41376.0
.......GO:0046578	BP	p	regulation of Ras protein signal transduction	0/726	3793/59161	1.4757827643535635e-21	8	0	4.790390853091667e-18	4.669644209124261e-18	4.4465334689972865e-18	2.0471755782443022e-20	
.....GO:0032268	BP	p	regulation of cellular protein metabolic process	4/726	4809/59161	1.71904989945298e-21	6	4	5.580035973624374e-18	5.43938552615667e-18	5.177778297152376e-18	2.3744833930316482e-20	Transcript_194211.0, Transcript_267416.0, Transcript_39594.0, Transcript_5463.0
..GO:0070085	BP	p	glycosylation	1/726	4067/59161	2.1423209064289357e-21	2	1	6.953973662268325e-18	6.778691726470808e-18	6.450528249257526e-18	2.946599009435731e-20	Transcript_41376.0
...GO:0042592	BP	p	homeostatic process	5/726	4986/59161	2.398668011288824e-21	3	5	7.786076364643522e-18	7.589820439075803e-18	7.21999071397936e-18	3.2852642888791236e-20	Transcript_145826.0, Transcript_251708.0, Transcript_45872.0, Transcript_79591.0, Transcript_93442.0
...GO:1901135	BP	p	carbohydrate derivative metabolic process	4/726	4782/59161	2.605384902394064e-21	3	4	8.457079393171132e-18	8.243910157965143e-18	7.839603171303738e-18	3.5533947030130807e-20	Transcript_100370.0, Transcript_17017.0, Transcript_266408.0, Transcript_41376.0
...GO:0043413	BP	p	macromolecule glycosylation	1/726	4065/59161	3.531137131680766e-21	5	1	1.1462071129435766e-17	1.1173158039828092e-17	1.0621660492095744e-17	4.7758629705982355e-20	Transcript_41376.0
....GO:0006486	BP	p	protein glycosylation	1/726	4065/59161	3.531137131680766e-21	7	1	1.1462071129435766e-17	1.1173158039828092e-17	1.0621660492095744e-17	4.7758629705982355e-20	Transcript_41376.0
...GO:0016477	BP	p	cell migration	0/726	3709/59161	5.211762833099628e-21	4	0	1.6917382156241395e-17	1.6490962437532663e-17	1.5666559076297483e-17	7.019660645743316e-20	
...GO:0060322	BP	p	head development	2/726	4252/59161	7.405899132675231e-21	3	2	2.40395485846638e-17	2.3433607461463763e-17	2.2254726893689067e-17	9.933697762257769e-20	Transcript_47028.0, Transcript_50594.0
......GO:0007266	BP	p	Rho protein signal transduction	0/726	3667/59161	7.824926533043747e-21	8	0	2.539971152626e-17	2.475948612115412e-17	2.3506079305263416e-17	1.0452556183646091e-19	
.....GO:0007010	BP	p	cytoskeleton organization	5/726	4905/59161	8.302886423501203e-21	5	5	2.6951169330684905e-17	2.6271837863279234e-17	2.4933567929774112e-17	1.1045561201100372e-19	Transcript_198094.0, Transcript_252768.0, Transcript_256468.0, Transcript_57727.0, Transcript_60206.0
....GO:0060627	BP	p	regulation of vesicle-mediated transport	0/726	3637/59161	1.185773903877412e-20	5	0	3.8490220919860794e-17	3.752003599254161e-17	3.559693259439991e-17	1.5668105025489074e-19	
........GO:0035023	BP	p	regulation of Rho protein signal transduction	0/726	3634/59161	1.1874164621904843e-20	9	0	3.854353836270312e-17	3.75720095153395e-17	3.5634368030336434e-17	1.5668105025489074e-19	
....GO:0046903	BP	p	secretion	3/726	4442/59161	1.3196797924292264e-20	4	3	4.283680606225269e-17	4.175706106253906e-17	3.959039377287679e-17	1.7342836462450482e-19	Transcript_145826.0, Transcript_79591.0, Transcript_93442.0
....GO:0048584	BP	p	positive regulation of response to stimulus	2/726	4193/59161	1.7226328328535197e-20	4	2	5.591666175442525e-17	5.4507225769812445e-17	5.1661758657277057e-17	2.254704103001018e-19	Transcript_194211.0, Transcript_5463.0
.....GO:0015850	BP	p	organic hydroxy compound transport	0/726	3603/59161	1.7985928062050823e-20	5	0	5.838232248941697e-17	5.691073703348905e-17	5.392181233002837e-17	2.342917147384445e-19	
....GO:0048880	BP	p	sensory system development	0/726	3611/59161	1.8044648393287465e-20	4	0	5.857292868461111e-17	5.709653880685313e-17	5.407981123468253e-17	2.342917147384445e-19	
...GO:0040012	BP	p	regulation of locomotion	0/726	3618/59161	1.8371248883499354e-20	3	0	5.96330738758389e-17	5.812996196685536e-17	5.504026165496407e-17	2.375819676328243e-19	
...GO:0032940	BP	p	secretion by cell	3/726	4395/59161	1.925037172432428e-20	5	3	6.24867066171566e-17	6.091166601024495e-17	5.765486331435122e-17	2.4693061015289863e-19	Transcript_145826.0, Transcript_79591.0, Transcript_93442.0
..GO:0140352	BP	p	export from cell	3/726	4395/59161	1.925037172432428e-20	4	3	6.24867066171566e-17	6.091166601024495e-17	5.765486331435122e-17	2.4693061015289863e-19	Transcript_145826.0, Transcript_79591.0, Transcript_93442.0
....GO:0051270	BP	p	regulation of cellular component movement	0/726	3628/59161	1.9322358280602664e-20	4	0	6.272037497883625e-17	6.113944452465755e-17	5.783181833384378e-17	2.4693061015289863e-19	
...GO:1901575	BP	p	organic substance catabolic process	6/726	4971/59161	3.409149077063724e-20	3	6	1.1066097904148848e-16	1.0787165719966351e-16	1.0200174038574662e-16	4.339646236921118e-19	Transcript_101038.0, Transcript_25168.0, Transcript_45497.0, Transcript_51892.0, Transcript_78707.0, Transcript_86125.0
...GO:0046907	BP	p	intracellular transport	2/726	4123/59161	3.8059110163066995e-20	4	2	1.2353987158931546e-16	1.204259242417944e-16	1.138347984977334e-16	4.825776233957635e-19	Transcript_198094.0, Transcript_41376.0
......GO:0090174	BP	p	organelle membrane fusion	0/726	3543/59161	4.121994936732277e-20	6	0	1.3379995564632972e-16	1.3042739250842726e-16	1.232476486082951e-16	5.186044792493399e-19	
......GO:0006906	BP	p	vesicle fusion	0/726	3543/59161	4.121994936732277e-20	7	0	1.3379995564632972e-16	1.3042739250842726e-16	1.232476486082951e-16	5.186044792493399e-19	
.....GO:0048284	BP	p	organelle fusion	0/726	3568/59161	4.529479119829845e-20	5	0	1.4702689222967676e-16	1.433209307843318e-16	1.3534083610051576e-16	5.676713985701805e-19	
..GO:0065009	BP	p	regulation of molecular function	2/726	4094/59161	5.798239363414541e-20	2	2	1.88210849736436e-16	1.8346680501005187e-16	1.7319340978519235e-16	7.23887883601677e-19	Transcript_267416.0, Transcript_39594.0
....GO:0071705	BP	p	nitrogen compound transport	5/726	4721/59161	6.039597346788149e-20	4	5	1.9604532987674332e-16	1.9110380915869542e-16	1.8034237677509415e-16	7.51131532094802e-19	Transcript_145826.0, Transcript_198094.0, Transcript_41376.0, Transcript_79591.0, Transcript_93442.0
....GO:0044271	BP	p	cellular nitrogen compound biosynthetic process	7/726	5128/59161	6.132715483548635e-20	4	7	1.990679445959887e-16	1.9405023581843833e-16	1.8306155718392676e-16	7.598013152518653e-19	Transcript_17017.0, Transcript_196683.0, Transcript_250052.0, Transcript_41376.0, Transcript_51892.0, Transcript_5724.0, Transcript_7263.0
.....GO:0050804	BP	p	modulation of chemical synaptic transmission	0/726	3515/59161	6.253949080978194e-20	6	0	2.030031871685522e-16	1.978862866238983e-16	1.8661784057638931e-16	7.689514665475462e-19	
....GO:0099177	BP	p	regulation of trans-synaptic signaling	0/726	3515/59161	6.253949080978194e-20	5	0	2.030031871685522e-16	1.978862866238983e-16	1.8661784057638931e-16	7.689514665475462e-19	
....GO:0019438	BP	p	aromatic compound biosynthetic process	5/726	4746/59161	6.295815399748456e-20	4	5	2.043621678758349e-16	1.9921101284868614e-16	1.8774121522049897e-16	7.711779919842827e-19	Transcript_17017.0, Transcript_196683.0, Transcript_41376.0, Transcript_51892.0, Transcript_5724.0
