go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0051239	BP	71	9827	3	2.956962316993662	6.300773180928413e-169	71	regulation of multicellular organismal process	['Transcript_100114.0', 'Transcript_100636.0', 'Transcript_102519.0', 'Transcript_144530.0', 'Transcript_147223.0', 'Transcript_157811.0', 'Transcript_158075.0', 'Transcript_160182.0', 'Transcript_170134.0', 'Transcript_227409.0', 'Transcript_228405.0', 'Transcript_233817.0', 'Transcript_237081.0', 'Transcript_239337.0', 'Transcript_241653.0', 'Transcript_243947.0', 'Transcript_248441.0', 'Transcript_258540.0', 'Transcript_262709.0', 'Transcript_267464.0', 'Transcript_268816.0', 'Transcript_269119.0', 'Transcript_271094.0', 'Transcript_271117.0', 'Transcript_274080.0', 'Transcript_27662.0', 'Transcript_30038.0', 'Transcript_32758.0', 'Transcript_36890.0', 'Transcript_37075.0', 'Transcript_37737.0', 'Transcript_39256.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_43515.0', 'Transcript_45927.0', 'Transcript_46647.0', 'Transcript_48178.0', 'Transcript_48618.0', 'Transcript_50538.0', 'Transcript_55064.0', 'Transcript_57104.0', 'Transcript_57765.0', 'Transcript_61898.0', 'Transcript_62280.0', 'Transcript_66374.0', 'Transcript_66691.0', 'Transcript_68501.0', 'Transcript_70896.0', 'Transcript_71356.0', 'Transcript_72189.0', 'Transcript_72244.0', 'Transcript_72923.0', 'Transcript_74456.0', 'Transcript_74619.0', 'Transcript_77714.0', 'Transcript_78136.0', 'Transcript_78797.0', 'Transcript_79299.0', 'Transcript_81655.0', 'Transcript_82912.0', 'Transcript_85023.0', 'Transcript_87688.0', 'Transcript_88000.0', 'Transcript_89911.0', 'Transcript_90153.0', 'Transcript_93766.0', 'Transcript_94288.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0051049	BP	40	5536	4	2.9568742287214236	1.1647140580382913e-90	40	regulation of transport	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_158075.0', 'Transcript_227409.0', 'Transcript_228528.0', 'Transcript_235109.0', 'Transcript_236603.0', 'Transcript_241653.0', 'Transcript_245330.0', 'Transcript_252726.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_270026.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_34611.0', 'Transcript_35708.0', 'Transcript_37737.0', 'Transcript_43515.0', 'Transcript_44949.0', 'Transcript_46647.0', 'Transcript_48618.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_66374.0', 'Transcript_68004.0', 'Transcript_69926.0', 'Transcript_70537.0', 'Transcript_76675.0', 'Transcript_77566.0', 'Transcript_78136.0', 'Transcript_92187.0', 'Transcript_93766.0', 'Transcript_93998.0', 'Transcript_99868.0']
GO:0014902	BP	7	967	6	2.954191253391299	1.4370243987906406e-15	7	myotube differentiation	['Transcript_160182.0', 'Transcript_170134.0', 'Transcript_239337.0', 'Transcript_268816.0', 'Transcript_48178.0', 'Transcript_57104.0', 'Transcript_87688.0']
GO:0019932	BP	22	3025	4	2.9474619043840833	1.579844667954346e-48	22	second-messenger-mediated signaling	['Transcript_100664.0', 'Transcript_100957.0', 'Transcript_166478.0', 'Transcript_167900.0', 'Transcript_179212.0', 'Transcript_182055.0', 'Transcript_231428.0', 'Transcript_236603.0', 'Transcript_246975.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_43236.0', 'Transcript_46647.0', 'Transcript_48520.0', 'Transcript_50830.0', 'Transcript_58262.0', 'Transcript_71290.0', 'Transcript_77783.0', 'Transcript_79171.0', 'Transcript_84532.0', 'Transcript_86562.0', 'Transcript_93766.0']
GO:0033993	BP	4	548	4	2.9422061789325884	6.042130580461933e-09	4	response to lipid	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_50830.0', 'Transcript_55064.0']
GO:0098656	BP	8	1094	4	2.9395711187646185	1.5555387653399937e-17	8	anion transmembrane transport	['Transcript_150249.0', 'Transcript_17588.0', 'Transcript_230749.0', 'Transcript_240378.0', 'Transcript_52126.0', 'Transcript_60793.0', 'Transcript_83697.0', 'Transcript_99858.0']
GO:0043144	BP	18	42	8	2.933433482691491	1.0148910181009072e-11	18	snoRNA processing	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0051146	BP	8	1087	5	2.9303103209993706	2.227277401298833e-17	8	striated muscle cell differentiation	['Transcript_160182.0', 'Transcript_170134.0', 'Transcript_239337.0', 'Transcript_24405.0', 'Transcript_268816.0', 'Transcript_48178.0', 'Transcript_57104.0', 'Transcript_87688.0']
GO:0051716	BP	61	8153	2	2.906552058088353	2.0373925336003215e-135	61	cellular response to stimulus	['Transcript_100114.0', 'Transcript_100636.0', 'Transcript_102519.0', 'Transcript_153063.0', 'Transcript_157811.0', 'Transcript_167900.0', 'Transcript_19917.0', 'Transcript_207314.0', 'Transcript_228126.0', 'Transcript_228405.0', 'Transcript_23022.0', 'Transcript_232552.0', 'Transcript_233817.0', 'Transcript_236173.0', 'Transcript_246975.0', 'Transcript_248441.0', 'Transcript_252042.0', 'Transcript_256294.0', 'Transcript_258540.0', 'Transcript_267464.0', 'Transcript_267533.0', 'Transcript_271094.0', 'Transcript_27662.0', 'Transcript_36890.0', 'Transcript_37075.0', 'Transcript_39256.0', 'Transcript_39495.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_46122.0', 'Transcript_46812.0', 'Transcript_47316.0', 'Transcript_50538.0', 'Transcript_55064.0', 'Transcript_56509.0', 'Transcript_57765.0', 'Transcript_61733.0', 'Transcript_62280.0', 'Transcript_66668.0', 'Transcript_68501.0', 'Transcript_68943.0', 'Transcript_72189.0', 'Transcript_72923.0', 'Transcript_74456.0', 'Transcript_74619.0', 'Transcript_77714.0', 'Transcript_78604.0', 'Transcript_78797.0', 'Transcript_78974.0', 'Transcript_81222.0', 'Transcript_81655.0', 'Transcript_84148.0', 'Transcript_85023.0', 'Transcript_85998.0', 'Transcript_89911.0', 'Transcript_90153.0', 'Transcript_94594.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0016074	BP	18	43	7	2.899486150768153	1.6335185152229865e-11	18	snoRNA metabolic process	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0007015	BP	4	532	5	2.899456531473251	1.1955892603112163e-08	4	actin filament organization	['Transcript_126666.0', 'Transcript_240497.0', 'Transcript_27016.0', 'Transcript_39256.0']
GO:0071702	BP	43	5668	4	2.886533384187982	3.9869305576110447e-91	43	organic substance transport	['Transcript_101182.0', 'Transcript_120844.0', 'Transcript_141407.0', 'Transcript_147402.0', 'Transcript_150249.0', 'Transcript_158075.0', 'Transcript_17588.0', 'Transcript_207314.0', 'Transcript_224559.0', 'Transcript_227409.0', 'Transcript_228528.0', 'Transcript_230749.0', 'Transcript_240378.0', 'Transcript_241653.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_275400.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_37737.0', 'Transcript_38255.0', 'Transcript_43515.0', 'Transcript_45430.0', 'Transcript_46352.0', 'Transcript_46647.0', 'Transcript_48618.0', 'Transcript_52126.0', 'Transcript_52381.0', 'Transcript_60793.0', 'Transcript_66374.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_78136.0', 'Transcript_83697.0', 'Transcript_92187.0', 'Transcript_93766.0', 'Transcript_99858.0', 'Transcript_99868.0']
GO:0006836	BP	7	905	4	2.8585931558850257	3.623096477683591e-14	7	neurotransmitter transport	['Transcript_150249.0', 'Transcript_230749.0', 'Transcript_240378.0', 'Transcript_52126.0', 'Transcript_60793.0', 'Transcript_83697.0', 'Transcript_99858.0']
GO:0048747	BP	7	887	6	2.829609468215521	7.087463104488993e-14	7	muscle fiber development	['Transcript_160182.0', 'Transcript_170134.0', 'Transcript_239337.0', 'Transcript_268816.0', 'Transcript_48178.0', 'Transcript_57104.0', 'Transcript_87688.0']
GO:0046394	BP	3	377	5	2.8176323085195696	4.234634247770764e-06	3	carboxylic acid biosynthetic process	['Transcript_250010.0', 'Transcript_266530.0', 'Transcript_76603.0']
GO:0016053	BP	3	377	4	2.8176323085195696	4.234634247770764e-06	3	organic acid biosynthetic process	['Transcript_250010.0', 'Transcript_266530.0', 'Transcript_76603.0']
GO:0019725	BP	27	3375	2	2.8099583806341486	6.620871035467889e-52	27	cellular homeostasis	['Transcript_131506.0', 'Transcript_153063.0', 'Transcript_21421.0', 'Transcript_232552.0', 'Transcript_236173.0', 'Transcript_236603.0', 'Transcript_256294.0', 'Transcript_260563.0', 'Transcript_267533.0', 'Transcript_270026.0', 'Transcript_32716.0', 'Transcript_37733.0', 'Transcript_39495.0', 'Transcript_46122.0', 'Transcript_46812.0', 'Transcript_47316.0', 'Transcript_56509.0', 'Transcript_58325.0', 'Transcript_59936.0', 'Transcript_61733.0', 'Transcript_66668.0', 'Transcript_68943.0', 'Transcript_78604.0', 'Transcript_81222.0', 'Transcript_84148.0', 'Transcript_85998.0', 'Transcript_94594.0']
GO:0032101	BP	5	623	4	2.805334354108701	7.868792741854448e-10	5	regulation of response to external stimulus	['Transcript_228405.0', 'Transcript_27662.0', 'Transcript_57765.0', 'Transcript_72189.0', 'Transcript_90153.0']
GO:0031167	BP	18	46	5	2.8021889494132384	6.3577304175115e-11	18	rRNA methylation	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0071704	BP	147	18234	2	2.7988452113791475	0.0	147	organic substance metabolic process	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_101937.0', 'Transcript_107492.0', 'Transcript_131506.0', 'Transcript_140039.0', 'Transcript_143179.0', 'Transcript_145078.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_151619.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157266.0', 'Transcript_157887.0', 'Transcript_158075.0', 'Transcript_160488.0', 'Transcript_163708.0', 'Transcript_163886.0', 'Transcript_169649.0', 'Transcript_180521.0', 'Transcript_193709.0', 'Transcript_19917.0', 'Transcript_204923.0', 'Transcript_207314.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_21421.0', 'Transcript_227409.0', 'Transcript_22809.0', 'Transcript_228923.0', 'Transcript_229573.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_230743.0', 'Transcript_235770.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_240052.0', 'Transcript_241653.0', 'Transcript_24265.0', 'Transcript_245330.0', 'Transcript_246228.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250010.0', 'Transcript_250288.0', 'Transcript_252042.0', 'Transcript_252428.0', 'Transcript_25443.0', 'Transcript_254523.0', 'Transcript_255148.0', 'Transcript_255934.0', 'Transcript_256667.0', 'Transcript_258099.0', 'Transcript_25857.0', 'Transcript_258629.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_261014.0', 'Transcript_262299.0', 'Transcript_263106.0', 'Transcript_26361.0', 'Transcript_266530.0', 'Transcript_269273.0', 'Transcript_269342.0', 'Transcript_270851.0', 'Transcript_271009.0', 'Transcript_271746.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_32427.0', 'Transcript_32716.0', 'Transcript_3302.0', 'Transcript_33620.0', 'Transcript_34712.0', 'Transcript_36151.0', 'Transcript_37621.0', 'Transcript_37737.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_40086.0', 'Transcript_40104.0', 'Transcript_40345.0', 'Transcript_40953.0', 'Transcript_43515.0', 'Transcript_44543.0', 'Transcript_46647.0', 'Transcript_48618.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50830.0', 'Transcript_51817.0', 'Transcript_52405.0', 'Transcript_54196.0', 'Transcript_54226.0', 'Transcript_54953.0', 'Transcript_55829.0', 'Transcript_56287.0', 'Transcript_56904.0', 'Transcript_58325.0', 'Transcript_59371.0', 'Transcript_59936.0', 'Transcript_62192.0', 'Transcript_64884.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_66374.0', 'Transcript_68310.0', 'Transcript_69926.0', 'Transcript_70504.0', 'Transcript_73460.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_76603.0', 'Transcript_77074.0', 'Transcript_78136.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_82298.0', 'Transcript_83035.0', 'Transcript_85444.0', 'Transcript_85668.0', 'Transcript_85987.0', 'Transcript_86051.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_91696.0', 'Transcript_92122.0', 'Transcript_93766.0', 'Transcript_93769.0', 'Transcript_94158.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_95955.0', 'Transcript_96233.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_97717.0', 'Transcript_99413.0']
GO:0098662	BP	34	4200	5	2.792884867275207	8.347147744833667e-65	34	inorganic cation transmembrane transport	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_22809.0', 'Transcript_228528.0', 'Transcript_235109.0', 'Transcript_236603.0', 'Transcript_245330.0', 'Transcript_252726.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_270026.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_34611.0', 'Transcript_35708.0', 'Transcript_37733.0', 'Transcript_44949.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_64884.0', 'Transcript_68004.0', 'Transcript_69926.0', 'Transcript_70537.0', 'Transcript_76675.0', 'Transcript_77566.0', 'Transcript_86051.0', 'Transcript_92187.0', 'Transcript_93998.0', 'Transcript_99868.0']
GO:0048741	BP	7	863	7	2.7900359230934124	3.0433663432829617e-13	7	skeletal muscle fiber development	['Transcript_160182.0', 'Transcript_170134.0', 'Transcript_239337.0', 'Transcript_268816.0', 'Transcript_48178.0', 'Transcript_57104.0', 'Transcript_87688.0']
GO:0014904	BP	7	863	6	2.7900359230934124	3.0433663432829617e-13	7	myotube cell development	['Transcript_160182.0', 'Transcript_170134.0', 'Transcript_239337.0', 'Transcript_268816.0', 'Transcript_48178.0', 'Transcript_57104.0', 'Transcript_87688.0']
GO:0034220	BP	43	5293	3	2.787779279904839	2.831218853450616e-82	43	ion transmembrane transport	['Transcript_101182.0', 'Transcript_130054.0', 'Transcript_141407.0', 'Transcript_150249.0', 'Transcript_17588.0', 'Transcript_22809.0', 'Transcript_228528.0', 'Transcript_230749.0', 'Transcript_235109.0', 'Transcript_236603.0', 'Transcript_240378.0', 'Transcript_245330.0', 'Transcript_252726.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_270026.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_34611.0', 'Transcript_35708.0', 'Transcript_37733.0', 'Transcript_44949.0', 'Transcript_50830.0', 'Transcript_52126.0', 'Transcript_52381.0', 'Transcript_60793.0', 'Transcript_64884.0', 'Transcript_68004.0', 'Transcript_69926.0', 'Transcript_70537.0', 'Transcript_76675.0', 'Transcript_77566.0', 'Transcript_83697.0', 'Transcript_86051.0', 'Transcript_92187.0', 'Transcript_93998.0', 'Transcript_99858.0', 'Transcript_99868.0']
GO:0044238	BP	143	17469	2	2.776812163349648	2.7424171467e-314	143	primary metabolic process	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_101937.0', 'Transcript_107492.0', 'Transcript_131506.0', 'Transcript_140039.0', 'Transcript_143179.0', 'Transcript_145078.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_151619.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157266.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163708.0', 'Transcript_163886.0', 'Transcript_169649.0', 'Transcript_180521.0', 'Transcript_193709.0', 'Transcript_19917.0', 'Transcript_204923.0', 'Transcript_207314.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_21421.0', 'Transcript_227409.0', 'Transcript_22809.0', 'Transcript_229573.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_230743.0', 'Transcript_235770.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_240052.0', 'Transcript_241653.0', 'Transcript_24265.0', 'Transcript_245330.0', 'Transcript_246228.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250010.0', 'Transcript_250288.0', 'Transcript_252042.0', 'Transcript_252428.0', 'Transcript_25443.0', 'Transcript_254523.0', 'Transcript_255148.0', 'Transcript_255934.0', 'Transcript_256667.0', 'Transcript_258099.0', 'Transcript_25857.0', 'Transcript_258629.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_261014.0', 'Transcript_262299.0', 'Transcript_263106.0', 'Transcript_26361.0', 'Transcript_266530.0', 'Transcript_269273.0', 'Transcript_269342.0', 'Transcript_270851.0', 'Transcript_271009.0', 'Transcript_271746.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_32427.0', 'Transcript_32716.0', 'Transcript_3302.0', 'Transcript_33620.0', 'Transcript_34712.0', 'Transcript_36151.0', 'Transcript_37621.0', 'Transcript_37737.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_40086.0', 'Transcript_40104.0', 'Transcript_40345.0', 'Transcript_43515.0', 'Transcript_44543.0', 'Transcript_46647.0', 'Transcript_48618.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50830.0', 'Transcript_51817.0', 'Transcript_52405.0', 'Transcript_54196.0', 'Transcript_54226.0', 'Transcript_54953.0', 'Transcript_55829.0', 'Transcript_56287.0', 'Transcript_56904.0', 'Transcript_58325.0', 'Transcript_59371.0', 'Transcript_59936.0', 'Transcript_62192.0', 'Transcript_64884.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_66374.0', 'Transcript_68310.0', 'Transcript_69926.0', 'Transcript_70504.0', 'Transcript_73460.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_76603.0', 'Transcript_77074.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_82298.0', 'Transcript_83035.0', 'Transcript_85444.0', 'Transcript_85668.0', 'Transcript_85987.0', 'Transcript_86051.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_91696.0', 'Transcript_92122.0', 'Transcript_93766.0', 'Transcript_93769.0', 'Transcript_94158.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_95955.0', 'Transcript_96233.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_97717.0', 'Transcript_99413.0']
GO:0055085	BP	44	5366	2	2.7743738165952854	3.970093714816206e-83	44	transmembrane transport	['Transcript_101182.0', 'Transcript_130054.0', 'Transcript_141407.0', 'Transcript_150249.0', 'Transcript_17588.0', 'Transcript_224559.0', 'Transcript_22809.0', 'Transcript_228528.0', 'Transcript_230749.0', 'Transcript_235109.0', 'Transcript_236603.0', 'Transcript_240378.0', 'Transcript_245330.0', 'Transcript_252726.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_270026.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_34611.0', 'Transcript_35708.0', 'Transcript_37733.0', 'Transcript_44949.0', 'Transcript_50830.0', 'Transcript_52126.0', 'Transcript_52381.0', 'Transcript_60793.0', 'Transcript_64884.0', 'Transcript_68004.0', 'Transcript_69926.0', 'Transcript_70537.0', 'Transcript_76675.0', 'Transcript_77566.0', 'Transcript_83697.0', 'Transcript_86051.0', 'Transcript_92187.0', 'Transcript_93998.0', 'Transcript_99858.0', 'Transcript_99868.0']
GO:0098655	BP	35	4220	4	2.7579183626216426	2.8608898482524895e-64	35	cation transmembrane transport	['Transcript_101182.0', 'Transcript_130054.0', 'Transcript_141407.0', 'Transcript_22809.0', 'Transcript_228528.0', 'Transcript_235109.0', 'Transcript_236603.0', 'Transcript_245330.0', 'Transcript_252726.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_270026.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_34611.0', 'Transcript_35708.0', 'Transcript_37733.0', 'Transcript_44949.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_64884.0', 'Transcript_68004.0', 'Transcript_69926.0', 'Transcript_70537.0', 'Transcript_76675.0', 'Transcript_77566.0', 'Transcript_86051.0', 'Transcript_92187.0', 'Transcript_93998.0', 'Transcript_99868.0']
GO:0070647	BP	7	843	6	2.7562079948565397	8.934362530822274e-13	7	protein modification by small protein conjugation or removal	['Transcript_254523.0', 'Transcript_261014.0', 'Transcript_3302.0', 'Transcript_36151.0', 'Transcript_56287.0', 'Transcript_69926.0', 'Transcript_95036.0']
GO:0006928	BP	50	5855	2	2.7157713615859143	2.3520444974787757e-89	50	movement of cell or subcellular component	['Transcript_100114.0', 'Transcript_115089.0', 'Transcript_142507.0', 'Transcript_157811.0', 'Transcript_194673.0', 'Transcript_22631.0', 'Transcript_227748.0', 'Transcript_227803.0', 'Transcript_234715.0', 'Transcript_23773.0', 'Transcript_248441.0', 'Transcript_258540.0', 'Transcript_267464.0', 'Transcript_271094.0', 'Transcript_275400.0', 'Transcript_29564.0', 'Transcript_36890.0', 'Transcript_37460.0', 'Transcript_38952.0', 'Transcript_39256.0', 'Transcript_40680.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_43804.0', 'Transcript_45430.0', 'Transcript_45927.0', 'Transcript_50538.0', 'Transcript_51029.0', 'Transcript_59115.0', 'Transcript_62280.0', 'Transcript_64639.0', 'Transcript_68284.0', 'Transcript_68501.0', 'Transcript_69702.0', 'Transcript_72923.0', 'Transcript_74456.0', 'Transcript_74619.0', 'Transcript_76611.0', 'Transcript_78797.0', 'Transcript_81655.0', 'Transcript_82298.0', 'Transcript_82912.0', 'Transcript_85023.0', 'Transcript_88912.0', 'Transcript_89911.0', 'Transcript_93677.0', 'Transcript_94176.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0006325	BP	22	2520	4	2.683950495722043	4.947526761530754e-37	22	chromatin organization	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_261014.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_3302.0', 'Transcript_33620.0', 'Transcript_44543.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_56287.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0000154	BP	18	50	6	2.681894715695526	3.21643523680573e-10	18	rRNA modification	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0048666	BP	16	1814	4	2.6691328365005837	1.7526730342461803e-26	16	neuron development	['Transcript_100636.0', 'Transcript_102519.0', 'Transcript_194673.0', 'Transcript_22631.0', 'Transcript_233817.0', 'Transcript_23773.0', 'Transcript_29564.0', 'Transcript_37075.0', 'Transcript_37460.0', 'Transcript_39256.0', 'Transcript_43804.0', 'Transcript_68284.0', 'Transcript_74456.0', 'Transcript_77714.0', 'Transcript_82912.0', 'Transcript_94176.0']
GO:0015711	BP	28	3152	5	2.6588709933708334	4.9522162364179116e-46	28	organic anion transport	['Transcript_101182.0', 'Transcript_120844.0', 'Transcript_141407.0', 'Transcript_147402.0', 'Transcript_150249.0', 'Transcript_17588.0', 'Transcript_228528.0', 'Transcript_230749.0', 'Transcript_240378.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_46352.0', 'Transcript_52126.0', 'Transcript_52381.0', 'Transcript_60793.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_83697.0', 'Transcript_92187.0', 'Transcript_99858.0', 'Transcript_99868.0']
GO:0051301	BP	5	557	2	2.643779518424731	2.6603817130576266e-08	5	cell division	['Transcript_23022.0', 'Transcript_252042.0', 'Transcript_39256.0', 'Transcript_74456.0', 'Transcript_78974.0']
GO:0042133	BP	3	334	3	2.6429158877249574	3.3645762560007e-05	3	neurotransmitter metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_50830.0']
