# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
.....GO:0046530	BP	e	photoreceptor cell differentiation	5/24	478/59161	1.262624153944708e-06	5	5	0.004098478003704522	0.003995171722547492	0.0039330742395377654	3.1049075785640317e-05	Transcript_119932.0, Transcript_125467.0, Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
......GO:0032006	BP	e	regulation of TOR signaling	4/24	201/59161	1.3027669832862732e-06	7	4	0.004228781627747243	0.004122190912024755	0.0040568163859534545	3.1795350584565735e-05	Transcript_10604.0, Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
...GO:0071695	BP	e	anatomical structure maturation	5/24	483/59161	1.328561851393657e-06	3	5	0.004312511769623811	0.004203810551034111	0.004135813043388454	3.218292365390904e-05	Transcript_10604.0, Transcript_13888.0, Transcript_202785.0, Transcript_215833.0, Transcript_284070.0
....GO:0010212	BP	e	response to ionizing radiation	4/24	207/59161	1.4643293551882397e-06	4	4	0.0047532130869410265	0.004633403546151746	0.004556992953345802	3.520898582919279e-05	Transcript_10604.0, Transcript_13888.0, Transcript_240441.0, Transcript_284070.0
....GO:0009950	BP	e	dorsal/ventral axis specification	3/24	55/59161	1.5175593660143276e-06	4	3	0.004925997702082507	0.004801832950403897	0.004721127187670573	3.622057133884197e-05	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
....GO:0031929	BP	e	TOR signaling	4/24	212/59161	1.609953584413917e-06	6	4	0.005225909335007575	0.005094185007446108	0.005006955647527282	3.8145323613193976e-05	Transcript_10604.0, Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
....GO:0007020	BP	e	microtubule nucleation	3/24	57/59161	1.6916390976731818e-06	7	3	0.005491060511047148	0.005352652780057311	0.005259305954665922	3.979029355831267e-05	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
....GO:0044271	BP	e	cellular nitrogen compound biosynthetic process	11/24	5128/59161	1.759434646695961e-06	4	11	0.005711124863175089	0.0055671701877309885	0.005468322881931047	4.1087229231475464e-05	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_13888.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
.....GO:0046785	BP	e	microtubule polymerization	3/24	59/59161	1.8784765423127804e-06	8	3	0.0060975348563472856	0.005943840326410748	0.005836426616965809	4.355382040248061e-05	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
.....GO:0070925	BP	e	organelle assembly	6/24	970/59161	2.000488014658089e-06	5	6	0.006493584095580158	0.0063299067442100935	0.006213515773528025	4.605378791191601e-05	Transcript_10604.0, Transcript_13888.0, Transcript_202785.0, Transcript_215833.0, Transcript_240441.0, Transcript_284070.0
....GO:0048762	BP	e	mesenchymal cell differentiation	5/24	535/59161	2.1889129201021494e-06	4	5	0.0071052113386515766	0.006926117304337522	0.006796574616917174	5.003669956796885e-05	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_191098.0, Transcript_25008.0
.....GO:1902115	BP	e	regulation of organelle assembly	3/24	63/59161	2.292189622522804e-06	6	3	0.007440447514709022	0.007252903513693548	0.007114956588310784	5.166977440770154e-05	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
.......GO:0010976	BP	e	positive regulation of neuron projection development	3/24	63/59161	2.292189622522804e-06	9	3	0.007440447514709022	0.007252903513693548	0.007114956588310784	5.166977440770154e-05	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
....GO:0006974	BP	e	cellular response to DNA damage stimulus	10/24	4164/59161	2.308621009923465e-06	4	10	0.0074937837982115675	0.007304895402253776	0.007161342372782589	5.168126757387288e-05	Transcript_119932.0, Transcript_125467.0, Transcript_125795.0, Transcript_13888.0, Transcript_202785.0, Transcript_205476.0, Transcript_273476.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0
.......GO:0006384	BP	e	transcription initiation from RNA polymerase III promoter	2/24	6/59161	2.3633929925350784e-06	9	2	0.007671573653768865	0.007478203884777359	0.007328881669851278	5.2545025025814136e-05	Transcript_13888.0, Transcript_215833.0
.....GO:0001894	BP	e	tissue homeostasis	5/24	545/59161	2.3956598282981282e-06	5	5	0.007776311802655724	0.007580302002743717	0.007426545467724198	5.2887867288100275e-05	Transcript_10604.0, Transcript_13888.0, Transcript_202785.0, Transcript_215833.0, Transcript_284070.0
.....GO:0033365	BP	e	protein localization to organelle	6/24	1002/59161	2.4113999872578067e-06	5	6	0.00782740435863884	0.007630106719204784	0.007472928560511943	5.2887867288100275e-05	Transcript_10604.0, Transcript_13888.0, Transcript_202785.0, Transcript_215833.0, Transcript_240441.0, Transcript_284070.0
....GO:0031122	BP	e	cytoplasmic microtubule organization	3/24	67/59161	2.76221909907564e-06	7	3	0.008966163195599527	0.008740161988530172	0.008557354768936333	6.017559191677535e-05	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
..GO:0021700	BP	e	developmental maturation	5/24	570/59161	2.9802396838202967e-06	2	5	0.009673858013680684	0.009430018643326328	0.009229802300791458	6.449238675787122e-05	Transcript_10604.0, Transcript_13888.0, Transcript_202785.0, Transcript_215833.0, Transcript_284070.0
.....GO:0045787	BP	e	positive regulation of cell cycle	3/24	69/59161	3.0194484433829486e-06	5	3	0.009801129647221051	0.00955408226668683	0.009348212380713608	6.490814335907981e-05	Transcript_10604.0, Transcript_240441.0, Transcript_284070.0
..GO:0009653	BP	e	anatomical structure morphogenesis	15/24	11176/59161	3.153969963384667e-06	2	15	0.01023778650114663	0.009979732743201086	0.009761537036675545	6.73538585601752e-05	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_197839.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
....GO:0051225	BP	e	spindle assembly	3/24	72/59161	3.434289297479402e-06	8	3	0.011147703059618139	0.010866713934998934	0.01062569108640127	7.286080431122967e-05	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
...GO:0016043	BP	e	cellular component organization	16/24	13060/59161	3.6363445171287997e-06	3	16	0.011803574302600083	0.011506053280293723	0.011247213591479377	7.664658638052002e-05	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_13786.0, Transcript_13888.0, Transcript_197839.0, Transcript_202785.0, Transcript_203363.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_284070.0, Transcript_29001.0, Transcript_88286.0, Transcript_96283.0
..GO:0071840	BP	e	cellular component organization or biogenesis	16/24	13100/59161	3.7945412385952754e-06	2	16	0.012317080860480265	0.012006616386288497	0.011732721509736591	7.946503780955009e-05	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_13786.0, Transcript_13888.0, Transcript_197839.0, Transcript_202785.0, Transcript_203363.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_284070.0, Transcript_29001.0, Transcript_88286.0, Transcript_96283.0
....GO:0060541	BP	e	respiratory system development	4/24	267/59161	4.014271857835782e-06	4	4	0.01303032645053495	0.012701883900239418	0.012408114312570403	8.352773365727533e-05	Transcript_128657.0, Transcript_13786.0, Transcript_191098.0, Transcript_25008.0
..GO:0006807	BP	e	nitrogen compound metabolic process	17/24	15075/59161	4.063109941990585e-06	2	17	0.01318885487170144	0.012856416452297034	0.012555009720750908	8.369731302147297e-05	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_125795.0, Transcript_13888.0, Transcript_197839.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_273476.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0, Transcript_88286.0, Transcript_96283.0
...GO:0030522	BP	e	intracellular receptor signaling pathway	4/24	268/59161	4.0739912068369464e-06	5	4	0.013224175457392727	0.012890846746921064	0.012584558837919327	8.369731302147297e-05	Transcript_128657.0, Transcript_13786.0, Transcript_191098.0, Transcript_25008.0
......GO:0031331	BP	e	positive regulation of cellular catabolic process	3/24	77/59161	4.2066419365216065e-06	6	3	0.013654759725949135	0.013310577703719038	0.012990110299978722	8.587899198710148e-05	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
....GO:0043603	BP	e	cellular amide metabolic process	7/24	1807/59161	5.373042984561264e-06	4	7	0.01744089752788586	0.017001282075023078	0.01658658369334062	0.00010900560954928665	Transcript_125467.0, Transcript_13888.0, Transcript_197839.0, Transcript_228651.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
......GO:0010629	BP	e	negative regulation of gene expression	12/24	7140/59161	6.2607686247688196e-06	6	12	0.02032245495599959	0.01981020693524946	0.01932073197603658	0.00012622642829813408	Transcript_10604.0, Transcript_119932.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
.....GO:0010605	BP	e	negative regulation of macromolecule metabolic process	12/24	7211/59161	6.947008469594299e-06	5	12	0.022549989492303097	0.021981594211793038	0.021431521128698415	0.00013919746600187096	Transcript_10604.0, Transcript_119932.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
.......GO:0017148	BP	e	negative regulation of translation	3/24	92/59161	7.1929608415238985e-06	8	3	0.023348350891586576	0.022759832104959184	0.022183091235259703	0.0001415051569187065	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
...GO:0007050	BP	e	cell cycle arrest	3/24	92/59161	7.1929608415238985e-06	6	3	0.023348350891586576	0.022759832104959184	0.022183091235259703	0.0001415051569187065	Transcript_10604.0, Transcript_240441.0, Transcript_284070.0
......GO:0034249	BP	e	negative regulation of cellular amide metabolic process	3/24	92/59161	7.1929608415238985e-06	6	3	0.023348350891586576	0.022759832104959184	0.022183091235259703	0.0001415051569187065	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
....GO:0009892	BP	e	negative regulation of metabolic process	12/24	7264/59161	7.5020737569545475e-06	4	12	0.024351731415074462	0.023737921408054224	0.02311388924517696	0.00014669717719924374	Transcript_10604.0, Transcript_119932.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
......GO:0000045	BP	e	autophagosome assembly	3/24	94/59161	7.67367506037459e-06	7	3	0.024908749245975918	0.02428089904144905	0.023634919185953736	0.00014826636455938047	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
......GO:1905037	BP	e	autophagosome organization	3/24	94/59161	7.67367506037459e-06	6	3	0.024908749245975918	0.02428089904144905	0.023634919185953736	0.00014826636455938047	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
.....GO:0009896	BP	e	positive regulation of catabolic process	3/24	98/59161	8.697840556887896e-06	5	3	0.02823319044765811	0.027521544342028303	0.02677195323410094	0.00016706029850685272	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
.GO:0002376	BP	e	immune system process	10/24	4876/59161	9.522080132976273e-06	1	10	0.030908672111640983	0.030129587786076835	0.029299440569167993	0.0001813256816739302	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_202785.0, Transcript_215833.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0
....GO:0060249	BP	e	anatomical structure homeostasis	5/24	725/59161	9.552277130696878e-06	4	5	0.031006691566242063	0.030225136561238687	0.029382804454023595	0.0001813256816739302	Transcript_10604.0, Transcript_13888.0, Transcript_202785.0, Transcript_215833.0, Transcript_284070.0
.......GO:0045666	BP	e	positive regulation of neuron differentiation	3/24	104/59161	1.0397276311610957e-05	8	3	0.033749558907489166	0.0328988671584371	0.03197162465820369	0.00019621836574121608	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
...GO:0009887	BP	e	animal organ morphogenesis	10/24	4932/59161	1.053827752193824e-05	3	10	0.034207248836211526	0.03334502054983595	0.03239466510243815	0.00019772976205902618	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_215833.0, Transcript_25008.0, Transcript_284070.0
.....GO:0043604	BP	e	amide biosynthetic process	6/24	1318/59161	1.1532966273562138e-05	5	6	0.0374360085239827	0.03649239608578494	0.03544080535865645	0.00021514947427576266	Transcript_125467.0, Transcript_13888.0, Transcript_228651.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
...GO:0043170	BP	e	macromolecule metabolic process	16/24	14221/59161	1.1791754205339831e-05	3	16	0.03827603415053309	0.037311248017252156	0.03622426891880396	0.0002187201951459034	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_125795.0, Transcript_13888.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_273476.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0, Transcript_88286.0, Transcript_96283.0
..GO:0044237	BP	e	cellular metabolic process	17/24	16313/59161	1.2953739140092325e-05	2	17	0.042047837248739686	0.04098797900552426	0.039780932899223534	0.00023890816618602094	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_125795.0, Transcript_13888.0, Transcript_197839.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_273476.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0, Transcript_88286.0, Transcript_96283.0
....GO:0097435	BP	e	supramolecular fiber organization	5/24	780/59161	1.3579640234982148e-05	4	5	0.04407951220275205	0.042968443538539076	0.04168949552139519	0.0002490367921059438	Transcript_13786.0, Transcript_13888.0, Transcript_215833.0, Transcript_240441.0, Transcript_284070.0
.....GO:0034629	BP	e	cellular protein-containing complex localization	2/24	14/59161	1.430950886433227e-05	5	2	0.04644866577362255	0.045277880198723384	0.043915882704635735	0.00025994903079782484	Transcript_13888.0, Transcript_284070.0
.....GO:0071396	BP	e	cellular response to lipid	4/24	369/59161	1.4334835647815971e-05	5	4	0.04653087651281064	0.04535801873312497	0.0439792757674994	0.00025994903079782484	Transcript_128657.0, Transcript_13786.0, Transcript_191098.0, Transcript_25008.0
.......GO:0043297	BP	e	apical junction assembly	2/24	15/59161	1.6506879278792796e-05	7	2	0.053581330138961415	0.0522307585484588	0.05062659874805751	0.0002912028811900077	Transcript_13888.0, Transcript_215833.0
........GO:0070830	BP	e	bicellular tight junction assembly	2/24	15/59161	1.6506879278792796e-05	8	2	0.053581330138961415	0.0522307585484588	0.05062659874805751	0.0002912028811900077	Transcript_13888.0, Transcript_215833.0
......GO:0034332	BP	e	adherens junction organization	2/24	15/59161	1.6506879278792796e-05	6	2	0.053581330138961415	0.0522307585484588	0.05062659874805751	0.0002912028811900077	Transcript_13888.0, Transcript_215833.0
.......GO:0120192	BP	e	tight junction assembly	2/24	15/59161	1.6506879278792796e-05	7	2	0.053581330138961415	0.0522307585484588	0.05062659874805751	0.0002912028811900077	Transcript_13888.0, Transcript_215833.0
......GO:0120193	BP	e	tight junction organization	2/24	15/59161	1.6506879278792796e-05	6	2	0.053581330138961415	0.0522307585484588	0.05062659874805751	0.0002912028811900077	Transcript_13888.0, Transcript_215833.0
...GO:0061061	BP	e	muscle structure development	7/24	2173/59161	1.782126701199935e-05	3	7	0.05784783272094989	0.05638971961994174	0.05456871959074201	0.0003126909876808102	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_25008.0, Transcript_284070.0
....GO:0031109	BP	e	microtubule polymerization or depolymerization	3/24	130/59161	2.0285546620411772e-05	7	3	0.06584688432985661	0.06418714704695645	0.06209405820508043	0.00035401550714976674	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
......GO:0010948	BP	e	negative regulation of cell cycle process	3/24	131/59161	2.0755464845261344e-05	6	3	0.06737223888771832	0.06567405350123527	0.06351172242649972	0.00036027935234073967	Transcript_10604.0, Transcript_240441.0, Transcript_284070.0
...GO:0060996	BP	e	dendritic spine development	3/24	132/59161	2.1232498860113675e-05	3	3	0.06892069129992899	0.06718347560509501	0.06495021401308773	0.0003665994218081329	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
......GO:0030865	BP	e	cortical cytoskeleton organization	2/24	17/59161	2.136974160667528e-05	6	2	0.06936618125526796	0.06761773653577231	0.065348669833213	0.00036701683203845475	Transcript_10604.0, Transcript_13786.0
....GO:0016236	BP	e	macroautophagy	3/24	133/59161	2.1716699537810145e-05	5	3	0.07049240669973172	0.06871557432942844	0.06638795048708561	0.00036714795156110277	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
...GO:0050803	BP	e	regulation of synapse structure or activity	3/24	133/59161	2.1716699537810145e-05	3	3	0.07049240669973172	0.06871557432942844	0.06638795048708561	0.00036714795156110277	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
.....GO:0050807	BP	e	regulation of synapse organization	3/24	133/59161	2.1716699537810145e-05	5	3	0.07049240669973172	0.06871557432942844	0.06638795048708561	0.00036714795156110277	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
.....GO:0009968	BP	e	negative regulation of signal transduction	9/24	4227/59161	2.3393702535261988e-05	6	9	0.07593595842946041	0.07402191583502614	0.07144436754269011	0.0003934505618106757	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_215833.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0
...GO:0007051	BP	e	spindle organization	3/24	137/59161	2.372618446505862e-05	7	3	0.07701519477358028	0.07507394893611292	0.07243604117182396	0.00039698554007000145	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
....GO:0048585	BP	e	negative regulation of response to stimulus	9/24	4249/59161	2.4383922649907678e-05	4	9	0.07915021292160032	0.07715515179346279	0.07441973192751823	0.0004032899400925393	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_215833.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0
.....GO:0010648	BP	e	negative regulation of cell communication	9/24	4251/59161	2.4475698767168895e-05	5	9	0.07944811819823024	0.07744554806644845	0.0746753569386323	0.0004032899400925393	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_215833.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0
....GO:0023057	BP	e	negative regulation of signaling	9/24	4251/59161	2.4475698767168895e-05	4	9	0.07944811819823024	0.07744554806644845	0.0746753569386323	0.0004032899400925393	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_215833.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0
......GO:0031346	BP	e	positive regulation of cell projection organization	3/24	141/59161	2.5854391397666783e-05	6	3	0.08392335447682638	0.08180798149071113	0.07883003937148603	0.00042385532564053727	Transcript_228651.0, Transcript_88286.0, Transcript_96283.0
....GO:0034645	BP	e	cellular macromolecule biosynthetic process	11/24	6794/59161	2.700816232506966e-05	5	11	0.08766849490717611	0.08545872187062248	0.08232087876681232	0.0004405452005385734	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_13888.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
....GO:0009059	BP	e	macromolecule biosynthetic process	11/24	6833/59161	2.851614465685315e-05	4	11	0.09256340555614533	0.09023025134851212	0.08688869276943155	0.00046281702778072664	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_13888.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
...GO:0030901	BP	e	midbrain development	2/24	20/59161	2.9832593341290598e-05	3	2	0.09683659798582928	0.09439573364331673	0.09087007931757116	0.0004776917821158233	Transcript_13888.0, Transcript_215833.0
.......GO:0006399	BP	e	tRNA metabolic process	3/24	148/59161	2.9874131783583526e-05	8	3	0.09697143176951213	0.09452716880518094	0.09096673128101183	0.0004776917821158233	Transcript_13888.0, Transcript_284070.0, Transcript_5484.0
....GO:0039021	BP	e	pronephric glomerulus development	3/24	148/59161	2.9874131783583526e-05	4	3	0.09697143176951213	0.09452716880518094	0.09096673128101183	0.0004776917821158233	Transcript_10604.0, Transcript_240441.0, Transcript_284070.0
......GO:0034622	BP	e	cellular protein-containing complex assembly	8/24	3317/59161	3.163666270929119e-05	6	8	0.10269260715435921	0.10010413618102529	0.09627036462437309	0.000503395133109604	Transcript_10604.0, Transcript_125467.0, Transcript_13786.0, Transcript_13888.0, Transcript_202785.0, Transcript_215833.0, Transcript_240441.0, Transcript_284070.0
......GO:0010558	BP	e	negative regulation of macromolecule biosynthetic process	11/24	6935/59161	3.281406656636297e-05	6	11	0.1065144600744142	0.1038296554347917	0.09982039049487616	0.000514562609055141	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
......GO:0031327	BP	e	negative regulation of cellular biosynthetic process	11/24	6935/59161	3.281406656636297e-05	6	11	0.1065144600744142	0.1038296554347917	0.09982039049487616	0.000514562609055141	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
.......GO:2000113	BP	e	negative regulation of cellular macromolecule biosynthetic process	11/24	6935/59161	3.281406656636297e-05	7	11	0.1065144600744142	0.1038296554347917	0.09982039049487616	0.000514562609055141	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
.....GO:0009890	BP	e	negative regulation of biosynthetic process	11/24	6945/59161	3.326445534403378e-05	5	11	0.10797642204673365	0.1052547671777292	0.10109067979051865	0.0005191174136862194	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
...GO:0048519	BP	e	negative regulation of biological process	13/24	9980/59161	3.4529900236575844e-05	3	13	0.11208405616792519	0.10925886422856672	0.10490183691871742	0.0005362873500857665	Transcript_10604.0, Transcript_119932.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
..GO:0044238	BP	e	primary metabolic process	17/24	17469/59161	3.483968144148616e-05	2	17	0.11308960595906407	0.11023906812072874	0.10580811253779347	0.0005385219331384003	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_125795.0, Transcript_13888.0, Transcript_197839.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_228651.0, Transcript_240441.0, Transcript_273476.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0, Transcript_88286.0, Transcript_96283.0
...GO:0006139	BP	e	nucleobase-containing compound metabolic process	13/24	10060/59161	3.769372661528791e-05	4	13	0.12235383659322456	0.11926978445672022	0.1144381540040141	0.0005798760028114908	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_125795.0, Transcript_13888.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_240441.0, Transcript_273476.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0
.....GO:0051172	BP	e	negative regulation of nitrogen compound metabolic process	11/24	7051/59161	3.838160193366684e-05	5	11	0.12458667987668257	0.12144634666807975	0.11648816186867886	0.0005843387761063271	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
......GO:0016071	BP	e	mRNA metabolic process	9/24	4499/59161	3.8417833448675406e-05	7	9	0.12470428737440037	0.12156098974993039	0.11655970668328118	0.0005843387761063271	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_13888.0, Transcript_215833.0, Transcript_240441.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0
...GO:0046483	BP	e	heterocycle metabolic process	13/24	10080/59161	3.852387494970857e-05	3	13	0.125048498086754	0.12189652428332308	0.11684291272246608	0.0005843387761063271	Transcript_10604.0, Transcript_119932.0, Transcript_125467.0, Transcript_125795.0, Transcript_13888.0, Transcript_202785.0, Transcript_205476.0, Transcript_215833.0, Transcript_240441.0, Transcript_273476.0, Transcript_284070.0, Transcript_5484.0, Transcript_5802.0
....GO:0039019	BP	e	pronephric nephron development	3/24	163/59161	3.982524263483167e-05	4	3	0.1292727375926636	0.12601428756228264	0.12075013566880963	0.0006012685469426215	Transcript_10604.0, Transcript_240441.0, Transcript_284070.0
.....GO:0031324	BP	e	negative regulation of cellular metabolic process	11/24	7104/59161	4.118895807609763e-05	5	11	0.13369935791501292	0.13032933044462064	0.12484373192865192	0.0006189785088658006	Transcript_10604.0, Transcript_128657.0, Transcript_13786.0, Transcript_13888.0, Transcript_191098.0, Transcript_228651.0, Transcript_240441.0, Transcript_25008.0, Transcript_284070.0, Transcript_88286.0, Transcript_96283.0
......GO:0006418	BP	e	tRNA aminoacylation for protein translation	2/24	24/59161	4.329282339370329e-05	10	2	0.14052850473596087	0.13698634171649166	0.13117725488292095	0.0006475967960182528	Transcript_13888.0, Transcript_284070.0
....GO:0006490	BP	e	oligosaccharide-lipid intermediate biosynthetic process	2/24	25/59161	4.704575499826702e-05	5	2	0.15271052072437474	0.1488612976773487	0.14250159188975078	0.000699663268366032	Transcript_119932.0, Transcript_125467.0
.....GO:0031329	BP	e	regulation of cellular catabolic process	4/24	501/59161	4.720463825390049e-05	5	4	0.15322625577216098	0.1493640331019087	0.14293564463281067	0.000699663268366032	Transcript_10604.0, Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
....GO:0009894	BP	e	regulation of catabolic process	4/24	509/59161	5.01933295474353e-05	4	4	0.16292754771097498	0.15882079417055295	0.15193520854008666	0.0007405797623226136	Transcript_10604.0, Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
.....GO:0006493	BP	e	protein O-linked glycosylation	2/24	27/59161	5.501625576766631e-05	8	2	0.17858276622184485	0.17408140707329295	0.16647918995295827	0.0008080668154834609	Transcript_13888.0, Transcript_284070.0
........GO:0042670	BP	e	retinal cone cell differentiation	3/24	189/59161	6.181399694938752e-05	8	3	0.20064823409771188	0.1955906925257859	0.18698734077189724	0.0009038208743140174	Transcript_13888.0, Transcript_215833.0, Transcript_284070.0
...GO:0044255	BP	e	cellular lipid metabolic process	5/24	1079/59161	6.369408410095037e-05	4	5	0.2067509969916849	0.2015396291118491	0.19261091032127392	0.0009271345156577799	Transcript_119932.0, Transcript_125467.0, Transcript_13888.0, Transcript_197839.0, Transcript_284070.0
