go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0051173	BP	38	10019	5	2.9138255122165373	1.1058050753708807e-84	38	positive regulation of nitrogen compound metabolic process	['Transcript_100114.0', 'Transcript_101769.0', 'Transcript_157811.0', 'Transcript_229602.0', 'Transcript_248441.0', 'Transcript_258099.0', 'Transcript_258540.0', 'Transcript_267464.0', 'Transcript_271094.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_36890.0', 'Transcript_37737.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_46647.0', 'Transcript_50538.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_62280.0', 'Transcript_68501.0', 'Transcript_72923.0', 'Transcript_74619.0', 'Transcript_78136.0', 'Transcript_78797.0', 'Transcript_81655.0', 'Transcript_85023.0', 'Transcript_88628.0', 'Transcript_89911.0', 'Transcript_90458.0', 'Transcript_93766.0', 'Transcript_94839.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0042127	BP	13	3415	4	2.9085322713401056	2.715147899381763e-27	13	regulation of cell population proliferation	['Transcript_149001.0', 'Transcript_274075.0', 'Transcript_28140.0', 'Transcript_37737.0', 'Transcript_46647.0', 'Transcript_52748.0', 'Transcript_66266.0', 'Transcript_78136.0', 'Transcript_85082.0', 'Transcript_90542.0', 'Transcript_91919.0', 'Transcript_93766.0', 'Transcript_94889.0']
GO:0033036	BP	25	6536	2	2.9016382046747036	3.501672227395782e-53	25	macromolecule localization	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_147402.0', 'Transcript_228528.0', 'Transcript_253474.0', 'Transcript_253520.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_37737.0', 'Transcript_38255.0', 'Transcript_46352.0', 'Transcript_46647.0', 'Transcript_52381.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_78136.0', 'Transcript_92187.0', 'Transcript_93766.0', 'Transcript_99868.0']
GO:0060389	BP	10	47	7	2.8960371169059806	2.516015662639859e-06	10	pathway-restricted SMAD protein phosphorylation	['Transcript_229602.0', 'Transcript_258099.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0010862	BP	10	47	7	2.8960371169059806	2.516015662639859e-06	10	positive regulation of pathway-restricted SMAD protein phosphorylation	['Transcript_229602.0', 'Transcript_258099.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0060395	BP	10	47	3	2.8960371169059806	2.516015662639859e-06	10	SMAD protein signal transduction	['Transcript_229602.0', 'Transcript_258099.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0060393	BP	10	47	6	2.8960371169059806	2.516015662639859e-06	10	regulation of pathway-restricted SMAD protein phosphorylation	['Transcript_229602.0', 'Transcript_258099.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0044267	BP	31	8057	4	2.8931328561067042	3.0398822538323324e-66	31	cellular protein metabolic process	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258099.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_33620.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_51817.0', 'Transcript_54196.0', 'Transcript_54953.0', 'Transcript_62192.0', 'Transcript_74063.0', 'Transcript_85444.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0048666	BP	7	1814	4	2.888905944774663	2.6280214952984526e-14	7	neuron development	['Transcript_194673.0', 'Transcript_29564.0', 'Transcript_37460.0', 'Transcript_39256.0', 'Transcript_68284.0', 'Transcript_74456.0', 'Transcript_82912.0']
GO:0051174	BP	14	3614	5	2.8833279951107404	1.0726350045042667e-28	14	regulation of phosphorus metabolic process	['Transcript_229602.0', 'Transcript_23022.0', 'Transcript_236603.0', 'Transcript_258099.0', 'Transcript_260563.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_50830.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0019220	BP	14	3614	6	2.8833279951107404	1.0726350045042667e-28	14	regulation of phosphate metabolic process	['Transcript_229602.0', 'Transcript_23022.0', 'Transcript_236603.0', 'Transcript_258099.0', 'Transcript_260563.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_50830.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0006464	BP	30	7713	5	2.877487926250039	5.724718102118232e-63	30	cellular protein modification process	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258099.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_33620.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_51817.0', 'Transcript_54196.0', 'Transcript_54953.0', 'Transcript_62192.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0036211	BP	30	7713	4	2.877487926250039	5.724718102118232e-63	30	protein modification process	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258099.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_33620.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_51817.0', 'Transcript_54196.0', 'Transcript_54953.0', 'Transcript_62192.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0043412	BP	31	7962	4	2.8760209720082197	3.542219714146406e-65	31	macromolecule modification	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258099.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_33620.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_44543.0', 'Transcript_51817.0', 'Transcript_54196.0', 'Transcript_54953.0', 'Transcript_62192.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0046483	BP	40	10080	3	2.848582049803661	1.1748993667919266e-83	40	heterocycle metabolic process	['Transcript_101937.0', 'Transcript_107492.0', 'Transcript_140039.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_19917.0', 'Transcript_204923.0', 'Transcript_235770.0', 'Transcript_236603.0', 'Transcript_245330.0', 'Transcript_246228.0', 'Transcript_252428.0', 'Transcript_255934.0', 'Transcript_256667.0', 'Transcript_258629.0', 'Transcript_260563.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_270851.0', 'Transcript_33620.0', 'Transcript_37737.0', 'Transcript_40104.0', 'Transcript_44543.0', 'Transcript_46647.0', 'Transcript_50830.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_68310.0', 'Transcript_73460.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_77074.0', 'Transcript_89922.0', 'Transcript_93766.0', 'Transcript_93769.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0019538	BP	35	8807	3	2.84645405990953	4.2105936712140954e-72	35	protein metabolic process	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258099.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_33620.0', 'Transcript_37737.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_46647.0', 'Transcript_51817.0', 'Transcript_54196.0', 'Transcript_54953.0', 'Transcript_62192.0', 'Transcript_74063.0', 'Transcript_82298.0', 'Transcript_85444.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_93766.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0033043	BP	13	3271	5	2.846378452245431	1.0805073531627212e-25	13	regulation of organelle organization	['Transcript_126666.0', 'Transcript_149001.0', 'Transcript_240497.0', 'Transcript_27016.0', 'Transcript_274075.0', 'Transcript_28140.0', 'Transcript_39256.0', 'Transcript_52748.0', 'Transcript_66266.0', 'Transcript_85082.0', 'Transcript_90542.0', 'Transcript_91919.0', 'Transcript_94889.0']
GO:0006139	BP	40	10060	3	2.845716716109272	1.7595731968849517e-83	40	nucleobase-containing compound metabolic process	['Transcript_101937.0', 'Transcript_107492.0', 'Transcript_140039.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_19917.0', 'Transcript_204923.0', 'Transcript_235770.0', 'Transcript_236603.0', 'Transcript_245330.0', 'Transcript_246228.0', 'Transcript_252428.0', 'Transcript_255934.0', 'Transcript_256667.0', 'Transcript_258629.0', 'Transcript_260563.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_270851.0', 'Transcript_33620.0', 'Transcript_37737.0', 'Transcript_40104.0', 'Transcript_44543.0', 'Transcript_46647.0', 'Transcript_50830.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_68310.0', 'Transcript_73460.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_77074.0', 'Transcript_89922.0', 'Transcript_93766.0', 'Transcript_93769.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0009893	BP	41	10281	4	2.841443098925992	2.2108355865369235e-85	41	positive regulation of metabolic process	['Transcript_100114.0', 'Transcript_101769.0', 'Transcript_157811.0', 'Transcript_229602.0', 'Transcript_236603.0', 'Transcript_248441.0', 'Transcript_258099.0', 'Transcript_258540.0', 'Transcript_260563.0', 'Transcript_267464.0', 'Transcript_271094.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_36890.0', 'Transcript_37737.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_46647.0', 'Transcript_50538.0', 'Transcript_50830.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_62280.0', 'Transcript_68501.0', 'Transcript_72923.0', 'Transcript_74619.0', 'Transcript_78136.0', 'Transcript_78797.0', 'Transcript_81655.0', 'Transcript_85023.0', 'Transcript_88628.0', 'Transcript_89911.0', 'Transcript_90458.0', 'Transcript_93766.0', 'Transcript_94839.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0071711	BP	54	265	6	2.8337368264091625	3.968936140059061e-29	54	basement membrane organization	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0001510	BP	18	89	4	2.82288944417217	2.860444549360599e-10	18	RNA methylation	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0043628	BP	18	89	8	2.82288944417217	2.860444549360599e-10	18	ncRNA 3'-end processing	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0048584	BP	17	4193	4	2.817606399899795	9.354763039815818e-33	17	positive regulation of response to stimulus	['Transcript_228405.0', 'Transcript_229602.0', 'Transcript_258099.0', 'Transcript_271746.0', 'Transcript_27662.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39256.0', 'Transcript_39710.0', 'Transcript_54196.0', 'Transcript_57765.0', 'Transcript_62192.0', 'Transcript_72189.0', 'Transcript_74456.0', 'Transcript_90153.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0001649	BP	10	50	4	2.806769778808893	4.592008313073745e-06	10	osteoblast differentiation	['Transcript_229602.0', 'Transcript_258099.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_54196.0', 'Transcript_62192.0', 'Transcript_90458.0', 'Transcript_94839.0']
GO:0030574	BP	54	274	3	2.785553292899197	2.274659401296067e-28	54	collagen catabolic process	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0010033	BP	28	6681	3	2.7697955477550864	3.766393160493316e-52	28	response to organic substance	['Transcript_100114.0', 'Transcript_130054.0', 'Transcript_157811.0', 'Transcript_236603.0', 'Transcript_248441.0', 'Transcript_258540.0', 'Transcript_260563.0', 'Transcript_267464.0', 'Transcript_271094.0', 'Transcript_36890.0', 'Transcript_39256.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_50538.0', 'Transcript_50830.0', 'Transcript_62280.0', 'Transcript_68501.0', 'Transcript_72923.0', 'Transcript_74456.0', 'Transcript_74619.0', 'Transcript_78797.0', 'Transcript_81655.0', 'Transcript_85023.0', 'Transcript_89911.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0035556	BP	38	9050	3	2.767076689718089	2.185232691238184e-72	38	intracellular signal transduction	['Transcript_100664.0', 'Transcript_100957.0', 'Transcript_126666.0', 'Transcript_166478.0', 'Transcript_179212.0', 'Transcript_182055.0', 'Transcript_19917.0', 'Transcript_229602.0', 'Transcript_231428.0', 'Transcript_234643.0', 'Transcript_236603.0', 'Transcript_238898.0', 'Transcript_240497.0', 'Transcript_258099.0', 'Transcript_260563.0', 'Transcript_27016.0', 'Transcript_271746.0', 'Transcript_32427.0', 'Transcript_37737.0', 'Transcript_38036.0', 'Transcript_39256.0', 'Transcript_39710.0', 'Transcript_40890.0', 'Transcript_43236.0', 'Transcript_46647.0', 'Transcript_48520.0', 'Transcript_50830.0', 'Transcript_54196.0', 'Transcript_58262.0', 'Transcript_62192.0', 'Transcript_71290.0', 'Transcript_77783.0', 'Transcript_79171.0', 'Transcript_84532.0', 'Transcript_86562.0', 'Transcript_90458.0', 'Transcript_93766.0', 'Transcript_94839.0']
GO:0071698	BP	54	278	4	2.7646443031362167	4.8125682598445525e-28	54	olfactory placode development	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0060560	BP	4	950	3	2.7630858295220553	2.3486580490034272e-07	4	developmental growth involved in morphogenesis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_50830.0', 'Transcript_82912.0']
GO:0071310	BP	24	5676	4	2.75699849964314	8.090909209271525e-44	24	cellular response to organic substance	['Transcript_100114.0', 'Transcript_157811.0', 'Transcript_248441.0', 'Transcript_258540.0', 'Transcript_267464.0', 'Transcript_271094.0', 'Transcript_36890.0', 'Transcript_39256.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_50538.0', 'Transcript_62280.0', 'Transcript_68501.0', 'Transcript_72923.0', 'Transcript_74456.0', 'Transcript_74619.0', 'Transcript_78797.0', 'Transcript_81655.0', 'Transcript_85023.0', 'Transcript_89911.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0014029	BP	54	283	3	2.7389271330278415	1.1882276647405332e-27	54	neural crest formation	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0051240	BP	10	2334	4	2.7379628771237305	1.3679081786748414e-17	10	positive regulation of multicellular organismal process	['Transcript_228405.0', 'Transcript_27662.0', 'Transcript_37737.0', 'Transcript_39256.0', 'Transcript_46647.0', 'Transcript_57765.0', 'Transcript_72189.0', 'Transcript_74456.0', 'Transcript_90153.0', 'Transcript_93766.0']
GO:0051493	BP	13	3030	6	2.735964486522966	8.456727095994749e-23	13	regulation of cytoskeleton organization	['Transcript_126666.0', 'Transcript_149001.0', 'Transcript_240497.0', 'Transcript_27016.0', 'Transcript_274075.0', 'Transcript_28140.0', 'Transcript_39256.0', 'Transcript_52748.0', 'Transcript_66266.0', 'Transcript_85082.0', 'Transcript_90542.0', 'Transcript_91919.0', 'Transcript_94889.0']
GO:0022604	BP	5	1165	5	2.735488270958025	5.5591906614759025e-09	5	regulation of cell morphogenesis	['Transcript_126666.0', 'Transcript_240497.0', 'Transcript_27016.0', 'Transcript_39256.0', 'Transcript_82912.0']
GO:0031344	BP	6	1395	5	2.7323890322991384	1.3850085004620463e-10	6	regulation of cell projection organization	['Transcript_228405.0', 'Transcript_27662.0', 'Transcript_57765.0', 'Transcript_72189.0', 'Transcript_82912.0', 'Transcript_90153.0']
GO:0120035	BP	6	1390	6	2.7272087931934585	1.3502091623905114e-10	6	regulation of plasma membrane bounded cell projection organization	['Transcript_228405.0', 'Transcript_27662.0', 'Transcript_57765.0', 'Transcript_72189.0', 'Transcript_82912.0', 'Transcript_90153.0']
GO:0031099	BP	11	2529	3	2.716221829329686	5.886736720976175e-19	11	regeneration	['Transcript_142507.0', 'Transcript_228405.0', 'Transcript_27662.0', 'Transcript_40680.0', 'Transcript_51029.0', 'Transcript_57765.0', 'Transcript_64639.0', 'Transcript_69702.0', 'Transcript_72189.0', 'Transcript_74456.0', 'Transcript_90153.0']
GO:0006259	BP	10	2292	4	2.7117653601732874	3.97965967687974e-17	10	DNA metabolic process	['Transcript_140039.0', 'Transcript_19917.0', 'Transcript_246228.0', 'Transcript_255934.0', 'Transcript_270851.0', 'Transcript_40104.0', 'Transcript_44543.0', 'Transcript_68310.0', 'Transcript_73460.0', 'Transcript_93769.0']
GO:0016070	BP	27	6170	5	2.707469398177057	5.129990938128749e-47	27	RNA metabolic process	['Transcript_101937.0', 'Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_204923.0', 'Transcript_235770.0', 'Transcript_245330.0', 'Transcript_252428.0', 'Transcript_256667.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_37737.0', 'Transcript_46647.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_77074.0', 'Transcript_89922.0', 'Transcript_93766.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0016049	BP	4	913	2	2.7057731762879667	4.4461279486235427e-07	4	cell growth	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_50830.0', 'Transcript_82912.0']
GO:0021549	BP	22	118	3	2.7054864429717114	1.4379122773073566e-11	22	cerebellum development	['Transcript_142507.0', 'Transcript_144530.0', 'Transcript_147223.0', 'Transcript_243947.0', 'Transcript_262709.0', 'Transcript_269119.0', 'Transcript_271117.0', 'Transcript_274080.0', 'Transcript_30038.0', 'Transcript_32758.0', 'Transcript_40680.0', 'Transcript_51029.0', 'Transcript_61898.0', 'Transcript_64639.0', 'Transcript_66691.0', 'Transcript_69702.0', 'Transcript_70896.0', 'Transcript_71356.0', 'Transcript_72244.0', 'Transcript_74456.0', 'Transcript_79299.0', 'Transcript_94288.0']
GO:0006396	BP	24	5450	6	2.6983801401342395	3.5539506653666506e-41	24	RNA processing	['Transcript_101937.0', 'Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_204923.0', 'Transcript_235770.0', 'Transcript_245330.0', 'Transcript_252428.0', 'Transcript_256667.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_77074.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:1903036	BP	5	27	5	2.695738466420149	0.0026164583342711363	5	positive regulation of response to wounding	['Transcript_228405.0', 'Transcript_27662.0', 'Transcript_57765.0', 'Transcript_72189.0', 'Transcript_90153.0']
