go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0050794	BP	19	20436	3	3.988376732479315	2.443800685388703e-126	19	regulation of cellular process	['Transcript_104590.0', 'Transcript_112853.0', 'Transcript_16260.0', 'Transcript_202000.0', 'Transcript_206667.0', 'Transcript_211385.0', 'Transcript_236603.0', 'Transcript_242124.0', 'Transcript_244934.0', 'Transcript_260563.0', 'Transcript_265999.0', 'Transcript_274841.0', 'Transcript_37737.0', 'Transcript_39393.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0', 'Transcript_93998.0', 'Transcript_99732.0']
GO:0030003	BP	3	3223	5	3.9867049978615907	1.2756259436538844e-16	3	cellular cation homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0021517	BP	3	3222	3	3.986257303508614	1.2756259436538844e-16	3	ventral spinal cord development	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0055085	BP	5	5366	2	3.985182269896361	8.994383307372965e-28	5	transmembrane transport	['Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0050789	BP	20	21352	2	3.977634520777806	1.9458817243129373e-133	20	regulation of biological process	['Transcript_104590.0', 'Transcript_112853.0', 'Transcript_16260.0', 'Transcript_202000.0', 'Transcript_206667.0', 'Transcript_211385.0', 'Transcript_236603.0', 'Transcript_242124.0', 'Transcript_244934.0', 'Transcript_260563.0', 'Transcript_265999.0', 'Transcript_266508.0', 'Transcript_274841.0', 'Transcript_37737.0', 'Transcript_39393.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0', 'Transcript_93998.0', 'Transcript_99732.0']
GO:0019637	BP	3	3200	3	3.97637271457677	1.8603559620681752e-16	3	organophosphate metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0034220	BP	5	5293	3	3.9654208692707154	1.8617327800822822e-27	5	ion transmembrane transport	['Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0098662	BP	4	4200	5	3.9536526380766865	1.2982854151918557e-21	4	inorganic cation transmembrane transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0090304	BP	7	7341	4	3.951884990266143	1.1098972777777532e-38	7	nucleic acid metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0006520	BP	3	3142	3	3.9499839900962415	3.8611135182467243e-16	3	cellular amino acid metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0072511	BP	3	3125	6	3.942156999238857	5.650837761050429e-16	3	divalent inorganic cation transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0070838	BP	3	3125	7	3.942156999238857	5.650837761050429e-16	3	divalent metal ion transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006816	BP	3	3060	8	3.9118324623820597	1.1470052649572597e-15	3	calcium ion transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:1901360	BP	11	11198	3	3.909000871598897	4.9622935037813454e-61	11	organic cyclic compound metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0055065	BP	3	3053	7	3.9085283990088255	1.7919283375312856e-15	3	metal ion homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0070588	BP	3	3037	6	3.900947717969505	1.687826115672702e-15	3	calcium ion transmembrane transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006875	BP	3	3019	6	3.8923715663156706	2.5274623156750044e-15	3	cellular metal ion homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006725	BP	11	11056	3	3.890589307274163	5.303573674095829e-60	11	cellular aromatic compound metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0072507	BP	3	2974	7	3.8707054568544645	5.697903505367331e-15	3	divalent inorganic cation homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0072503	BP	3	2966	6	3.866819407256676	5.454873674198888e-15	3	cellular divalent inorganic cation homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:1901362	BP	5	4902	4	3.854705699502679	7.796902448223976e-25	5	organic cyclic compound biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0']
GO:0019538	BP	9	8807	3	3.8519889746316407	2.257667123361243e-46	9	protein metabolic process	['Transcript_116902.0', 'Transcript_250052.0', 'Transcript_260829.0', 'Transcript_36537.0', 'Transcript_37737.0', 'Transcript_46577.0', 'Transcript_63677.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0055074	BP	3	2933	8	3.850677880559001	7.814615677719989e-15	3	calcium ion homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006874	BP	3	2925	7	3.846737434160175	7.772428862373082e-15	3	cellular calcium ion homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0045184	BP	4	3891	3	3.843404290496057	1.4096717272203382e-19	4	establishment of protein localization	['Transcript_137150.0', 'Transcript_228657.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0002520	BP	4	3887	2	3.8419204178623994	1.3890843385862272e-19	4	immune system development	['Transcript_104590.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0048534	BP	4	3885	4	3.841177908818274	1.3837765219870746e-19	4	hematopoietic or lymphoid organ development	['Transcript_104590.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:1901605	BP	3	2913	4	3.840806510942394	1.1704313825681306e-14	3	alpha-amino acid metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0030097	BP	4	3874	5	3.8370872641264553	1.3697081977757104e-19	4	hemopoiesis	['Transcript_104590.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0003013	BP	5	4821	3	3.830667645032089	2.543088139088152e-24	5	circulatory system process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0']
GO:0090407	BP	3	2891	4	3.8298694182790953	1.7477597578681184e-14	3	organophosphate biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0008015	BP	5	4808	4	3.826772111347025	2.477722175877695e-24	5	blood circulation	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0']
GO:0044237	BP	17	16313	2	3.8237506853647902	3.9069726662717034e-93	17	cellular metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_208877.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_260829.0', 'Transcript_266508.0', 'Transcript_36537.0', 'Transcript_37737.0', 'Transcript_46577.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_63677.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0019935	BP	3	2872	5	3.820356558625097	1.6664859466443628e-14	3	cyclic-nucleotide-mediated signaling	['Transcript_206667.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0032879	BP	7	6679	3	3.8155405023482967	3.5785366250425426e-34	7	regulation of localization	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0048856	BP	19	18120	2	3.8148468470132135	1.216435194050288e-105	19	anatomical structure development	['Transcript_104590.0', 'Transcript_112853.0', 'Transcript_1140.0', 'Transcript_211385.0', 'Transcript_233035.0', 'Transcript_236603.0', 'Transcript_241022.0', 'Transcript_244934.0', 'Transcript_255952.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_28607.0', 'Transcript_29564.0', 'Transcript_37460.0', 'Transcript_47486.0', 'Transcript_76993.0', 'Transcript_78185.0', 'Transcript_88337.0', 'Transcript_96470.0']
GO:0043949	BP	3	2856	6	3.812296788831145	2.455704682722828e-14	3	regulation of cAMP-mediated signaling	['Transcript_206667.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0019933	BP	3	2856	6	3.812296788831145	2.455704682722828e-14	3	cAMP-mediated signaling	['Transcript_206667.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0019438	BP	5	4746	4	3.8080473158297874	8.488205163429591e-24	5	aromatic compound biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0']
GO:0007187	BP	3	2847	4	3.8077433025443113	2.4309461979752492e-14	3	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	['Transcript_206667.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0009056	BP	6	5689	2	3.806475890496807	6.992283026732947e-29	6	catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0007188	BP	3	2842	5	3.805207364044826	3.799439450303513e-14	3	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	['Transcript_206667.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0071705	BP	5	4721	4	3.800427698239832	8.066317182074794e-24	5	nitrogen compound transport	['Transcript_137150.0', 'Transcript_201017.0', 'Transcript_228657.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0006807	BP	16	15075	2	3.7973494071980114	2.307147482567407e-84	16	nitrogen compound metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_260829.0', 'Transcript_266508.0', 'Transcript_36537.0', 'Transcript_37737.0', 'Transcript_46577.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_63677.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0015833	BP	4	3766	5	3.79629631013743	6.34229381776078e-19	4	peptide transport	['Transcript_137150.0', 'Transcript_228657.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0015031	BP	4	3766	4	3.79629631013743	6.34229381776078e-19	4	protein transport	['Transcript_137150.0', 'Transcript_228657.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0042886	BP	4	3766	5	3.79629631013743	6.34229381776078e-19	4	amide transport	['Transcript_137150.0', 'Transcript_228657.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0006753	BP	3	2813	4	3.7904103621167455	5.467342719547896e-14	3	nucleoside phosphate metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0044260	BP	10	9337	3	3.784294298384881	7.199115768218256e-49	10	cellular macromolecule metabolic process	['Transcript_116902.0', 'Transcript_250052.0', 'Transcript_260829.0', 'Transcript_266508.0', 'Transcript_36537.0', 'Transcript_37737.0', 'Transcript_46577.0', 'Transcript_63677.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0016043	BP	14	13060	3	3.7829913798993906	3.2712321059923594e-71	14	cellular component organization	['Transcript_103374.0', 'Transcript_137150.0', 'Transcript_16260.0', 'Transcript_228560.0', 'Transcript_228657.0', 'Transcript_236603.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93998.0', 'Transcript_97566.0']
GO:0007189	BP	3	2791	6	3.7790829338681133	5.164073268913147e-14	3	adenylate cyclase-activating G protein-coupled receptor signaling pathway	['Transcript_206667.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0009117	BP	3	2765	5	3.765580289924115	7.522298670677745e-14	3	nucleotide metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006950	BP	7	6431	2	3.7609514776043658	1.645449172531301e-32	7	response to stress	['Transcript_103374.0', 'Transcript_231314.0', 'Transcript_240041.0', 'Transcript_254981.0', 'Transcript_67212.0', 'Transcript_72118.0', 'Transcript_79772.0']
GO:0007338	BP	3	15	3	3.760592879589436	0.004231316702380297	3	single fertilization	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0009566	BP	3	15	2	3.760592879589436	0.004231316702380297	3	fertilization	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0046483	BP	11	10080	3	3.757255425273183	4.574777013401087e-53	11	heterocycle metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0006139	BP	11	10060	3	3.754390091578794	7.16567397852069e-53	11	nucleobase-containing compound metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0072521	BP	3	2716	4	3.7397842890467774	1.6038932159830866e-13	3	purine-containing compound metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0009719	BP	6	5424	2	3.7376579879383893	3.9811766184612525e-27	6	response to endogenous stimulus	['Transcript_104590.0', 'Transcript_112853.0', 'Transcript_206667.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006163	BP	3	2709	5	3.7360612030040596	2.4879779990370596e-13	3	purine nucleotide metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0034641	BP	12	10816	3	3.7333959610842298	3.394154880682999e-57	12	cellular nitrogen compound metabolic process	['Transcript_101937.0', 'Transcript_116902.0', 'Transcript_204923.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:1901293	BP	3	2686	5	3.7237601142294876	2.321015450522494e-13	3	nucleoside phosphate biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0042391	BP	3	2663	3	3.7113532380126597	3.376370065670916e-13	3	regulation of membrane potential	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0009165	BP	3	2650	6	3.7042931691399694	5.11768613753791e-13	3	nucleotide biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0044248	BP	6	5269	3	3.6958299891755235	4.536482400391931e-26	6	cellular catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0048869	BP	16	14001	2	3.6907212782085015	4.0500860735742346e-76	16	cellular developmental process	['Transcript_104590.0', 'Transcript_233035.0', 'Transcript_236603.0', 'Transcript_241022.0', 'Transcript_244934.0', 'Transcript_255952.0', 'Transcript_260563.0', 'Transcript_28607.0', 'Transcript_29564.0', 'Transcript_37460.0', 'Transcript_47486.0', 'Transcript_76993.0', 'Transcript_78185.0', 'Transcript_88337.0', 'Transcript_96470.0', 'Transcript_97566.0']
GO:0071840	BP	15	13100	2	3.687867621226858	2.8008192223448882e-70	15	cellular component organization or biogenesis	['Transcript_103374.0', 'Transcript_137150.0', 'Transcript_16260.0', 'Transcript_228560.0', 'Transcript_228657.0', 'Transcript_236603.0', 'Transcript_240057.0', 'Transcript_250052.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93998.0', 'Transcript_97566.0']
GO:0044282	BP	3	2613	3	3.684007934122066	7.195893271504896e-13	3	small molecule catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0072522	BP	3	2608	5	3.681244679033123	7.18645385335919e-13	3	purine-containing compound biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006164	BP	3	2607	6	3.680691392337602	7.18645385335919e-13	3	purine nucleotide biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0009058	BP	10	8625	2	3.6698596720760954	6.86899915839136e-44	10	biosynthetic process	['Transcript_116902.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_36537.0', 'Transcript_46577.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_63677.0', 'Transcript_72118.0']
GO:1901576	BP	10	8612	3	3.667683534803073	6.86899915839136e-44	10	organic substance biosynthetic process	['Transcript_116902.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_36537.0', 'Transcript_46577.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_63677.0', 'Transcript_72118.0']
GO:1901564	BP	12	10269	3	3.65852460253304	3.276800337919941e-53	12	organonitrogen compound metabolic process	['Transcript_116902.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_260829.0', 'Transcript_36537.0', 'Transcript_37737.0', 'Transcript_46577.0', 'Transcript_47486.0', 'Transcript_63677.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0016054	BP	3	2564	4	3.6566970714207865	1.5443051563385412e-12	3	organic acid catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0046395	BP	3	2564	5	3.6566970714207865	1.5443051563385412e-12	3	carboxylic acid catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0030154	BP	15	12765	3	3.650494347209164	8.880631397734542e-68	15	cell differentiation	['Transcript_104590.0', 'Transcript_233035.0', 'Transcript_236603.0', 'Transcript_241022.0', 'Transcript_244934.0', 'Transcript_255952.0', 'Transcript_260563.0', 'Transcript_28607.0', 'Transcript_29564.0', 'Transcript_37460.0', 'Transcript_47486.0', 'Transcript_76993.0', 'Transcript_78185.0', 'Transcript_88337.0', 'Transcript_96470.0']
GO:0098655	BP	5	4220	4	3.638578214230387	1.298310462621793e-20	5	cation transmembrane transport	['Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0019725	BP	4	3375	2	3.6381508123487576	1.8540089567663344e-16	4	cellular homeostasis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_274841.0', 'Transcript_47486.0']
GO:0044249	BP	10	8410	3	3.633441015778346	1.5545895084140538e-42	10	cellular biosynthetic process	['Transcript_116902.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_36537.0', 'Transcript_46577.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_63677.0', 'Transcript_72118.0']
GO:0009063	BP	3	2515	4	3.6288592094949355	3.299474083642674e-12	3	cellular amino acid catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:1901606	BP	3	2505	5	3.623111412884616	3.228766304132189e-12	3	alpha-amino acid catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:1901575	BP	6	4971	3	3.6118369127446535	3.448531779460013e-24	6	organic substance catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0043902	BP	3	17	4	3.580020633947615	0.006062425098780917	3	positive regulation of multi-organism process	['Transcript_16260.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:1901566	BP	8	6445	4	3.571443668772215	1.7324368271723312e-31	8	organonitrogen compound biosynthetic process	['Transcript_116902.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_36537.0', 'Transcript_46577.0', 'Transcript_47486.0', 'Transcript_63677.0']
GO:0051049	BP	7	5536	4	3.5447523311023224	1.2709772512604387e-26	7	regulation of transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0048731	BP	19	14936	3	3.5360577243058184	1.3181497473514992e-79	19	system development	['Transcript_104590.0', 'Transcript_112853.0', 'Transcript_1140.0', 'Transcript_211385.0', 'Transcript_233035.0', 'Transcript_236603.0', 'Transcript_241022.0', 'Transcript_244934.0', 'Transcript_255952.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_28607.0', 'Transcript_29564.0', 'Transcript_37460.0', 'Transcript_47486.0', 'Transcript_76993.0', 'Transcript_78185.0', 'Transcript_88337.0', 'Transcript_96470.0']
GO:0051240	BP	3	2334	4	3.5211053705093938	4.618628660441929e-11	3	positive regulation of multicellular organismal process	['Transcript_211385.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0006811	BP	10	7648	4	3.496417738616588	2.1185286903047226e-37	10	ion transport	['Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0018130	BP	5	3777	4	3.478575999076012	9.25086904906238e-18	5	heterocycle biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0']
GO:0034654	BP	5	3763	4	3.4732185047037207	8.76782079281503e-18	5	nucleobase-containing compound biosynthetic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0']
GO:0044271	BP	7	5128	4	3.4343046500843393	4.65183670822167e-24	7	cellular nitrogen compound biosynthetic process	['Transcript_116902.0', 'Transcript_236603.0', 'Transcript_250052.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_5436.0', 'Transcript_72118.0']
GO:0062013	BP	3	19	5	3.4195559617543694	0.008261265767357105	3	positive regulation of small molecule metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:1900542	BP	3	19	6	3.4195559617543694	0.008261265767357105	3	regulation of purine nucleotide metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0006140	BP	3	19	5	3.4195559617543694	0.008261265767357105	3	regulation of nucleotide metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0055086	BP	4	2838	3	3.3881378995837528	3.134017228306862e-13	4	nucleobase-containing small molecule metabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_5436.0']
GO:0006812	BP	8	5642	5	3.379469976108773	2.2443650329157527e-26	8	cation transport	['Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0030001	BP	7	4861	6	3.3571615222541795	1.4257147505455226e-22	7	metal ion transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0009065	BP	3	20	6	3.3455553803105924	0.009557104371247155	3	glutamine family amino acid catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0009725	BP	3	1879	3	3.208265876222101	2.2875438078044834e-08	3	response to hormone	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:1901565	BP	6	3581	4	3.1386633281225698	8.35029571970712e-16	6	organonitrogen compound catabolic process	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0033036	BP	11	6536	2	3.1322396750315877	5.76817315370293e-29	11	macromolecule localization	['Transcript_105238.0', 'Transcript_137150.0', 'Transcript_228657.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_37737.0', 'Transcript_38255.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0065009	BP	7	4094	2	3.1094194904890085	9.2577834263568e-18	7	regulation of molecular function	['Transcript_1140.0', 'Transcript_16260.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0']
GO:0051234	BP	18	10364	2	3.086847324260984	1.8427998398206388e-47	18	establishment of localization	['Transcript_105238.0', 'Transcript_137150.0', 'Transcript_201017.0', 'Transcript_228657.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_236603.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_38255.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0006810	BP	18	10330	3	3.082106657833311	2.8971880820292632e-47	18	transport	['Transcript_105238.0', 'Transcript_137150.0', 'Transcript_201017.0', 'Transcript_228657.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_236603.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_38255.0', 'Transcript_47486.0', 'Transcript_72118.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0048589	BP	3	1690	2	3.055324055971592	2.694808770948931e-07	3	developmental growth	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0009057	BP	3	1659	4	3.0286146957579088	3.8079230899159677e-07	3	macromolecule catabolic process	['Transcript_37737.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0044265	BP	3	1638	4	3.0102361664430544	5.472054230982893e-07	3	cellular macromolecule catabolic process	['Transcript_37737.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0050790	BP	7	3767	3	2.98932442141299	6.803651159169099e-16	7	regulation of catalytic activity	['Transcript_1140.0', 'Transcript_16260.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0']
GO:0048863	BP	3	1596	4	2.9727614610243913	1.1599885074947111e-06	3	stem cell differentiation	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0044093	BP	7	3703	3	2.964602937637228	1.3793202037590763e-15	7	positive regulation of molecular function	['Transcript_1140.0', 'Transcript_16260.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0']
GO:0061008	BP	3	1563	4	2.94261858780171	1.581740462858815e-06	3	hepaticobiliary system development	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
